Time,LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,1.618316E+04,1.724104E+03,5.707988E-01,1.423763E-01
00:30:00,1.621540E+04,1.608151E+03,5.719355E-01,1.327996E-01
00:45:00,1.624635E+04,1.497713E+03,5.730271E-01,1.236785E-01
01:00:00,1.627640E+04,1.392469E+03,5.740866E-01,1.149865E-01
01:15:00,1.629454E+04,1.303422E+03,5.747263E-01,1.076319E-01
01:30:00,1.630944E+04,1.221650E+03,5.752518E-01,1.008786E-01
01:45:00,1.632228E+04,1.146060E+03,5.757047E-01,9.463590E-02
02:00:00,1.633359E+04,1.075988E+03,5.761036E-01,8.884896E-02
02:15:00,1.634137E+04,1.012479E+03,5.763780E-01,8.360396E-02
02:30:00,1.634788E+04,9.532708E+02,5.766076E-01,7.871426E-02
02:45:00,1.635361E+04,8.980366E+02,5.768094E-01,7.415281E-02
03:00:00,1.635872E+04,8.465090E+02,5.769899E-01,6.989751E-02
03:15:00,1.636311E+04,7.976977E+02,5.771445E-01,6.586657E-02
03:30:00,1.636693E+04,7.511973E+02,5.772793E-01,6.202650E-02
03:45:00,1.637041E+04,7.068184E+02,5.774019E-01,5.836165E-02
04:00:00,1.637355E+04,6.644268E+02,5.775127E-01,5.486095E-02
04:15:00,1.636957E+04,6.306319E+02,5.773725E-01,5.207011E-02
04:30:00,1.636331E+04,6.008244E+02,5.771517E-01,4.960866E-02
04:45:00,1.635555E+04,5.745276E+02,5.768783E-01,4.743716E-02
05:00:00,1.634681E+04,5.515818E+02,5.765702E-01,4.554239E-02
05:15:00,1.632758E+04,5.632046E+02,5.758920E-01,4.650186E-02
05:30:00,1.630521E+04,6.626119E+02,5.751032E-01,5.471051E-02
05:45:00,1.628090E+04,8.981818E+02,5.742460E-01,7.416564E-02
06:00:00,1.625503E+04,1.278330E+03,5.733341E-01,1.055643E-01
06:15:00,1.623241E+04,1.777911E+03,5.725366E-01,1.468224E-01
06:30:00,1.621125E+04,2.305325E+03,5.717903E-01,1.903746E-01
06:45:00,1.619077E+04,2.810424E+03,5.710681E-01,2.320784E-01
07:00:00,1.617084E+04,3.277086E+03,5.703655E-01,2.706011E-01
07:15:00,1.616437E+04,3.689077E+03,5.701377E-01,3.046091E-01
07:30:00,1.616014E+04,4.076784E+03,5.699885E-01,3.366130E-01
07:45:00,1.615723E+04,4.430563E+03,5.698861E-01,3.658163E-01
08:00:00,1.615532E+04,4.759170E+03,5.698184E-01,3.929422E-01
08:15:00,1.619359E+04,5.020215E+03,5.711683E-01,4.144915E-01
08:30:00,1.623711E+04,5.255932E+03,5.727021E-01,4.339509E-01
08:45:00,1.628378E+04,5.474468E+03,5.743468E-01,4.519928E-01
09:00:00,1.633264E+04,5.668481E+03,5.760681E-01,4.680104E-01
09:15:00,1.635696E+04,5.850373E+03,5.769241E-01,4.830276E-01
09:30:00,1.637975E+04,6.001503E+03,5.777264E-01,4.955052E-01
09:45:00,1.640180E+04,6.169831E+03,5.785029E-01,5.094032E-01
10:00:00,1.642343E+04,6.315689E+03,5.792650E-01,5.214458E-01
10:15:00,1.642988E+04,6.467516E+03,5.794918E-01,5.339854E-01
10:30:00,1.643439E+04,6.612125E+03,5.796507E-01,5.459306E-01
10:45:00,1.643783E+04,6.668301E+03,5.797720E-01,5.505734E-01
11:00:00,1.644051E+04,6.698042E+03,5.798663E-01,5.530337E-01
11:15:00,1.644216E+04,6.658688E+03,5.799246E-01,5.497849E-01
11:30:00,1.644354E+04,6.586255E+03,5.799730E-01,5.438080E-01
11:45:00,1.644470E+04,6.531339E+03,5.800141E-01,5.392806E-01
12:00:00,1.644568E+04,6.479929E+03,5.800487E-01,5.350433E-01
12:15:00,1.644644E+04,6.479269E+03,5.800755E-01,5.350021E-01
12:30:00,1.644720E+04,6.507500E+03,5.801027E-01,5.373486E-01
12:45:00,1.644796E+04,6.559570E+03,5.801295E-01,5.416617E-01
13:00:00,1.644871E+04,6.637297E+03,5.801559E-01,5.480935E-01
13:15:00,1.644983E+04,6.736127E+03,5.801955E-01,5.562839E-01
13:30:00,1.645086E+04,6.896794E+03,5.802317E-01,5.695796E-01
13:45:00,1.645181E+04,7.091040E+03,5.802653E-01,5.856512E-01
14:00:00,1.645270E+04,7.302473E+03,5.802968E-01,6.031434E-01
14:15:00,1.645310E+04,7.564885E+03,5.803108E-01,6.248250E-01
14:30:00,1.645335E+04,7.802992E+03,5.803191E-01,6.444958E-01
14:45:00,1.645347E+04,8.021752E+03,5.803233E-01,6.625653E-01
15:00:00,1.645349E+04,8.200651E+03,5.803242E-01,6.773271E-01
15:15:00,1.644629E+04,8.329421E+03,5.800700E-01,6.879312E-01
15:30:00,1.643714E+04,8.423758E+03,5.797474E-01,6.956884E-01
15:45:00,1.642683E+04,8.502862E+03,5.793840E-01,7.021772E-01
16:00:00,1.641563E+04,8.588480E+03,5.789892E-01,7.092122E-01
16:15:00,1.638488E+04,8.676824E+03,5.779050E-01,7.164890E-01
16:30:00,1.634957E+04,8.747983E+03,5.766604E-01,7.223486E-01
16:45:00,1.631150E+04,8.779309E+03,5.753187E-01,7.249213E-01
17:00:00,1.627139E+04,8.779007E+03,5.739050E-01,7.248857E-01
17:15:00,1.621558E+04,8.767551E+03,5.719375E-01,7.239297E-01
17:30:00,1.615879E+04,8.727915E+03,5.699359E-01,7.206472E-01
17:45:00,1.610131E+04,8.662070E+03,5.679101E-01,7.152082E-01
18:00:00,1.604327E+04,8.555892E+03,5.658650E-01,7.064362E-01
18:15:00,1.599026E+04,8.384280E+03,5.639975E-01,6.922599E-01
18:30:00,1.593830E+04,8.164816E+03,5.621669E-01,6.741323E-01
18:45:00,1.588679E+04,7.868594E+03,5.603520E-01,6.496669E-01
19:00:00,1.583557E+04,7.464373E+03,5.585467E-01,6.162897E-01
19:15:00,1.581338E+04,6.924793E+03,5.577651E-01,5.717370E-01
19:30:00,1.579311E+04,6.266356E+03,5.570508E-01,5.173705E-01
19:45:00,1.577398E+04,5.601525E+03,5.563759E-01,4.624767E-01
20:00:00,1.575569E+04,5.018370E+03,5.557304E-01,4.143291E-01
20:15:00,1.574511E+04,4.553299E+03,5.553565E-01,3.759328E-01
20:30:00,1.573759E+04,4.226769E+03,5.550902E-01,3.489778E-01
20:45:00,1.573193E+04,3.977534E+03,5.548898E-01,3.284058E-01
21:00:00,1.572765E+04,3.771077E+03,5.547380E-01,3.113665E-01
21:15:00,1.573782E+04,3.576596E+03,5.550965E-01,2.953172E-01
21:30:00,1.575500E+04,3.394049E+03,5.557014E-01,2.802508E-01
21:45:00,1.577643E+04,3.221042E+03,5.564568E-01,2.659706E-01
22:00:00,1.580107E+04,3.054427E+03,5.573254E-01,2.522152E-01
22:15:00,1.584149E+04,2.883321E+03,5.587510E-01,2.380858E-01
22:30:00,1.588507E+04,2.719114E+03,5.602878E-01,2.245255E-01
22:45:00,1.593070E+04,2.559628E+03,5.618968E-01,2.113613E-01
23:00:00,1.597792E+04,2.405682E+03,5.635619E-01,1.986547E-01
23:15:00,1.602118E+04,2.260146E+03,5.650871E-01,1.866424E-01
23:30:00,1.606376E+04,2.118153E+03,5.665885E-01,1.749219E-01
23:45:00,1.610616E+04,1.980642E+03,5.680835E-01,1.635647E-01
24:00:00,1.614848E+04,1.846398E+03,5.695757E-01,1.524771E-01
Peak,1.645349E+04,8.779309E+03,5.803242E-01,7.249213E-01

Peak Vol Flow (m3/s),,,4.966483E-01,6.203963E-01
