Time,CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Tot Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Tot Cool Cap [W]
00:15:00,1.489023E-01,4.157177E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.280566E-01,3.916284E+03,3.941193E+03
00:30:00,1.500316E-01,4.188706E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.169454E-01,3.783643E+03,3.805005E+03
00:45:00,1.511149E-01,4.218954E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.064218E-01,3.658016E+03,3.675824E+03
01:00:00,1.521670E-01,4.248330E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.964329E-01,3.538771E+03,3.553986E+03
01:15:00,1.528196E-01,4.266554E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.879467E-01,3.437466E+03,3.451083E+03
01:30:00,1.533631E-01,4.281729E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.802093E-01,3.345099E+03,3.357063E+03
01:45:00,1.538397E-01,4.295036E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.731054E-01,3.260295E+03,3.270757E+03
02:00:00,1.542650E-01,4.306911E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.665782E-01,3.182374E+03,3.191674E+03
02:15:00,1.545688E-01,4.315393E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.606835E-01,3.112005E+03,3.120464E+03
02:30:00,1.548246E-01,4.322537E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.552156E-01,3.046730E+03,3.054122E+03
02:45:00,1.550448E-01,4.328685E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.501308E-01,2.986029E+03,2.992382E+03
03:00:00,1.552374E-01,4.334063E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.453994E-01,2.929546E+03,2.935074E+03
03:15:00,1.553997E-01,4.338595E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.409230E-01,2.876108E+03,2.881030E+03
03:30:00,1.555451E-01,4.342653E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.366630E-01,2.825252E+03,2.829589E+03
03:45:00,1.556771E-01,4.346339E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.325982E-01,2.776728E+03,2.780535E+03
04:00:00,1.557977E-01,4.349707E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.287121E-01,2.730336E+03,2.733702E+03
04:15:00,1.556807E-01,4.346441E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.256367E-01,2.693622E+03,2.696640E+03
04:30:00,1.554859E-01,4.341002E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.229645E-01,2.661722E+03,2.664686E+03
04:45:00,1.552404E-01,4.334146E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.206223E-01,2.633761E+03,2.636779E+03
05:00:00,1.549547E-01,4.326170E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.185790E-01,2.609368E+03,2.612402E+03
05:15:00,1.543160E-01,4.308338E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.178273E-01,2.600394E+03,2.603387E+03
05:30:00,1.535754E-01,4.287657E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.177750E-01,2.599770E+03,2.603532E+03
05:45:00,1.527676E-01,4.265102E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.183762E-01,2.606946E+03,2.611699E+03
06:00:00,1.519082E-01,4.241106E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.224955E-01,2.656122E+03,2.661703E+03
06:15:00,1.511453E-01,4.219804E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.333667E-01,2.785901E+03,2.792435E+03
06:30:00,1.504222E-01,4.199614E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.526020E-01,3.015528E+03,3.026545E+03
06:45:00,1.497181E-01,4.179956E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.798219E-01,3.340471E+03,3.356005E+03
07:00:00,1.490272E-01,4.160662E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.103353E-01,3.704730E+03,3.725165E+03
07:15:00,1.487956E-01,4.154195E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.399634E-01,4.058417E+03,4.083210E+03
07:30:00,1.486360E-01,4.149737E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.677346E-01,4.389937E+03,4.418618E+03
07:45:00,1.485213E-01,4.146534E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.933949E-01,4.696258E+03,4.728527E+03
08:00:00,1.484403E-01,4.144273E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.183497E-01,4.994160E+03,5.030517E+03
08:15:00,1.497434E-01,4.180654E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.386452E-01,5.236442E+03,5.261232E+03
08:30:00,1.512143E-01,4.221723E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.567465E-01,5.452533E+03,5.466772E+03
08:45:00,1.527918E-01,4.265772E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.733007E-01,5.650157E+03,5.656845E+03
09:00:00,1.544529E-01,4.312159E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.887405E-01,5.834477E+03,5.833144E+03
09:15:00,1.552717E-01,4.335032E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.050284E-01,6.028926E+03,6.020525E+03
09:30:00,1.560489E-01,4.356739E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.203675E-01,6.212047E+03,6.194525E+03
09:45:00,1.568100E-01,4.377996E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.349073E-01,6.385625E+03,6.364554E+03
10:00:00,1.575570E-01,4.398860E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.486065E-01,6.549171E+03,6.527696E+03
10:15:00,1.577817E-01,4.405141E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.614177E-01,6.702115E+03,6.680402E+03
10:30:00,1.579499E-01,4.409840E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.732511E-01,6.843385E+03,6.821349E+03
10:45:00,1.580794E-01,4.413459E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.840816E-01,6.972684E+03,6.950698E+03
11:00:00,1.581820E-01,4.416326E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.923715E-01,7.071652E+03,7.049992E+03
11:15:00,1.582486E-01,4.418185E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.997051E-01,7.159204E+03,7.138340E+03
11:30:00,1.583008E-01,4.419644E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.038955E-01,7.209236E+03,7.188769E+03
11:45:00,1.583452E-01,4.420883E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.064354E-01,7.239561E+03,7.219435E+03
