Time,LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,1.455349E+04,1.693695E+03,5.133167E-01,1.398655E-01
00:30:00,1.458617E+04,1.591098E+03,5.144691E-01,1.313917E-01
00:45:00,1.461749E+04,1.492595E+03,5.155737E-01,1.232563E-01
01:00:00,1.464795E+04,1.397927E+03,5.166476E-01,1.154376E-01
01:15:00,1.466671E+04,1.318375E+03,5.173091E-01,1.088672E-01
01:30:00,1.468235E+04,1.245083E+03,5.178608E-01,1.028142E-01
01:45:00,1.469602E+04,1.177106E+03,5.183430E-01,9.720012E-02
02:00:00,1.470809E+04,1.113952E+03,5.187687E-01,9.198445E-02
02:15:00,1.471668E+04,1.056759E+03,5.190717E-01,8.726099E-02
02:30:00,1.472392E+04,1.003279E+03,5.193270E-01,8.284431E-02
02:45:00,1.473016E+04,9.532021E+02,5.195472E-01,7.870875E-02
03:00:00,1.473574E+04,9.063168E+02,5.197442E-01,7.483676E-02
03:15:00,1.474047E+04,8.617513E+02,5.199109E-01,7.115639E-02
03:30:00,1.474471E+04,8.191570E+02,5.200603E-01,6.763883E-02
03:45:00,1.474858E+04,7.783633E+02,5.201968E-01,6.427000E-02
04:00:00,1.475213E+04,7.392250E+02,5.203221E-01,6.103788E-02
04:15:00,1.474866E+04,7.085622E+02,5.201998E-01,5.850562E-02
04:30:00,1.474286E+04,6.816274E+02,5.199953E-01,5.628135E-02
04:45:00,1.473555E+04,6.579246E+02,5.197376E-01,5.432400E-02
05:00:00,1.472717E+04,6.371888E+02,5.194422E-01,5.261168E-02
05:15:00,1.470841E+04,6.392616E+02,5.187805E-01,5.278264E-02
05:30:00,1.468657E+04,6.741376E+02,5.180107E-01,5.566267E-02
05:45:00,1.466274E+04,7.512397E+02,5.171705E-01,6.203010E-02
06:00:00,1.463729E+04,8.703270E+02,5.162731E-01,7.186429E-02
06:15:00,1.461489E+04,1.019062E+03,5.154834E-01,8.414453E-02
06:30:00,1.459376E+04,1.173443E+03,5.147383E-01,9.688921E-02
06:45:00,1.457324E+04,1.324028E+03,5.140147E-01,1.093193E-01
07:00:00,1.455314E+04,1.468645E+03,5.133057E-01,1.212563E-01
07:15:00,1.454635E+04,1.598154E+03,5.130669E-01,1.319471E-01
07:30:00,1.454175E+04,1.728281E+03,5.129044E-01,1.426898E-01
07:45:00,1.453847E+04,1.856940E+03,5.127890E-01,1.533113E-01
08:00:00,1.453619E+04,1.988124E+03,5.127083E-01,1.641414E-01
08:15:00,1.457380E+04,2.078819E+03,5.140346E-01,1.716289E-01
08:30:00,1.461647E+04,2.165447E+03,5.155388E-01,1.787808E-01
08:45:00,1.466234E+04,2.251246E+03,5.171550E-01,1.858644E-01
09:00:00,1.471056E+04,2.334170E+03,5.188542E-01,1.927106E-01
09:15:00,1.473452E+04,2.432828E+03,5.196973E-01,2.008561E-01
09:30:00,1.475714E+04,2.526159E+03,5.204938E-01,2.085618E-01
09:45:00,1.477920E+04,2.625482E+03,5.212710E-01,2.167623E-01
10:00:00,1.480089E+04,2.719178E+03,5.220354E-01,2.244983E-01
10:15:00,1.480752E+04,2.825547E+03,5.222685E-01,2.332823E-01
10:30:00,1.481227E+04,2.931446E+03,5.224358E-01,2.420282E-01
10:45:00,1.481584E+04,3.015458E+03,5.225617E-01,2.489668E-01
11:00:00,1.481865E+04,3.094569E+03,5.226606E-01,2.555008E-01
11:15:00,1.482043E+04,3.154489E+03,5.227235E-01,2.604509E-01
11:30:00,1.482194E+04,3.204524E+03,5.227766E-01,2.645856E-01
11:45:00,1.482323E+04,3.256899E+03,5.228222E-01,2.689136E-01
12:00:00,1.482433E+04,3.307205E+03,5.228612E-01,2.730711E-01
12:15:00,1.482520E+04,3.369835E+03,5.228916E-01,2.782469E-01
12:30:00,1.482605E+04,3.438686E+03,5.229219E-01,2.839388E-01
12:45:00,1.482689E+04,3.512838E+03,5.229516E-01,2.900688E-01
13:00:00,1.482771E+04,3.593396E+03,5.229805E-01,2.967279E-01
13:15:00,1.482891E+04,3.676055E+03,5.230228E-01,3.035708E-01
13:30:00,1.483000E+04,3.772478E+03,5.230616E-01,3.115490E-01
13:45:00,1.483103E+04,3.873432E+03,5.230977E-01,3.199024E-01
14:00:00,1.483199E+04,3.974491E+03,5.231316E-01,3.282650E-01
14:15:00,1.483246E+04,4.085501E+03,5.231481E-01,3.374366E-01
14:30:00,1.483278E+04,4.184591E+03,5.231592E-01,3.456221E-01
14:45:00,1.483298E+04,4.275022E+03,5.231659E-01,3.530914E-01
15:00:00,1.483307E+04,4.350279E+03,5.231691E-01,3.592992E-01
15:15:00,1.482606E+04,4.413470E+03,5.229219E-01,3.645011E-01
15:30:00,1.481719E+04,4.464145E+03,5.226093E-01,3.686683E-01
15:45:00,1.480716E+04,4.506315E+03,5.222556E-01,3.721275E-01
16:00:00,1.479622E+04,4.545952E+03,5.218699E-01,3.753823E-01
16:15:00,1.476580E+04,4.596603E+03,5.207974E-01,3.795557E-01
16:30:00,1.473098E+04,4.643183E+03,5.195701E-01,3.833935E-01
16:45:00,1.469339E+04,4.677994E+03,5.182451E-01,3.862610E-01
17:00:00,1.465369E+04,4.703184E+03,5.168459E-01,3.883356E-01
17:15:00,1.459822E+04,4.733569E+03,5.148902E-01,3.908393E-01
17:30:00,1.454164E+04,4.754687E+03,5.128961E-01,3.925780E-01
17:45:00,1.448418E+04,4.767107E+03,5.108710E-01,3.936024E-01
18:00:00,1.442612E+04,4.765641E+03,5.088248E-01,3.934788E-01
18:15:00,1.437295E+04,4.736714E+03,5.069517E-01,3.910869E-01
18:30:00,1.432065E+04,4.687489E+03,5.051086E-01,3.870188E-01
18:45:00,1.426890E+04,4.609597E+03,5.032850E-01,3.805838E-01
19:00:00,1.421743E+04,4.494415E+03,5.014708E-01,3.710726E-01
19:15:00,1.419494E+04,4.321064E+03,5.006787E-01,3.567591E-01
19:30:00,1.417440E+04,4.112160E+03,4.999546E-01,3.395100E-01
19:45:00,1.415493E+04,3.902109E+03,4.992676E-01,3.221664E-01
20:00:00,1.413626E+04,3.715682E+03,4.986087E-01,3.067751E-01
20:15:00,1.412515E+04,3.556097E+03,4.982161E-01,2.936009E-01
20:30:00,1.411688E+04,3.433354E+03,4.979234E-01,2.834708E-01
20:45:00,1.411050E+04,3.328871E+03,4.976977E-01,2.748494E-01
21:00:00,1.410556E+04,3.233769E+03,4.975230E-01,2.670032E-01
21:15:00,1.411482E+04,3.128103E+03,4.978489E-01,2.582862E-01
21:30:00,1.413086E+04,3.018233E+03,4.984142E-01,2.492197E-01
21:45:00,1.415117E+04,2.905636E+03,4.991297E-01,2.399268E-01
22:00:00,1.417473E+04,2.790014E+03,4.999604E-01,2.303815E-01
22:15:00,1.421403E+04,2.662083E+03,5.013464E-01,2.198170E-01
22:30:00,1.425662E+04,2.534716E+03,5.028485E-01,2.092988E-01
