Time,LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,6.118157E+03,1.597366E+03,2.159212E-01,1.318670E-01
00:30:00,6.149974E+03,1.443509E+03,2.170440E-01,1.191654E-01
00:45:00,6.180464E+03,1.296490E+03,2.181199E-01,1.070283E-01
01:00:00,6.210079E+03,1.156090E+03,2.191649E-01,9.543765E-02
01:15:00,6.228219E+03,1.034176E+03,2.198049E-01,8.537320E-02
01:30:00,6.243307E+03,9.217317E+02,2.203374E-01,7.609086E-02
01:45:00,6.256480E+03,8.179216E+02,2.208022E-01,6.752130E-02
02:00:00,6.268096E+03,7.221940E+02,2.212121E-01,5.961895E-02
02:15:00,6.276272E+03,6.351011E+02,2.215006E-01,5.242937E-02
02:30:00,6.283133E+03,5.545949E+02,2.217428E-01,4.578319E-02
02:45:00,6.289026E+03,4.801739E+02,2.219507E-01,3.963939E-02
03:00:00,6.294267E+03,4.118244E+02,2.221357E-01,3.399686E-02
03:15:00,6.298671E+03,3.486169E+02,2.222911E-01,2.877884E-02
03:30:00,6.302596E+03,2.902498E+02,2.224296E-01,2.396046E-02
03:45:00,6.306160E+03,2.363854E+02,2.225553E-01,1.951381E-02
04:00:00,6.309417E+03,1.880192E+02,2.226703E-01,1.552107E-02
04:15:00,6.305830E+03,1.500835E+02,2.225437E-01,1.238941E-02
04:30:00,6.299985E+03,1.150941E+02,2.223375E-01,9.500995E-03
04:45:00,6.292701E+03,8.129937E+01,2.220804E-01,6.711221E-03
05:00:00,6.284290E+03,5.041596E+01,2.217837E-01,4.161803E-03
05:15:00,6.265765E+03,2.878210E+01,2.211299E-01,2.376279E-03
05:30:00,6.244310E+03,6.687390E+01,2.203729E-01,5.520672E-03
05:45:00,6.220968E+03,2.174444E+02,2.195492E-01,1.795040E-02
06:00:00,6.196192E+03,4.998229E+02,2.186750E-01,4.126242E-02
06:15:00,6.174310E+03,9.336872E+02,2.179029E-01,7.708028E-02
06:30:00,6.153663E+03,1.436561E+03,2.171743E-01,1.185951E-01
06:45:00,6.133606E+03,1.954382E+03,2.164666E-01,1.613435E-01
07:00:00,6.113958E+03,2.458929E+03,2.157733E-01,2.029945E-01
07:15:00,6.107464E+03,2.920761E+03,2.155443E-01,2.411181E-01
07:30:00,6.103085E+03,3.366601E+03,2.153898E-01,2.779213E-01
07:45:00,6.099998E+03,3.787429E+03,2.152809E-01,3.126595E-01
08:00:00,6.097873E+03,4.183997E+03,2.152059E-01,3.453948E-01
08:15:00,6.135253E+03,4.513702E+03,2.165251E-01,3.726104E-01
08:30:00,6.177540E+03,4.821157E+03,2.180171E-01,3.979896E-01
08:45:00,6.222876E+03,5.116106E+03,2.196166E-01,4.223368E-01
09:00:00,6.270488E+03,5.398182E+03,2.212963E-01,4.456215E-01
09:15:00,6.294032E+03,5.674175E+03,2.221265E-01,4.684042E-01
09:30:00,6.316276E+03,5.920834E+03,2.229111E-01,4.887662E-01
09:45:00,6.338005E+03,6.139049E+03,2.236775E-01,5.067802E-01
10:00:00,6.359382E+03,6.308937E+03,2.244315E-01,5.208047E-01
10:15:00,6.365827E+03,6.520131E+03,2.246586E-01,5.382398E-01
10:30:00,6.370571E+03,6.705159E+03,2.248259E-01,5.535147E-01
10:45:00,6.374188E+03,6.872223E+03,2.249534E-01,5.673066E-01
11:00:00,6.377027E+03,7.051483E+03,2.250535E-01,5.821060E-01
11:15:00,6.378841E+03,7.127288E+03,2.251175E-01,5.883647E-01
11:30:00,6.380252E+03,7.189719E+03,2.251673E-01,5.935194E-01
11:45:00,6.381440E+03,7.244794E+03,2.252092E-01,5.980677E-01
12:00:00,6.382459E+03,7.288230E+03,2.252452E-01,6.016549E-01
12:15:00,6.383243E+03,7.376200E+03,2.252729E-01,6.089196E-01
12:30:00,6.384021E+03,7.492417E+03,2.253003E-01,6.185170E-01
12:45:00,6.384779E+03,7.630799E+03,2.253271E-01,6.299434E-01
13:00:00,6.385516E+03,7.791809E+03,2.253532E-01,6.432389E-01
13:15:00,6.386635E+03,7.972280E+03,2.253927E-01,6.581418E-01
13:30:00,6.387657E+03,8.211073E+03,2.254288E-01,6.778588E-01
13:45:00,6.388607E+03,8.479187E+03,2.254623E-01,7.000027E-01
14:00:00,6.389497E+03,8.761120E+03,2.254937E-01,7.232874E-01
