Time,CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Tot Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Tot Cool Cap [W]
00:15:00,1.966992E-01,5.492276E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.177023E-01,2.598684E+03,2.969577E+03
00:30:00,1.975003E-01,5.514648E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.079333E-01,2.482076E+03,2.844983E+03
00:45:00,1.982890E-01,5.536673E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.982996E-01,2.367083E+03,2.722089E+03
01:00:00,1.990727E-01,5.558560E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.888018E-01,2.253712E+03,2.600904E+03
01:15:00,1.995058E-01,5.570658E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.804155E-01,2.153606E+03,2.493331E+03
01:30:00,1.998806E-01,5.581124E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.724090E-01,2.058020E+03,2.389284E+03
01:45:00,2.002269E-01,5.590797E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.647528E-01,1.966614E+03,2.291602E+03
02:00:00,2.005523E-01,5.599883E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.574394E-01,1.879302E+03,2.198045E+03
02:15:00,2.007871E-01,5.606441E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.505284E-01,1.796794E+03,2.109544E+03
02:30:00,2.010015E-01,5.612428E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.438660E-01,1.717268E+03,2.023757E+03
