Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Ground Temperature [C](Each Call),LIVING_UNIT1:Zone Mean Air Temperature [C](Each Call),ATTIC_UNIT1:Zone Mean Air Temperature [C](Each Call),LIVING_UNIT1:Zone Predicted Sensible Load to Setpoint Heat Transfer Rate [W](Hourly),ATTIC_UNIT1:Zone Predicted Sensible Load to Setpoint Heat Transfer Rate [W](Hourly),MAIN GAS HEATING COIL_UNIT1:Heating Coil Heating Rate [W](Hourly),DX COOLING COIL_UNIT1:Cooling Coil Total Cooling Rate [W](Hourly) 
 12/21  00:15:00,,18.0,22.219999999999997,-0.3363466362297851 
 12/21  00:30:00,,18.0,22.220000000000124,-0.336951511000761 
 12/21  00:45:00,,18.0,22.220000000000057,-0.33761963169605549 
 12/21  01:00:00,3.7,18.0,22.22000000000011,-0.3383499432595475,4763.277747269967,0.0,3980.0223700545109,0.0 
 12/21  01:15:00,,18.0,22.220000000000174,-0.3391455677518542 
 12/21  01:30:00,,18.0,22.220000000000146,-0.33998864763140115 
 12/21  01:45:00,,18.0,22.21999999999994,-0.34085647935536436 
 12/21  02:00:00,3.7,18.0,22.219999999999989,-0.3417315513315225,4824.525541791121,0.0,4031.198808894374,0.0 
 12/21  02:15:00,,18.0,22.220000000000025,-0.34260021543528859 
 12/21  02:30:00,,18.0,22.22000000000002,-0.34338842084071716 
 12/21  02:45:00,,18.0,22.21999999999992,-0.3441307319394117 
 12/21  03:00:00,3.7,18.0,22.219999999999918,-0.34486587720027087,4848.115135685337,0.0,4050.909419188439,0.0 
 12/21  03:15:00,,18.0,22.21999999999999,-0.34558271856370029 
 12/21  03:30:00,,18.0,22.21999999999999,-0.3462629236253819 
 12/21  03:45:00,,18.0,22.21999999999999,-0.346901140763778 
 12/21  04:00:00,3.7,18.0,22.220000000000114,-0.347498048033931,4866.193426390713,0.0,4066.014984145591,0.0 
 12/21  04:15:00,,18.0,22.220000000000114,-0.34809974271944779 
 12/21  04:30:00,,18.0,22.219999999999968,-0.34862864741601487 
 12/21  04:45:00,,18.0,22.22000000000007,-0.3490795780546838 
 12/21  05:00:00,3.7,18.0,22.220000000000007,-0.34948486057865577,4839.594053572635,0.0,4043.789511590183,0.0 
 12/21  05:15:00,,18.0,22.22000000000004,-0.34988963201696157 
 12/21  05:30:00,,18.0,22.22000000000014,-0.3502349478267166 
 12/21  05:45:00,,18.0,22.220000000000036,-0.3504916435691797 
 12/21  06:00:00,3.7,18.0,22.220000000000057,-0.35066681289808568,4754.14238197118,0.0,3972.389189673905,0.0 
 12/21  06:15:00,,18.0,22.220000000000188,-0.35076604674315889 
 12/21  06:30:00,,18.0,22.220000000000014,-0.35078487218175899 
 12/21  06:45:00,,18.0,22.22000000000006,-0.3507266015911706 
 12/21  07:00:00,3.7,18.0,22.22000000000006,-0.35059843960984118,4673.068942944656,0.0,3904.6471603269958,0.0 
 12/21  07:15:00,,18.0,22.22000000000009,-0.3504078325845349 
 12/21  07:30:00,,18.0,22.220000000000053,-0.3501831823227713 
 12/21  07:45:00,,18.0,22.219999999999954,-0.34992597560718055 
 12/21  08:00:00,3.7,18.0,22.219999999999968,-0.3496347573040496,4656.563679823745,0.0,3890.8559602477964,0.0 
 12/21  08:15:00,,18.0,22.21999999999994,-0.34928172955945699 
 12/21  08:30:00,,18.0,22.220000000000146,-0.348921245955487 
 12/21  08:45:00,,18.0,22.21999999999999,-0.3485883130810824 
 12/21  09:00:00,3.7,18.0,22.22000000000001,-0.34829167734227048,4827.412819486555,0.0,4033.611313565729,0.0 
 12/21  09:15:00,,18.0,22.220000000000004,-0.3480422842679936 
 12/21  09:30:00,,18.0,22.219999999999965,-0.34784995394104509 
 12/21  09:45:00,,18.0,22.22000000000003,-0.347718348741795 
 12/21  10:00:00,3.7,18.0,22.219999999999958,-0.34765096217994309,4915.179091738259,0.0,4106.945631955665,0.0 
 12/21  10:15:00,,18.0,22.219999999999943,-0.34763749078544489 
 12/21  10:30:00,,18.0,22.220000000000018,-0.347667298002722 
 12/21  10:45:00,,18.0,22.219999999999979,-0.3477201567045986 
 12/21  11:00:00,3.7,18.0,22.22,-0.34779074471866586,4932.370127163342,0.0,4121.309838535009,0.0 
 12/21  11:15:00,,18.0,22.22000000000002,-0.34788148924167008 
 12/21  11:30:00,,18.0,22.220000000000078,-0.3479893629855547 
 12/21  11:45:00,,18.0,22.21999999999993,-0.34810811771842 
 12/21  12:00:00,3.7,18.0,22.219999999999986,-0.3482328555034491,4937.967187029288,0.0,4125.98653904556,0.0 
 12/21  12:15:00,,18.0,22.220000000000114,-0.3483604418008237 
 12/21  12:30:00,,18.0,22.220000000000036,-0.3484884736438725 
 12/21  12:45:00,,18.0,22.220000000000075,-0.3486150069434974 
 12/21  13:00:00,3.7,18.0,22.219999999999936,-0.3487386922530632,4941.219435037625,0.0,4128.703999692013,0.0 
 12/21  13:15:00,,18.0,22.220000000000018,-0.3488586842240701 
 12/21  13:30:00,,18.0,22.219999999999915,-0.3489744130603186 
 12/21  13:45:00,,18.0,22.220000000000029,-0.3490854722553198 
 12/21  14:00:00,3.7,18.0,22.22,-0.34919160348114489,4944.750366723736,0.0,4131.654318326148,0.0 
 12/21  14:15:00,,18.0,22.220000000000156,-0.34929266494594288 
 12/21  14:30:00,,18.0,22.220000000000078,-0.34938856963509548 
 12/21  14:45:00,,18.0,22.220000000000053,-0.3494792173331056 
 12/21  15:00:00,3.7,18.0,22.219999999999975,-0.34956447576308999,4945.670679825471,0.0,4132.423298622246,0.0 
