Time,LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,4.674290E+03,4.184136E+03,1.649850E-01,3.453885E-01
00:30:00,4.706005E+03,4.041349E+03,1.661043E-01,3.336016E-01
00:45:00,4.736412E+03,3.906319E+03,1.671774E-01,3.224552E-01
01:00:00,4.765933E+03,3.778334E+03,1.682193E-01,3.118903E-01
01:15:00,4.784100E+03,3.669180E+03,1.688604E-01,3.028798E-01
01:30:00,4.799180E+03,3.569678E+03,1.693926E-01,2.946661E-01
01:45:00,4.812379E+03,3.478413E+03,1.698584E-01,2.871324E-01
02:00:00,4.824144E+03,3.394675E+03,1.702736E-01,2.802199E-01
02:15:00,4.832483E+03,3.318985E+03,1.705680E-01,2.739720E-01
02:30:00,4.839490E+03,3.248813E+03,1.708153E-01,2.681794E-01
02:45:00,4.845515E+03,3.183602E+03,1.710279E-01,2.627965E-01
03:00:00,4.850784E+03,3.122975E+03,1.712138E-01,2.577918E-01
03:15:00,4.855216E+03,3.065598E+03,1.713703E-01,2.530556E-01
03:30:00,4.859183E+03,3.010966E+03,1.715103E-01,2.485458E-01
03:45:00,4.862787E+03,2.958799E+03,1.716375E-01,2.442396E-01
04:00:00,4.866083E+03,2.908877E+03,1.717538E-01,2.401187E-01
04:15:00,4.862627E+03,2.868968E+03,1.716318E-01,2.368244E-01
04:30:00,4.856971E+03,2.834128E+03,1.714322E-01,2.339484E-01
04:45:00,4.849890E+03,2.803478E+03,1.711823E-01,2.314184E-01
05:00:00,4.841690E+03,2.776640E+03,1.708929E-01,2.292030E-01
05:15:00,4.823479E+03,2.766000E+03,1.702501E-01,2.283247E-01
05:30:00,4.802397E+03,2.764442E+03,1.695061E-01,2.281961E-01
