Time,LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,4.612766E+03,4.092280E+03,1.628135E-01,3.378061E-01
00:30:00,4.644600E+03,3.955581E+03,1.639370E-01,3.265217E-01
00:45:00,4.675097E+03,3.825956E+03,1.650133E-01,3.158215E-01
01:00:00,4.704704E+03,3.702791E+03,1.660582E-01,3.056544E-01
01:15:00,4.723021E+03,3.597927E+03,1.667046E-01,2.969981E-01
01:30:00,4.738248E+03,3.502254E+03,1.672420E-01,2.891004E-01
01:45:00,4.751556E+03,3.414408E+03,1.677117E-01,2.818489E-01
02:00:00,4.763414E+03,3.333718E+03,1.681302E-01,2.751882E-01
02:15:00,4.771844E+03,3.260756E+03,1.684277E-01,2.691653E-01
02:30:00,4.778930E+03,3.193042E+03,1.686778E-01,2.635757E-01
02:45:00,4.785019E+03,3.130057E+03,1.688927E-01,2.583765E-01
03:00:00,4.790342E+03,3.071446E+03,1.690806E-01,2.535383E-01
03:15:00,4.794822E+03,3.015907E+03,1.692387E-01,2.489537E-01
03:30:00,4.798831E+03,2.962972E+03,1.693802E-01,2.445841E-01
03:45:00,4.802471E+03,2.912389E+03,1.695086E-01,2.404086E-01
04:00:00,4.805797E+03,2.863952E+03,1.696260E-01,2.364103E-01
04:15:00,4.802429E+03,2.825417E+03,1.695071E-01,2.332293E-01
04:30:00,4.796860E+03,2.791849E+03,1.693106E-01,2.304584E-01
04:45:00,4.789839E+03,2.762371E+03,1.690628E-01,2.280251E-01
05:00:00,4.781688E+03,2.736609E+03,1.687751E-01,2.258986E-01
05:15:00,4.763578E+03,2.726922E+03,1.681359E-01,2.250989E-01
05:30:00,4.742591E+03,2.726142E+03,1.673953E-01,2.250346E-01
05:45:00,4.719693E+03,2.733658E+03,1.665872E-01,2.256550E-01
06:00:00,4.695348E+03,2.774712E+03,1.657280E-01,2.290439E-01
06:15:00,4.673721E+03,2.876067E+03,1.649647E-01,2.374105E-01
06:30:00,4.653240E+03,3.051612E+03,1.642419E-01,2.519013E-01
06:45:00,4.633336E+03,3.298856E+03,1.635394E-01,2.723109E-01
07:00:00,4.613817E+03,3.587093E+03,1.628506E-01,2.961046E-01
07:15:00,4.607299E+03,3.875836E+03,1.626206E-01,3.199401E-01
07:30:00,4.602827E+03,4.158755E+03,1.624628E-01,3.432949E-01
07:45:00,4.599650E+03,4.434314E+03,1.623507E-01,3.660419E-01
08:00:00,4.597431E+03,4.702966E+03,1.622724E-01,3.882187E-01
08:15:00,4.634368E+03,4.918348E+03,1.635762E-01,4.059981E-01
08:30:00,4.676068E+03,5.114140E+03,1.650478E-01,4.221601E-01
08:45:00,4.720839E+03,5.293572E+03,1.666278E-01,4.369715E-01
09:00:00,4.767974E+03,5.460144E+03,1.682911E-01,4.507212E-01
09:15:00,4.791268E+03,5.635879E+03,1.691129E-01,4.652273E-01
09:30:00,4.813360E+03,5.800424E+03,1.698922E-01,4.788096E-01
09:45:00,4.834941E+03,5.951716E+03,1.706536E-01,4.912979E-01
10:00:00,4.856104E+03,6.086836E+03,1.714003E-01,5.024512E-01
10:15:00,4.862476E+03,6.216776E+03,1.716249E-01,5.131769E-01
10:30:00,4.867231E+03,6.328390E+03,1.717926E-01,5.223900E-01
10:45:00,4.870872E+03,6.424511E+03,1.719210E-01,5.303240E-01
11:00:00,4.873749E+03,6.511289E+03,1.720224E-01,5.374869E-01
11:15:00,4.875600E+03,6.593390E+03,1.720877E-01,5.442638E-01
11:30:00,4.877049E+03,6.678950E+03,1.721389E-01,5.513259E-01
11:45:00,4.878275E+03,6.774014E+03,1.721821E-01,5.591727E-01
12:00:00,4.879332E+03,6.879248E+03,1.722194E-01,5.678590E-01
12:15:00,4.880143E+03,6.993663E+03,1.722480E-01,5.773028E-01
12:30:00,4.880943E+03,7.109880E+03,1.722763E-01,5.868954E-01
12:45:00,4.881721E+03,7.226931E+03,1.723038E-01,5.965565E-01
13:00:00,4.882474E+03,7.344237E+03,1.723304E-01,6.062381E-01
13:15:00,4.883611E+03,7.458568E+03,1.723705E-01,6.156744E-01
13:30:00,4.884651E+03,7.571010E+03,1.724072E-01,6.249550E-01
13:45:00,4.885617E+03,7.680064E+03,1.724413E-01,6.339545E-01
14:00:00,4.886521E+03,7.789286E+03,1.724732E-01,6.429680E-01
14:15:00,4.886948E+03,7.905261E+03,1.724883E-01,6.525389E-01
14:30:00,4.887229E+03,8.035116E+03,1.724982E-01,6.632554E-01
14:45:00,4.887394E+03,8.180439E+03,1.725040E-01,6.752503E-01
15:00:00,4.887466E+03,8.337431E+03,1.725065E-01,6.882099E-01
15:15:00,4.880718E+03,8.504170E+03,1.722683E-01,7.019754E-01
15:30:00,4.872139E+03,8.665115E+03,1.719655E-01,7.152638E-01
15:45:00,4.862453E+03,8.810705E+03,1.716237E-01,7.272853E-01
16:00:00,4.851925E+03,8.933493E+03,1.712521E-01,7.374238E-01
16:15:00,4.822612E+03,9.055148E+03,1.702176E-01,7.474682E-01
16:30:00,4.789247E+03,9.160111E+03,1.690401E-01,7.561343E-01
16:45:00,4.753207E+03,9.246568E+03,1.677682E-01,7.632725E-01
17:00:00,4.715127E+03,9.312479E+03,1.664244E-01,7.687149E-01
17:15:00,4.661266E+03,9.368495E+03,1.645236E-01,7.733404E-01
17:30:00,4.606357E+03,9.396032E+03,1.625859E-01,7.756152E-01
17:45:00,4.550595E+03,9.390174E+03,1.606181E-01,7.751333E-01
18:00:00,4.494235E+03,9.347781E+03,1.586293E-01,7.716353E-01
18:15:00,4.442722E+03,9.254124E+03,1.568116E-01,7.639055E-01
18:30:00,4.391973E+03,9.109847E+03,1.550209E-01,7.519966E-01
18:45:00,4.341702E+03,8.909115E+03,1.532470E-01,7.354274E-01
19:00:00,4.291670E+03,8.639622E+03,1.514814E-01,7.131820E-01
19:15:00,4.270219E+03,8.285668E+03,1.507247E-01,6.839642E-01
19:30:00,4.250593E+03,7.916774E+03,1.500321E-01,6.535128E-01
19:45:00,4.232016E+03,7.570528E+03,1.493765E-01,6.249307E-01
20:00:00,4.214221E+03,7.277118E+03,1.487485E-01,6.007102E-01
20:15:00,4.203556E+03,7.041537E+03,1.483720E-01,5.812632E-01
20:30:00,4.195581E+03,6.839757E+03,1.480904E-01,5.646064E-01
20:45:00,4.189448E+03,6.652475E+03,1.478738E-01,5.491464E-01
21:00:00,4.184718E+03,6.473237E+03,1.477067E-01,5.343505E-01
21:15:00,4.193022E+03,6.281775E+03,1.479997E-01,5.185455E-01
21:30:00,4.207746E+03,6.086113E+03,1.485193E-01,5.023939E-01
21:45:00,4.226607E+03,5.889308E+03,1.491848E-01,4.861479E-01
22:00:00,4.248622E+03,5.692721E+03,1.499618E-01,4.699201E-01
22:15:00,4.286296E+03,5.488221E+03,1.512914E-01,4.530391E-01
22:30:00,4.327089E+03,5.288507E+03,1.527312E-01,4.365532E-01
22:45:00,4.370157E+03,5.094771E+03,1.542512E-01,4.205607E-01
23:00:00,4.414915E+03,4.907804E+03,1.558308E-01,4.051269E-01
23:15:00,4.456163E+03,4.731152E+03,1.572866E-01,3.905444E-01
23:30:00,4.497084E+03,4.560914E+03,1.587308E-01,3.764913E-01
23:45:00,4.537966E+03,4.396390E+03,1.601736E-01,3.629100E-01
24:00:00,4.578874E+03,4.237273E+03,1.616174E-01,3.497750E-01
Peak,4.887466E+03,9.396032E+03,1.725065E-01,7.756152E-01

Peak Vol Flow (m3/s),,,1.491029E-01,6.703892E-01
