Time,CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Tot Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Tot Cool Cap [W]
00:15:00,1.488892E-01,4.156809E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.282273E-01,3.918323E+03,3.943257E+03
00:30:00,1.500180E-01,4.188328E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.170917E-01,3.785389E+03,3.806773E+03
00:45:00,1.511003E-01,4.218546E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.065451E-01,3.659488E+03,3.677313E+03
01:00:00,1.521513E-01,4.247894E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.965368E-01,3.540012E+03,3.555242E+03
01:15:00,1.528052E-01,4.266152E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.880367E-01,3.438540E+03,3.452170E+03
01:30:00,1.533500E-01,4.281363E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.802882E-01,3.346041E+03,3.358016E+03
01:45:00,1.538270E-01,4.294682E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.731754E-01,3.261130E+03,3.271602E+03
02:00:00,1.542526E-01,4.306565E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.666410E-01,3.183124E+03,3.192432E+03
02:15:00,1.545569E-01,4.315062E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.607391E-01,3.112668E+03,3.121135E+03
02:30:00,1.548132E-01,4.322218E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.552648E-01,3.047318E+03,3.054717E+03
02:45:00,1.550336E-01,4.328373E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.501746E-01,2.986551E+03,2.992910E+03
03:00:00,1.552265E-01,4.333757E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.454385E-01,2.930013E+03,2.935546E+03
03:15:00,1.553890E-01,4.338295E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.409567E-01,2.876510E+03,2.881437E+03
03:30:00,1.555345E-01,4.342357E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.366915E-01,2.825593E+03,2.829934E+03
03:45:00,1.556666E-01,4.346046E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.326221E-01,2.777012E+03,2.780823E+03
04:00:00,1.557873E-01,4.349416E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.287315E-01,2.730568E+03,2.733937E+03
04:15:00,1.556724E-01,4.346210E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.256520E-01,2.693805E+03,2.696825E+03
