Time,LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,4.039358E+03,3.878555E+03,1.425751E-01,3.201636E-01
00:30:00,4.071572E+03,3.748474E+03,1.437121E-01,3.094257E-01
00:45:00,4.102459E+03,3.625046E+03,1.448022E-01,2.992370E-01
01:00:00,4.132457E+03,3.507765E+03,1.458609E-01,2.895556E-01
01:15:00,4.151206E+03,3.408341E+03,1.465225E-01,2.813483E-01
01:30:00,4.166844E+03,3.317592E+03,1.470745E-01,2.738572E-01
01:45:00,4.180545E+03,3.234241E+03,1.475580E-01,2.669767E-01
02:00:00,4.192772E+03,3.157543E+03,1.479895E-01,2.606454E-01
02:15:00,4.201549E+03,3.088338E+03,1.482993E-01,2.549328E-01
02:30:00,4.208947E+03,3.024123E+03,1.485604E-01,2.496320E-01
02:45:00,4.215313E+03,2.964377E+03,1.487851E-01,2.447001E-01
03:00:00,4.220881E+03,2.908753E+03,1.489816E-01,2.401085E-01
03:15:00,4.225578E+03,2.856101E+03,1.491474E-01,2.357623E-01
03:30:00,4.229782E+03,2.805984E+03,1.492958E-01,2.316253E-01
03:45:00,4.233599E+03,2.758164E+03,1.494305E-01,2.276778E-01
04:00:00,4.237086E+03,2.712447E+03,1.495535E-01,2.239041E-01
04:15:00,4.233899E+03,2.676460E+03,1.494410E-01,2.209335E-01
04:30:00,4.228494E+03,2.645278E+03,1.492503E-01,2.183594E-01
04:45:00,4.221617E+03,2.618009E+03,1.490076E-01,2.161085E-01
05:00:00,4.213586E+03,2.594276E+03,1.487241E-01,2.141494E-01
05:15:00,4.195600E+03,2.586012E+03,1.480893E-01,2.134673E-01
05:30:00,4.174701E+03,2.585997E+03,1.473517E-01,2.134660E-01
05:45:00,4.151855E+03,2.593501E+03,1.465454E-01,2.140855E-01
06:00:00,4.127522E+03,2.625506E+03,1.456867E-01,2.167275E-01
06:15:00,4.105834E+03,2.697099E+03,1.449212E-01,2.226372E-01
06:30:00,4.085262E+03,2.815759E+03,1.441952E-01,2.324323E-01
06:45:00,4.065242E+03,2.978595E+03,1.434886E-01,2.458743E-01
07:00:00,4.045591E+03,3.164813E+03,1.427951E-01,2.612466E-01
07:15:00,4.038899E+03,3.346819E+03,1.425590E-01,2.762713E-01
07:30:00,4.034254E+03,3.527201E+03,1.423951E-01,2.911618E-01
07:45:00,4.030908E+03,3.708044E+03,1.422770E-01,3.060902E-01
08:00:00,4.028531E+03,3.891595E+03,1.421931E-01,3.212420E-01
08:15:00,4.065239E+03,4.034082E+03,1.434888E-01,3.330040E-01
08:30:00,4.106728E+03,4.169910E+03,1.449531E-01,3.442162E-01
08:45:00,4.151308E+03,4.301999E+03,1.465263E-01,3.551197E-01
09:00:00,4.198287E+03,4.432283E+03,1.481842E-01,3.658740E-01
09:15:00,4.221527E+03,4.581590E+03,1.490040E-01,3.781986E-01
09:30:00,4.243602E+03,4.728606E+03,1.497829E-01,3.903340E-01
09:45:00,4.265205E+03,4.871366E+03,1.505451E-01,4.021181E-01
10:00:00,4.286415E+03,5.007863E+03,1.512935E-01,4.133851E-01
10:15:00,4.292872E+03,5.149539E+03,1.515212E-01,4.250797E-01
10:30:00,4.297720E+03,5.282230E+03,1.516921E-01,4.360327E-01
10:45:00,4.301452E+03,5.405702E+03,1.518238E-01,4.462245E-01
11:00:00,4.304414E+03,5.521690E+03,1.519282E-01,4.557986E-01
11:15:00,4.306342E+03,5.630498E+03,1.519962E-01,4.647801E-01
11:30:00,4.307859E+03,5.736172E+03,1.520498E-01,4.735027E-01
11:45:00,4.309149E+03,5.842758E+03,1.520953E-01,4.823006E-01
12:00:00,4.310266E+03,5.952291E+03,1.521347E-01,4.913419E-01
12:15:00,4.311133E+03,6.067623E+03,1.521653E-01,5.008615E-01
12:30:00,4.311984E+03,6.185658E+03,1.521953E-01,5.106042E-01
12:45:00,4.312808E+03,6.304389E+03,1.522244E-01,5.204041E-01
13:00:00,4.313603E+03,6.421479E+03,1.522525E-01,5.300681E-01
13:15:00,4.314781E+03,6.533751E+03,1.522941E-01,5.393345E-01
