Time,LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,1.423704E+04,1.705118E+03,5.021595E-01,1.408087E-01
00:30:00,1.426988E+04,1.600356E+03,5.033176E-01,1.321561E-01
00:45:00,1.430130E+04,1.499787E+03,5.044256E-01,1.238500E-01
01:00:00,1.433181E+04,1.403133E+03,5.055017E-01,1.158673E-01
01:15:00,1.435062E+04,1.321653E+03,5.061650E-01,1.091377E-01
01:30:00,1.436618E+04,1.246688E+03,5.067137E-01,1.029465E-01
01:45:00,1.437971E+04,1.177315E+03,5.071910E-01,9.721719E-02
02:00:00,1.439164E+04,1.113057E+03,5.076118E-01,9.191038E-02
02:15:00,1.439998E+04,1.054988E+03,5.079059E-01,8.711468E-02
02:30:00,1.440697E+04,1.000804E+03,5.081526E-01,8.263990E-02
02:45:00,1.441301E+04,9.501639E+02,5.083656E-01,7.845787E-02
03:00:00,1.441841E+04,9.028356E+02,5.085559E-01,7.454933E-02
03:15:00,1.442307E+04,8.579416E+02,5.087202E-01,7.084187E-02
03:30:00,1.442724E+04,8.151338E+02,5.088675E-01,6.730671E-02
03:45:00,1.443103E+04,7.742348E+02,5.090011E-01,6.392919E-02
04:00:00,1.443443E+04,7.351126E+02,5.091208E-01,6.069843E-02
04:15:00,1.443083E+04,7.044023E+02,5.089939E-01,5.816227E-02
04:30:00,1.442483E+04,6.774685E+02,5.087823E-01,5.593811E-02
04:45:00,1.441729E+04,6.538049E+02,5.085165E-01,5.398402E-02
05:00:00,1.440875E+04,6.330966E+02,5.082157E-01,5.227399E-02
05:15:00,1.438984E+04,6.364910E+02,5.075489E-01,5.255408E-02
05:30:00,1.436775E+04,6.815653E+02,5.067699E-01,5.627621E-02
05:45:00,1.434362E+04,7.819872E+02,5.059191E-01,6.456952E-02
06:00:00,1.431786E+04,9.371624E+02,5.050111E-01,7.738427E-02
06:15:00,1.429513E+04,1.131908E+03,5.042096E-01,9.346417E-02
06:30:00,1.427379E+04,1.339176E+03,5.034568E-01,1.105761E-01
06:45:00,1.425311E+04,1.540829E+03,5.027278E-01,1.272227E-01
07:00:00,1.423288E+04,1.733537E+03,5.020144E-01,1.431300E-01
07:15:00,1.422598E+04,1.909626E+03,5.017714E-01,1.576662E-01
07:30:00,1.422135E+04,2.081434E+03,5.016081E-01,1.718499E-01
07:45:00,1.421810E+04,2.250163E+03,5.014934E-01,1.857795E-01
08:00:00,1.421585E+04,2.416575E+03,5.014140E-01,1.995177E-01
08:15:00,1.425351E+04,2.535573E+03,5.027424E-01,2.093417E-01
08:30:00,1.429646E+04,2.639590E+03,5.042561E-01,2.179290E-01
08:45:00,1.434268E+04,2.732049E+03,5.058850E-01,2.255622E-01
