Time,LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,5.199428E+03,1.671490E+03,1.834995E-01,1.379863E-01
00:30:00,5.231842E+03,1.528505E+03,1.846433E-01,1.261822E-01
00:45:00,5.262897E+03,1.392109E+03,1.857392E-01,1.149221E-01
01:00:00,5.293047E+03,1.261862E+03,1.868031E-01,1.041696E-01
01:15:00,5.311830E+03,1.149488E+03,1.874659E-01,9.489267E-02
01:30:00,5.327430E+03,1.045865E+03,1.880164E-01,8.633871E-02
01:45:00,5.341077E+03,9.501868E+02,1.884980E-01,7.844052E-02
02:00:00,5.353242E+03,8.616181E+02,1.889273E-01,7.112924E-02
02:15:00,5.361941E+03,7.806859E+02,1.892343E-01,6.444833E-02
02:30:00,5.369256E+03,7.052970E+02,1.894924E-01,5.822454E-02
02:45:00,5.375544E+03,6.347041E+02,1.897143E-01,5.239670E-02
03:00:00,5.381044E+03,5.689007E+02,1.899084E-01,4.696428E-02
03:15:00,5.385678E+03,5.067670E+02,1.900720E-01,4.183484E-02
03:30:00,5.389827E+03,4.479939E+02,1.902183E-01,3.698285E-02
03:45:00,5.393596E+03,3.925222E+02,1.903513E-01,3.240343E-02
04:00:00,5.397042E+03,3.404475E+02,1.904730E-01,2.810447E-02
04:15:00,5.393739E+03,2.987499E+02,1.903564E-01,2.466216E-02
04:30:00,5.388174E+03,2.627371E+02,1.901600E-01,2.168920E-02
04:45:00,5.381131E+03,2.322692E+02,1.899115E-01,1.917400E-02
05:00:00,5.372932E+03,2.067687E+02,1.896222E-01,1.706888E-02
05:15:00,5.354689E+03,1.978257E+02,1.889784E-01,1.633059E-02
05:30:00,5.333477E+03,2.177700E+02,1.882300E-01,1.797700E-02
05:45:00,5.310312E+03,2.911103E+02,1.874126E-01,2.403143E-02
06:00:00,5.285659E+03,4.236931E+02,1.865426E-01,3.497671E-02
06:15:00,5.263734E+03,6.163144E+02,1.857690E-01,5.087825E-02
06:30:00,5.242978E+03,8.483387E+02,1.850366E-01,7.003231E-02
06:45:00,5.222793E+03,1.089600E+03,1.843243E-01,8.994872E-02
07:00:00,5.202990E+03,1.329365E+03,1.836255E-01,1.097411E-01
07:15:00,5.196232E+03,1.554988E+03,1.833872E-01,1.283661E-01
07:30:00,5.191579E+03,1.775546E+03,1.832230E-01,1.465730E-01
07:45:00,5.188239E+03,1.992503E+03,1.831051E-01,1.644827E-01
08:00:00,5.185874E+03,2.210275E+03,1.830217E-01,1.824597E-01
08:15:00,5.222793E+03,2.386204E+03,1.843246E-01,1.969824E-01
08:30:00,5.264631E+03,2.557454E+03,1.858009E-01,2.111189E-01
08:45:00,5.309584E+03,2.729309E+03,1.873869E-01,2.253053E-01
09:00:00,5.356957E+03,2.902173E+03,1.890582E-01,2.395750E-01
09:15:00,5.380472E+03,3.094775E+03,1.898875E-01,2.554741E-01
09:30:00,5.402734E+03,3.282954E+03,1.906728E-01,2.710084E-01
09:45:00,5.424504E+03,3.464702E+03,1.914407E-01,2.860119E-01
10:00:00,5.445857E+03,3.638325E+03,1.921939E-01,3.003447E-01
10:15:00,5.452380E+03,3.816069E+03,1.924239E-01,3.150180E-01
10:30:00,5.457237E+03,3.985527E+03,1.925951E-01,3.290072E-01
