Time,LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
11:15:00,1.483048E+04,3.312771E+03,5.230777E-01,2.735201E-01
11:30:00,1.483199E+04,3.374614E+03,5.231310E-01,2.786301E-01
11:45:00,1.483329E+04,3.431232E+03,5.231768E-01,2.833088E-01
12:00:00,1.483439E+04,3.485372E+03,5.232159E-01,2.877829E-01
12:15:00,1.483525E+04,3.543058E+03,5.232463E-01,2.925507E-01
12:30:00,1.483611E+04,3.607088E+03,5.232766E-01,2.978448E-01
12:45:00,1.483695E+04,3.679576E+03,5.233063E-01,3.038377E-01
13:00:00,1.483777E+04,3.762699E+03,5.233353E-01,3.107090E-01
13:15:00,1.483897E+04,3.852355E+03,5.233777E-01,3.181305E-01
13:30:00,1.484007E+04,3.949040E+03,5.234165E-01,3.261312E-01
13:45:00,1.484110E+04,4.050344E+03,5.234527E-01,3.345141E-01
14:00:00,1.484206E+04,4.152867E+03,5.234866E-01,3.429982E-01
14:15:00,1.484254E+04,4.254591E+03,5.235033E-01,3.514029E-01
14:30:00,1.484286E+04,4.351351E+03,5.235144E-01,3.593955E-01
14:45:00,1.484305E+04,4.440872E+03,5.235212E-01,3.667897E-01
15:00:00,1.484315E+04,4.519839E+03,5.235245E-01,3.733038E-01
15:15:00,1.483619E+04,4.594825E+03,5.232792E-01,3.794793E-01
15:30:00,1.482737E+04,4.658365E+03,5.229683E-01,3.847086E-01
15:45:00,1.481737E+04,4.708198E+03,5.226158E-01,3.887999E-01
16:00:00,1.480645E+04,4.745444E+03,5.222309E-01,3.918565E-01
16:15:00,1.477617E+04,4.790886E+03,5.211630E-01,3.955990E-01
16:30:00,1.474147E+04,4.829912E+03,5.199398E-01,3.988126E-01
16:45:00,1.470395E+04,4.860605E+03,5.186176E-01,4.013397E-01
17:00:00,1.466432E+04,4.883169E+03,5.172206E-01,4.031973E-01
17:15:00,1.460887E+04,4.910975E+03,5.152659E-01,4.054879E-01
17:30:00,1.455233E+04,4.930206E+03,5.132729E-01,4.070706E-01
17:45:00,1.449490E+04,4.940681E+03,5.112489E-01,4.079344E-01
18:00:00,1.443686E+04,4.938179E+03,5.092038E-01,4.077251E-01
18:15:00,1.438372E+04,4.909310E+03,5.073312E-01,4.053379E-01
18:30:00,1.433142E+04,4.853726E+03,5.054887E-01,4.007446E-01
18:45:00,1.427970E+04,4.765688E+03,5.036659E-01,3.934716E-01
19:00:00,1.422825E+04,4.635623E+03,5.018524E-01,3.827315E-01
19:15:00,1.420575E+04,4.441308E+03,5.010599E-01,3.666870E-01
19:30:00,1.418520E+04,4.212524E+03,5.003353E-01,3.477965E-01
19:45:00,1.416573E+04,3.982664E+03,4.996485E-01,3.288173E-01
20:00:00,1.414707E+04,3.778159E+03,4.989899E-01,3.119334E-01
20:15:00,1.413589E+04,3.604257E+03,4.985949E-01,2.975772E-01
20:30:00,1.412756E+04,3.472234E+03,4.983003E-01,2.866809E-01
20:45:00,1.412115E+04,3.361129E+03,4.980734E-01,2.775128E-01
21:00:00,1.411620E+04,3.260911E+03,4.978980E-01,2.692442E-01
21:15:00,1.412524E+04,3.151224E+03,4.982164E-01,2.601952E-01
21:30:00,1.414110E+04,3.038092E+03,4.987753E-01,2.508595E-01
21:45:00,1.416128E+04,2.922821E+03,4.994865E-01,2.413459E-01
22:00:00,1.418475E+04,2.804984E+03,5.003137E-01,2.316177E-01
22:15:00,1.422395E+04,2.675206E+03,5.016963E-01,2.209007E-01
22:30:00,1.426646E+04,2.546288E+03,5.031952E-01,2.102544E-01
22:45:00,1.431133E+04,2.417109E+03,5.047776E-01,1.995927E-01
23:00:00,1.435794E+04,2.289317E+03,5.064211E-01,1.890457E-01
23:15:00,1.440089E+04,2.166632E+03,5.079355E-01,1.789202E-01
23:30:00,1.444337E+04,2.044787E+03,5.094333E-01,1.688634E-01
23:45:00,1.448575E+04,1.925208E+03,5.109280E-01,1.589872E-01
24:00:00,1.452814E+04,1.807000E+03,5.124227E-01,1.492238E-01
Peak,1.484315E+04,4.940681E+03,5.235245E-01,4.079344E-01

Peak Vol Flow (m3/s),,,4.480385E-01,3.491151E-01
