Time,LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,4.674504E+03,4.183596E+03,1.649925E-01,3.453439E-01
00:30:00,4.706105E+03,4.040912E+03,1.661078E-01,3.335656E-01
00:45:00,4.736393E+03,3.905973E+03,1.671768E-01,3.224266E-01
01:00:00,4.765805E+03,3.778067E+03,1.682148E-01,3.118683E-01
01:15:00,4.783924E+03,3.668954E+03,1.688542E-01,3.028612E-01
01:30:00,4.798968E+03,3.569473E+03,1.693851E-01,2.946491E-01
01:45:00,4.812123E+03,3.478215E+03,1.698494E-01,2.871160E-01
02:00:00,4.823853E+03,3.394475E+03,1.702634E-01,2.802034E-01
02:15:00,4.832168E+03,3.318791E+03,1.705568E-01,2.739560E-01
02:30:00,4.839155E+03,3.248622E+03,1.708034E-01,2.681636E-01
02:45:00,4.845161E+03,3.183411E+03,1.710154E-01,2.627807E-01
03:00:00,4.850414E+03,3.122780E+03,1.712008E-01,2.577758E-01
03:15:00,4.854834E+03,3.065410E+03,1.713568E-01,2.530400E-01
03:30:00,4.858790E+03,3.010783E+03,1.714964E-01,2.485307E-01
03:45:00,4.862384E+03,2.958622E+03,1.716232E-01,2.442250E-01
04:00:00,4.865671E+03,2.908705E+03,1.717392E-01,2.401045E-01
04:15:00,4.862264E+03,2.868760E+03,1.716190E-01,2.368072E-01
04:30:00,4.856669E+03,2.833864E+03,1.714215E-01,2.339266E-01
04:45:00,4.849648E+03,2.803145E+03,1.711737E-01,2.313909E-01
05:00:00,4.841517E+03,2.776229E+03,1.708868E-01,2.291691E-01
05:15:00,4.823430E+03,2.765455E+03,1.702484E-01,2.282797E-01
05:30:00,4.802484E+03,2.763739E+03,1.695092E-01,2.281380E-01
05:45:00,4.779660E+03,2.770792E+03,1.687037E-01,2.287203E-01
06:00:00,4.755414E+03,2.846763E+03,1.678479E-01,2.349915E-01
06:15:00,4.733901E+03,3.065920E+03,1.670887E-01,2.530822E-01
06:30:00,4.713537E+03,3.464792E+03,1.663700E-01,2.860079E-01
06:45:00,4.693738E+03,4.033754E+03,1.656713E-01,3.329743E-01
07:00:00,4.674316E+03,4.693468E+03,1.649858E-01,3.874323E-01
07:15:00,4.667895E+03,5.342339E+03,1.647593E-01,4.409956E-01
07:30:00,4.663508E+03,5.938343E+03,1.646045E-01,4.901951E-01
07:45:00,4.660394E+03,6.475843E+03,1.644947E-01,5.345649E-01
08:00:00,4.658221E+03,6.960475E+03,1.644180E-01,5.745706E-01
08:15:00,4.695219E+03,7.353938E+03,1.657239E-01,6.070501E-01
08:30:00,4.736961E+03,7.697623E+03,1.671970E-01,6.354202E-01
08:45:00,4.781725E+03,8.000518E+03,1.687768E-01,6.604230E-01
09:00:00,4.828816E+03,8.269663E+03,1.704385E-01,6.826396E-01
09:15:00,4.852029E+03,8.527959E+03,1.712574E-01,7.039605E-01
09:30:00,4.874028E+03,8.756946E+03,1.720334E-01,7.228621E-01
09:45:00,4.895525E+03,8.956634E+03,1.727919E-01,7.393452E-01
10:00:00,4.916612E+03,9.127176E+03,1.735358E-01,7.534222E-01
10:15:00,4.922902E+03,9.281539E+03,1.737576E-01,7.661638E-01
10:30:00,4.927581E+03,9.405794E+03,1.739226E-01,7.764202E-01
10:45:00,4.931163E+03,9.499783E+03,1.740489E-01,7.841781E-01
11:00:00,4.933992E+03,9.563613E+03,1.741487E-01,7.894466E-01
11:15:00,4.935806E+03,9.595384E+03,1.742127E-01,7.920687E-01
11:30:00,4.937225E+03,9.598952E+03,1.742627E-01,7.923625E-01
11:45:00,4.938425E+03,9.581490E+03,1.743050E-01,7.909204E-01
12:00:00,4.939458E+03,9.552696E+03,1.743415E-01,7.885431E-01
12:15:00,4.940251E+03,9.528535E+03,1.743695E-01,7.865477E-01
12:30:00,4.941035E+03,9.521327E+03,1.743972E-01,7.859518E-01
12:45:00,4.941798E+03,9.543584E+03,1.744241E-01,7.877877E-01
13:00:00,4.942538E+03,9.604595E+03,1.744503E-01,7.928219E-01
13:15:00,4.943662E+03,9.708080E+03,1.744900E-01,8.013625E-01
13:30:00,4.944690E+03,9.856165E+03,1.745263E-01,8.135849E-01
13:45:00,4.945645E+03,1.004576E+04,1.745600E-01,8.292323E-01
14:00:00,4.946540E+03,1.027073E+04,1.745915E-01,8.477992E-01
14:15:00,4.946957E+03,1.051993E+04,1.746062E-01,8.683664E-01
14:30:00,4.947228E+03,1.078237E+04,1.746158E-01,8.900262E-01
14:45:00,4.947386E+03,1.104688E+04,1.746213E-01,9.118594E-01
15:00:00,4.947450E+03,1.130351E+04,1.746236E-01,9.330440E-01
15:15:00,4.940687E+03,1.154989E+04,1.743848E-01,9.533837E-01
15:30:00,4.932101E+03,1.177354E+04,1.740818E-01,9.718494E-01
15:45:00,4.922423E+03,1.196950E+04,1.737403E-01,9.880302E-01
16:00:00,4.911918E+03,1.213328E+04,1.733695E-01,1.001553E+00
16:15:00,4.882719E+03,1.228772E+04,1.723390E-01,1.014305E+00
16:30:00,4.849362E+03,1.241680E+04,1.711618E-01,1.024962E+00
16:45:00,4.813365E+03,1.251660E+04,1.698915E-01,1.033203E+00
17:00:00,4.775378E+03,1.258265E+04,1.685509E-01,1.038657E+00
17:15:00,4.721530E+03,1.262664E+04,1.666506E-01,1.042291E+00
17:30:00,4.666774E+03,1.262963E+04,1.647183E-01,1.042540E+00
17:45:00,4.611190E+03,1.258431E+04,1.627568E-01,1.038800E+00
18:00:00,4.555000E+03,1.248299E+04,1.607740E-01,1.030439E+00
18:15:00,4.503686E+03,1.229894E+04,1.589633E-01,1.015248E+00
18:30:00,4.453150E+03,1.201723E+04,1.571801E-01,9.919943E-01
18:45:00,4.403086E+03,1.161235E+04,1.554135E-01,9.585736E-01
19:00:00,4.353265E+03,1.104520E+04,1.536554E-01,9.117575E-01
19:15:00,4.332038E+03,1.029517E+04,1.529066E-01,8.498442E-01
19:30:00,4.312635E+03,9.500522E+03,1.522219E-01,7.842478E-01
19:45:00,4.294270E+03,8.760653E+03,1.515738E-01,7.231731E-01
20:00:00,4.276679E+03,8.157340E+03,1.509529E-01,6.733706E-01
20:15:00,4.266213E+03,7.723069E+03,1.505835E-01,6.375221E-01
20:30:00,4.258423E+03,7.390052E+03,1.503084E-01,6.100321E-01
20:45:00,4.252442E+03,7.106994E+03,1.500972E-01,5.866659E-01
