Time,LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,3.916062E+03,3.820628E+03,1.382233E-01,3.153820E-01
00:30:00,3.948251E+03,3.691345E+03,1.393594E-01,3.047099E-01
00:45:00,3.979243E+03,3.568808E+03,1.404532E-01,2.945947E-01
01:00:00,4.009254E+03,3.452413E+03,1.415124E-01,2.849865E-01
01:15:00,4.028092E+03,3.353914E+03,1.421771E-01,2.768556E-01
01:30:00,4.043935E+03,3.264104E+03,1.427363E-01,2.694420E-01
01:45:00,4.057772E+03,3.181643E+03,1.432247E-01,2.626349E-01
02:00:00,4.070158E+03,3.105844E+03,1.436618E-01,2.563779E-01
02:15:00,4.079131E+03,3.037423E+03,1.439785E-01,2.507299E-01
02:30:00,4.086731E+03,2.973934E+03,1.442467E-01,2.454891E-01
02:45:00,4.093290E+03,2.914875E+03,1.444782E-01,2.406139E-01
03:00:00,4.099037E+03,2.859901E+03,1.446810E-01,2.360759E-01
03:15:00,4.103898E+03,2.807867E+03,1.448526E-01,2.317807E-01
03:30:00,4.108261E+03,2.758346E+03,1.450066E-01,2.276928E-01
03:45:00,4.112227E+03,2.711107E+03,1.451466E-01,2.237934E-01
04:00:00,4.115851E+03,2.665967E+03,1.452745E-01,2.200672E-01
04:15:00,4.112861E+03,2.630575E+03,1.451689E-01,2.171458E-01
04:30:00,4.107722E+03,2.599927E+03,1.449875E-01,2.146159E-01
04:45:00,4.101124E+03,2.573172E+03,1.447547E-01,2.124073E-01
05:00:00,4.093368E+03,2.549922E+03,1.444810E-01,2.104881E-01
05:15:00,4.075694E+03,2.542105E+03,1.438572E-01,2.098429E-01
05:30:00,4.055188E+03,2.542421E+03,1.431335E-01,2.098690E-01
05:45:00,4.032739E+03,2.550203E+03,1.423412E-01,2.105114E-01
06:00:00,4.008787E+03,2.588752E+03,1.414959E-01,2.136935E-01
06:15:00,3.987411E+03,2.680298E+03,1.407414E-01,2.212503E-01
06:30:00,3.967043E+03,2.834397E+03,1.400226E-01,2.339708E-01
06:45:00,3.947177E+03,3.046266E+03,1.393214E-01,2.514604E-01
07:00:00,3.927647E+03,3.286333E+03,1.386322E-01,2.712777E-01
07:15:00,3.921008E+03,3.517575E+03,1.383980E-01,2.903667E-01
07:30:00,3.916239E+03,3.738234E+03,1.382297E-01,3.085820E-01
07:45:00,3.912749E+03,3.950407E+03,1.381065E-01,3.260966E-01
08:00:00,3.910238E+03,4.157685E+03,1.380179E-01,3.432071E-01
08:15:00,3.946670E+03,4.317895E+03,1.393038E-01,3.564322E-01
08:30:00,3.987792E+03,4.467855E+03,1.407551E-01,3.688108E-01
08:45:00,4.031957E+03,4.612038E+03,1.423137E-01,3.807126E-01
09:00:00,4.078499E+03,4.753342E+03,1.439562E-01,3.923766E-01
09:15:00,4.101483E+03,4.913129E+03,1.447671E-01,4.055663E-01
09:30:00,4.123421E+03,5.070456E+03,1.455410E-01,4.185528E-01
09:45:00,4.144916E+03,5.224047E+03,1.462994E-01,4.312309E-01
10:00:00,4.166033E+03,5.372896E+03,1.470446E-01,4.435175E-01
10:15:00,4.172365E+03,5.529143E+03,1.472678E-01,4.564148E-01
10:30:00,4.177171E+03,5.678420E+03,1.474373E-01,4.687369E-01
10:45:00,4.180904E+03,5.819147E+03,1.475690E-01,4.803531E-01
11:00:00,4.183888E+03,5.950132E+03,1.476742E-01,4.911651E-01
11:15:00,4.185846E+03,6.067909E+03,1.477433E-01,5.008870E-01
11:30:00,4.187395E+03,6.172952E+03,1.477980E-01,5.095574E-01
11:45:00,4.188721E+03,6.267273E+03,1.478447E-01,5.173429E-01
12:00:00,4.189875E+03,6.353649E+03,1.478855E-01,5.244726E-01
12:15:00,4.190773E+03,6.439122E+03,1.479172E-01,5.315274E-01
12:30:00,4.191650E+03,6.527113E+03,1.479481E-01,5.387901E-01
12:45:00,4.192498E+03,6.621750E+03,1.479781E-01,5.466011E-01
13:00:00,4.193315E+03,6.725931E+03,1.480069E-01,5.551994E-01
13:15:00,4.194518E+03,6.839074E+03,1.480494E-01,5.645377E-01
13:30:00,4.195622E+03,6.961106E+03,1.480884E-01,5.746100E-01
13:45:00,4.196650E+03,7.089825E+03,1.481247E-01,5.852329E-01
14:00:00,4.197613E+03,7.222400E+03,1.481586E-01,5.961742E-01
14:15:00,4.198102E+03,7.354188E+03,1.481759E-01,6.070504E-01
14:30:00,4.198447E+03,7.482475E+03,1.481880E-01,6.176376E-01
14:45:00,4.198674E+03,7.604533E+03,1.481960E-01,6.277123E-01
15:00:00,4.198805E+03,7.718179E+03,1.482006E-01,6.370938E-01
15:15:00,4.192206E+03,7.827391E+03,1.479677E-01,6.461108E-01
15:30:00,4.183841E+03,7.924528E+03,1.476725E-01,6.541319E-01
15:45:00,4.174380E+03,8.007518E+03,1.473386E-01,6.609859E-01
16:00:00,4.164067E+03,8.074411E+03,1.469746E-01,6.665102E-01
16:15:00,4.135083E+03,8.148937E+03,1.459517E-01,6.726641E-01
16:30:00,4.102059E+03,8.215372E+03,1.447862E-01,6.781496E-01
16:45:00,4.066281E+03,8.271275E+03,1.435236E-01,6.827655E-01
17:00:00,4.028467E+03,8.314708E+03,1.421891E-01,6.863522E-01
17:15:00,3.974861E+03,8.357607E+03,1.402973E-01,6.898948E-01
17:30:00,3.920266E+03,8.383686E+03,1.383706E-01,6.920489E-01
17:45:00,3.864839E+03,8.389578E+03,1.364146E-01,6.925368E-01
18:00:00,3.808726E+03,8.372016E+03,1.344344E-01,6.910884E-01
18:15:00,3.757227E+03,8.315146E+03,1.326171E-01,6.863950E-01
18:30:00,3.706406E+03,8.217083E+03,1.308237E-01,6.783010E-01
18:45:00,3.655938E+03,8.069571E+03,1.290427E-01,6.661249E-01
19:00:00,3.605701E+03,7.859183E+03,1.272699E-01,6.487584E-01
19:15:00,3.584081E+03,7.568426E+03,1.265071E-01,6.247574E-01
19:30:00,3.564115E+03,7.263138E+03,1.258025E-01,5.995565E-01
19:45:00,3.545273E+03,6.975968E+03,1.251376E-01,5.758512E-01
20:00:00,3.527208E+03,6.733366E+03,1.245000E-01,5.558246E-01
20:15:00,3.516135E+03,6.538099E+03,1.241091E-01,5.397056E-01
20:30:00,3.507739E+03,6.367634E+03,1.238127E-01,5.256338E-01
20:45:00,3.501064E+03,6.206091E+03,1.235770E-01,5.122985E-01
21:00:00,3.495798E+03,6.048630E+03,1.233910E-01,4.993002E-01
21:15:00,3.503334E+03,5.876026E+03,1.236569E-01,4.850518E-01
21:30:00,3.517037E+03,5.697394E+03,1.241404E-01,4.703060E-01
21:45:00,3.534904E+03,5.515954E+03,1.247710E-01,4.553285E-01
22:00:00,3.555946E+03,5.333627E+03,1.255136E-01,4.402779E-01
22:15:00,3.592523E+03,5.142083E+03,1.268046E-01,4.244663E-01
22:30:00,3.632355E+03,4.954162E+03,1.282104E-01,4.089538E-01
22:45:00,3.674604E+03,4.771187E+03,1.297015E-01,3.938497E-01
23:00:00,3.718665E+03,4.593982E+03,1.312566E-01,3.792217E-01
23:15:00,3.759525E+03,4.426529E+03,1.326986E-01,3.653986E-01
23:30:00,3.800206E+03,4.265008E+03,1.341344E-01,3.520651E-01
23:45:00,3.840967E+03,4.108851E+03,1.355730E-01,3.391744E-01
24:00:00,3.881943E+03,3.957822E+03,1.370192E-01,3.267071E-01
Peak,4.198805E+03,8.389578E+03,1.482006E-01,6.925368E-01

Peak Vol Flow (m3/s),,,1.280946E-01,5.985819E-01
