Time,LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
06:30:00,1.617765E+04,1.632276E+03,5.706053E-01,1.347839E-01
06:45:00,1.615720E+04,1.923178E+03,5.698841E-01,1.588000E-01
07:00:00,1.613729E+04,2.191578E+03,5.691823E-01,1.809556E-01
07:15:00,1.613080E+04,2.429605E+03,5.689538E-01,2.006044E-01
07:30:00,1.612655E+04,2.650624E+03,5.688039E-01,2.188498E-01
07:45:00,1.612364E+04,2.858749E+03,5.687012E-01,2.360308E-01
08:00:00,1.612171E+04,3.062605E+03,5.686331E-01,2.528596E-01
08:15:00,1.615987E+04,3.221722E+03,5.699791E-01,2.659953E-01
08:30:00,1.620328E+04,3.372331E+03,5.715092E-01,2.784290E-01
08:45:00,1.624989E+04,3.518972E+03,5.731516E-01,2.905356E-01
09:00:00,1.629868E+04,3.659958E+03,5.748705E-01,3.021755E-01
09:15:00,1.632300E+04,3.815571E+03,5.757262E-01,3.150234E-01
09:30:00,1.634578E+04,3.963169E+03,5.765283E-01,3.272097E-01
09:45:00,1.636780E+04,4.098499E+03,5.773038E-01,3.383829E-01
10:00:00,1.638941E+04,4.221092E+03,5.780651E-01,3.485047E-01
10:15:00,1.639587E+04,4.343418E+03,5.782923E-01,3.586071E-01
10:30:00,1.640039E+04,4.451350E+03,5.784516E-01,3.675221E-01
10:45:00,1.640383E+04,4.545558E+03,5.785728E-01,3.753038E-01
11:00:00,1.640651E+04,4.624951E+03,5.786671E-01,3.818625E-01
11:15:00,1.640816E+04,4.687590E+03,5.787252E-01,3.870351E-01
11:30:00,1.640953E+04,4.736406E+03,5.787736E-01,3.910691E-01
11:45:00,1.641069E+04,4.775315E+03,5.788146E-01,3.942871E-01
12:00:00,1.641167E+04,4.809812E+03,5.788491E-01,3.971409E-01
12:15:00,1.641242E+04,4.850065E+03,5.788757E-01,4.004745E-01
12:30:00,1.641318E+04,4.903265E+03,5.789027E-01,4.048789E-01
12:45:00,1.641393E+04,4.976078E+03,5.789294E-01,4.109014E-01
13:00:00,1.641468E+04,5.072872E+03,5.789557E-01,4.189047E-01
13:15:00,1.641580E+04,5.189609E+03,5.789954E-01,4.285687E-01
13:30:00,1.641683E+04,5.323810E+03,5.790315E-01,4.396740E-01
13:45:00,1.641778E+04,5.469527E+03,5.790651E-01,4.517312E-01
14:00:00,1.641867E+04,5.619816E+03,5.790966E-01,4.641668E-01
14:15:00,1.641908E+04,5.769067E+03,5.791106E-01,4.764991E-01
14:30:00,1.641932E+04,5.910300E+03,5.791191E-01,4.881657E-01
14:45:00,1.641944E+04,6.038785E+03,5.791233E-01,4.987782E-01
15:00:00,1.641947E+04,6.149561E+03,5.791241E-01,5.079167E-01
15:15:00,1.641230E+04,6.249395E+03,5.788713E-01,5.161379E-01
15:30:00,1.640319E+04,6.329532E+03,5.785501E-01,5.227309E-01
15:45:00,1.639290E+04,6.387637E+03,5.781875E-01,5.274962E-01
16:00:00,1.638173E+04,6.425247E+03,5.777936E-01,5.305750E-01
16:15:00,1.635109E+04,6.463203E+03,5.767131E-01,5.336953E-01
16:30:00,1.631588E+04,6.488369E+03,5.754722E-01,5.357608E-01
16:45:00,1.627789E+04,6.498320E+03,5.741330E-01,5.365722E-01
17:00:00,1.623785E+04,6.495530E+03,5.727219E-01,5.363342E-01
17:15:00,1.618210E+04,6.494398E+03,5.707568E-01,5.362333E-01
17:30:00,1.612538E+04,6.480982E+03,5.687574E-01,5.351184E-01
17:45:00,1.606795E+04,6.455098E+03,5.667337E-01,5.329796E-01
18:00:00,1.600997E+04,6.408331E+03,5.646905E-01,5.291145E-01
18:15:00,1.595697E+04,6.322278E+03,5.628236E-01,5.220044E-01
18:30:00,1.590504E+04,6.191914E+03,5.609941E-01,5.112353E-01
18:45:00,1.585358E+04,6.005780E+03,5.591808E-01,4.958613E-01
19:00:00,1.580241E+04,5.744740E+03,5.573773E-01,4.743066E-01
19:15:00,1.578024E+04,5.386665E+03,5.565963E-01,4.447406E-01
19:30:00,1.576000E+04,4.968845E+03,5.558828E-01,4.102416E-01
19:45:00,1.574091E+04,4.559195E+03,5.552094E-01,3.764175E-01
20:00:00,1.572266E+04,4.206787E+03,5.545654E-01,3.473219E-01
20:15:00,1.571208E+04,3.926042E+03,5.541916E-01,3.241443E-01
20:30:00,1.570456E+04,3.729301E+03,5.539251E-01,3.079049E-01
20:45:00,1.569891E+04,3.570972E+03,5.537252E-01,2.948381E-01
21:00:00,1.569464E+04,3.432545E+03,5.535738E-01,2.834150E-01
21:15:00,1.570471E+04,3.291101E+03,5.539284E-01,2.717443E-01
21:30:00,1.572176E+04,3.150874E+03,5.545292E-01,2.601716E-01
21:45:00,1.574312E+04,3.012148E+03,5.552820E-01,2.487215E-01
22:00:00,1.576768E+04,2.873713E+03,5.561479E-01,2.372926E-01
22:15:00,1.580799E+04,2.725993E+03,5.575696E-01,2.250942E-01
22:30:00,1.585146E+04,2.581427E+03,5.591025E-01,2.131557E-01
22:45:00,1.589700E+04,2.438539E+03,5.607081E-01,2.013620E-01
23:00:00,1.594413E+04,2.298787E+03,5.623699E-01,1.898273E-01
23:15:00,1.598733E+04,2.165360E+03,5.638931E-01,1.788146E-01
23:30:00,1.602985E+04,2.033821E+03,5.653925E-01,1.679572E-01
23:45:00,1.607218E+04,1.905404E+03,5.668849E-01,1.573511E-01
24:00:00,1.611442E+04,1.779117E+03,5.683747E-01,1.469206E-01
Peak,1.641947E+04,6.498320E+03,5.791241E-01,5.365722E-01

Peak Vol Flow (m3/s),,,4.956214E-01,4.592049E-01
