Time,LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,1.417819E+04,1.718396E+03,5.000840E-01,1.419053E-01
00:30:00,1.421092E+04,1.612247E+03,5.012383E-01,1.331382E-01
00:45:00,1.424227E+04,1.510448E+03,5.023439E-01,1.247305E-01
01:00:00,1.427273E+04,1.412698E+03,5.034179E-01,1.166572E-01
01:15:00,1.429142E+04,1.330281E+03,5.040767E-01,1.098503E-01
01:30:00,1.430687E+04,1.254481E+03,5.046219E-01,1.035901E-01
01:45:00,1.432035E+04,1.184359E+03,5.050973E-01,9.779897E-02
02:00:00,1.433224E+04,1.119430E+03,5.055166E-01,9.243667E-02
02:15:00,1.434053E+04,1.060732E+03,5.058092E-01,8.758906E-02
02:30:00,1.434749E+04,1.005977E+03,5.060547E-01,8.306712E-02
02:45:00,1.435351E+04,9.548174E+02,5.062668E-01,7.884217E-02
03:00:00,1.435889E+04,9.070161E+02,5.064565E-01,7.489457E-02
03:15:00,1.436353E+04,8.616961E+02,5.066204E-01,7.115191E-02
03:30:00,1.436770E+04,8.184989E+02,5.067672E-01,6.758459E-02
03:45:00,1.437147E+04,7.772421E+02,5.069005E-01,6.417753E-02
04:00:00,1.437486E+04,7.377878E+02,5.070200E-01,6.091934E-02
04:15:00,1.437119E+04,7.067832E+02,5.068904E-01,5.835888E-02
04:30:00,1.436513E+04,6.795763E+02,5.066769E-01,5.611216E-02
04:45:00,1.435757E+04,6.556586E+02,5.064103E-01,5.413709E-02
05:00:00,1.434902E+04,6.347280E+02,5.061091E-01,5.240870E-02
05:15:00,1.433005E+04,6.393250E+02,5.054400E-01,5.278809E-02
05:30:00,1.430791E+04,6.898511E+02,5.046593E-01,5.696042E-02
05:45:00,1.428377E+04,8.058089E+02,5.038084E-01,6.653677E-02
06:00:00,1.425803E+04,9.903611E+02,5.029006E-01,8.177790E-02
06:15:00,1.423538E+04,1.228406E+03,5.021021E-01,1.014337E-01
06:30:00,1.421411E+04,1.480678E+03,5.013520E-01,1.222620E-01
06:45:00,1.419348E+04,1.726779E+03,5.006246E-01,1.425787E-01
07:00:00,1.417329E+04,1.959946E+03,4.999127E-01,1.618263E-01
07:15:00,1.416648E+04,2.168578E+03,4.996728E-01,1.790490E-01
07:30:00,1.416192E+04,2.369616E+03,4.995120E-01,1.956455E-01
07:45:00,1.415871E+04,2.559922E+03,4.993988E-01,2.113562E-01
08:00:00,1.415649E+04,2.744002E+03,4.993204E-01,2.265527E-01
08:15:00,1.419431E+04,2.877439E+03,5.006542E-01,2.375684E-01
08:30:00,1.423737E+04,2.999736E+03,5.021719E-01,2.476649E-01
08:45:00,1.428363E+04,3.115264E+03,5.038020E-01,2.572026E-01
09:00:00,1.433225E+04,3.221169E+03,5.055152E-01,2.659460E-01
09:15:00,1.435651E+04,3.334551E+03,5.063692E-01,2.753070E-01
09:30:00,1.437930E+04,3.435436E+03,5.071717E-01,2.836363E-01
09:45:00,1.440139E+04,3.542959E+03,5.079500E-01,2.925138E-01
10:00:00,1.442309E+04,3.636589E+03,5.087147E-01,3.002443E-01
10:15:00,1.442969E+04,3.741124E+03,5.089469E-01,3.088774E-01
10:30:00,1.443437E+04,3.843711E+03,5.091115E-01,3.173506E-01
10:45:00,1.443796E+04,3.906876E+03,5.092382E-01,3.225685E-01
11:00:00,1.444078E+04,3.962256E+03,5.093374E-01,3.271437E-01
11:15:00,1.444255E+04,3.990153E+03,5.093999E-01,3.294503E-01
11:30:00,1.444403E+04,4.003600E+03,5.094523E-01,3.305647E-01
11:45:00,1.444530E+04,4.026877E+03,5.094970E-01,3.324911E-01
12:00:00,1.444638E+04,4.051945E+03,5.095350E-01,3.345656E-01
12:15:00,1.444722E+04,4.098126E+03,5.095648E-01,3.383843E-01
