Time,LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
07:00:00,1.561007E+04,2.181311E+03,5.505818E-01,1.801079E-01
07:15:00,1.560350E+04,2.427441E+03,5.503505E-01,2.004260E-01
07:30:00,1.559917E+04,2.657731E+03,5.501978E-01,2.194371E-01
07:45:00,1.559619E+04,2.875346E+03,5.500926E-01,2.374018E-01
08:00:00,1.559408E+04,3.086040E+03,5.500182E-01,2.547951E-01
08:15:00,1.563194E+04,3.252849E+03,5.513534E-01,2.685660E-01
08:30:00,1.567509E+04,3.406413E+03,5.528742E-01,2.812438E-01
08:45:00,1.572147E+04,3.551020E+03,5.545088E-01,2.931824E-01
09:00:00,1.577018E+04,3.687201E+03,5.562250E-01,3.044255E-01
09:15:00,1.579453E+04,3.835797E+03,5.570817E-01,3.166940E-01
09:30:00,1.581733E+04,3.974777E+03,5.578844E-01,3.281687E-01
09:45:00,1.583936E+04,4.100840E+03,5.586603E-01,3.385769E-01
10:00:00,1.586097E+04,4.213374E+03,5.594218E-01,3.478682E-01
10:15:00,1.586749E+04,4.324209E+03,5.596510E-01,3.570219E-01
10:30:00,1.587207E+04,4.420723E+03,5.598122E-01,3.649940E-01
10:45:00,1.587555E+04,4.503968E+03,5.599349E-01,3.718706E-01
11:00:00,1.587826E+04,4.573911E+03,5.600305E-01,3.776490E-01
11:15:00,1.587994E+04,4.624221E+03,5.600897E-01,3.818037E-01
11:30:00,1.588134E+04,4.663427E+03,5.601390E-01,3.850441E-01
11:45:00,1.588253E+04,4.696438E+03,5.601809E-01,3.877751E-01
12:00:00,1.588352E+04,4.727870E+03,5.602161E-01,3.903759E-01
12:15:00,1.588429E+04,4.773152E+03,5.602434E-01,3.941247E-01
12:30:00,1.588507E+04,4.829869E+03,5.602709E-01,3.988194E-01
12:45:00,1.588584E+04,4.901023E+03,5.602981E-01,4.047049E-01
13:00:00,1.588659E+04,4.990286E+03,5.603248E-01,4.120859E-01
13:15:00,1.588773E+04,5.096062E+03,5.603649E-01,4.208440E-01
13:30:00,1.588877E+04,5.217791E+03,5.604015E-01,4.309183E-01
13:45:00,1.588973E+04,5.351603E+03,5.604355E-01,4.419915E-01
14:00:00,1.589064E+04,5.492316E+03,5.604674E-01,4.536353E-01
14:15:00,1.589105E+04,5.635116E+03,5.604818E-01,4.654347E-01
14:30:00,1.589131E+04,5.773588E+03,5.604907E-01,4.768733E-01
14:45:00,1.589144E+04,5.903131E+03,5.604953E-01,4.875734E-01
15:00:00,1.589148E+04,6.018503E+03,5.604965E-01,4.970921E-01
15:15:00,1.588438E+04,6.124409E+03,5.602463E-01,5.058158E-01
15:30:00,1.587535E+04,6.213033E+03,5.599279E-01,5.131106E-01
15:45:00,1.586513E+04,6.281567E+03,5.595676E-01,5.187382E-01
16:00:00,1.585402E+04,6.331041E+03,5.591759E-01,5.227975E-01
16:15:00,1.582356E+04,6.379661E+03,5.581020E-01,5.267986E-01
16:30:00,1.578854E+04,6.417082E+03,5.568674E-01,5.298763E-01
16:45:00,1.575069E+04,6.440439E+03,5.555334E-01,5.317949E-01
17:00:00,1.571078E+04,6.449788E+03,5.541268E-01,5.325592E-01
17:15:00,1.565513E+04,6.462811E+03,5.521651E-01,5.336272E-01
17:30:00,1.559847E+04,6.460327E+03,5.501682E-01,5.334150E-01
17:45:00,1.554111E+04,6.442154E+03,5.481466E-01,5.319128E-01
18:00:00,1.548317E+04,6.402522E+03,5.461051E-01,5.286369E-01
18:15:00,1.543019E+04,6.324576E+03,5.442387E-01,5.221960E-01
18:30:00,1.537828E+04,6.203843E+03,5.424097E-01,5.122221E-01
18:45:00,1.532684E+04,6.029609E+03,5.405970E-01,4.978306E-01
19:00:00,1.527568E+04,5.784210E+03,5.387940E-01,4.775672E-01
19:15:00,1.525346E+04,5.441856E+03,5.380115E-01,4.492992E-01
19:30:00,1.523318E+04,5.037146E+03,5.372964E-01,4.158825E-01
19:45:00,1.521405E+04,4.630735E+03,5.366218E-01,3.823257E-01
20:00:00,1.519578E+04,4.272038E+03,5.359767E-01,3.527107E-01
20:15:00,1.518508E+04,3.978552E+03,5.355986E-01,3.284810E-01
20:30:00,1.517743E+04,3.766533E+03,5.353279E-01,3.109801E-01
20:45:00,1.517168E+04,3.597749E+03,5.351243E-01,2.970501E-01
21:00:00,1.516732E+04,3.452337E+03,5.349697E-01,2.850504E-01
21:15:00,1.517707E+04,3.306213E+03,5.353132E-01,2.729932E-01
21:30:00,1.519380E+04,3.162846E+03,5.359028E-01,2.611614E-01
21:45:00,1.521488E+04,3.022185E+03,5.366456E-01,2.495516E-01
22:00:00,1.523919E+04,2.882701E+03,5.375025E-01,2.380361E-01
22:15:00,1.527924E+04,2.734507E+03,5.389153E-01,2.257985E-01
22:30:00,1.532250E+04,2.589818E+03,5.404405E-01,2.138498E-01
22:45:00,1.536796E+04,2.447129E+03,5.420436E-01,2.020724E-01
23:00:00,1.541503E+04,2.307723E+03,5.437030E-01,1.905662E-01
23:15:00,1.545821E+04,2.174880E+03,5.452256E-01,1.796018E-01
23:30:00,1.550072E+04,2.044105E+03,5.467246E-01,1.688075E-01
23:45:00,1.554292E+04,1.916546E+03,5.482127E-01,1.582723E-01
24:00:00,1.558507E+04,1.791187E+03,5.496989E-01,1.479183E-01
Peak,1.589148E+04,6.462811E+03,5.604965E-01,5.336272E-01

Peak Vol Flow (m3/s),,,4.796796E-01,4.566845E-01
