Time,LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,4.674211E+03,4.184265E+03,1.649822E-01,3.453991E-01
00:30:00,4.705921E+03,4.041466E+03,1.661013E-01,3.336113E-01
00:45:00,4.736329E+03,3.906424E+03,1.671745E-01,3.224638E-01
01:00:00,4.765854E+03,3.778424E+03,1.682165E-01,3.118977E-01
01:15:00,4.784001E+03,3.669258E+03,1.688569E-01,3.028863E-01
01:30:00,4.799061E+03,3.569745E+03,1.693884E-01,2.946716E-01
01:45:00,4.812259E+03,3.478470E+03,1.698542E-01,2.871371E-01
02:00:00,4.824026E+03,3.394722E+03,1.702695E-01,2.802238E-01
02:15:00,4.832370E+03,3.319027E+03,1.705640E-01,2.739754E-01
02:30:00,4.839383E+03,3.248838E+03,1.708115E-01,2.681815E-01
02:45:00,4.845412E+03,3.183610E+03,1.710243E-01,2.627971E-01
03:00:00,4.850685E+03,3.122965E+03,1.712103E-01,2.577910E-01
03:15:00,4.855120E+03,3.065570E+03,1.713669E-01,2.530532E-01
03:30:00,4.859091E+03,3.010927E+03,1.715070E-01,2.485427E-01
03:45:00,4.862698E+03,2.958741E+03,1.716343E-01,2.442348E-01
04:00:00,4.865995E+03,2.908798E+03,1.717507E-01,2.401122E-01
04:15:00,4.862555E+03,2.868875E+03,1.716293E-01,2.368167E-01
04:30:00,4.856915E+03,2.834026E+03,1.714302E-01,2.339400E-01
04:45:00,4.849844E+03,2.803375E+03,1.711807E-01,2.314098E-01
05:00:00,4.841653E+03,2.776538E+03,1.708916E-01,2.291945E-01
05:15:00,4.823427E+03,2.765924E+03,1.702483E-01,2.283184E-01
05:30:00,4.802328E+03,2.764396E+03,1.695037E-01,2.281923E-01
05:45:00,4.779374E+03,2.771654E+03,1.686936E-01,2.287915E-01
06:00:00,4.754990E+03,2.848071E+03,1.678330E-01,2.350995E-01
06:15:00,4.733397E+03,3.069182E+03,1.670710E-01,2.533515E-01
06:30:00,4.712971E+03,3.474411E+03,1.663500E-01,2.868018E-01
06:45:00,4.693101E+03,4.056674E+03,1.656488E-01,3.348663E-01
07:00:00,4.673616E+03,4.711876E+03,1.649611E-01,3.889519E-01
07:15:00,4.667196E+03,5.350830E+03,1.647347E-01,4.416965E-01
07:30:00,4.662823E+03,5.937139E+03,1.645804E-01,4.900957E-01
07:45:00,4.659710E+03,6.462463E+03,1.644705E-01,5.334604E-01
08:00:00,4.657544E+03,6.957686E+03,1.643941E-01,5.743403E-01
08:15:00,4.694656E+03,7.370344E+03,1.657040E-01,6.084043E-01
08:30:00,4.736527E+03,7.726958E+03,1.671817E-01,6.378416E-01
08:45:00,4.781398E+03,8.037138E+03,1.687652E-01,6.634458E-01
09:00:00,4.828610E+03,8.310601E+03,1.704312E-01,6.860190E-01
09:15:00,4.851866E+03,8.574709E+03,1.712516E-01,7.078196E-01
09:30:00,4.873897E+03,8.807374E+03,1.720288E-01,7.270249E-01
09:45:00,4.895454E+03,9.014543E+03,1.727894E-01,7.441254E-01
10:00:00,4.916597E+03,9.196936E+03,1.735353E-01,7.591807E-01
10:15:00,4.922918E+03,9.343159E+03,1.737582E-01,7.712503E-01
10:30:00,4.927625E+03,9.463648E+03,1.739242E-01,7.811959E-01
10:45:00,4.931233E+03,9.559663E+03,1.740514E-01,7.891210E-01
11:00:00,4.934082E+03,9.596711E+03,1.741518E-01,7.921787E-01
11:15:00,4.935913E+03,9.615670E+03,1.742164E-01,7.937433E-01
11:30:00,4.937345E+03,9.564898E+03,1.742670E-01,7.895515E-01
11:45:00,4.938557E+03,9.481244E+03,1.743097E-01,7.826455E-01
12:00:00,4.939601E+03,9.417610E+03,1.743466E-01,7.773923E-01
12:15:00,4.940405E+03,9.363699E+03,1.743749E-01,7.729411E-01
12:30:00,4.941197E+03,9.365332E+03,1.744029E-01,7.730750E-01
12:45:00,4.941967E+03,9.402223E+03,1.744301E-01,7.761189E-01
13:00:00,4.942713E+03,9.469375E+03,1.744565E-01,7.816600E-01
13:15:00,4.943842E+03,9.566018E+03,1.744963E-01,7.896359E-01
13:30:00,4.944874E+03,9.692138E+03,1.745328E-01,8.000452E-01
13:45:00,4.945833E+03,9.887411E+03,1.745666E-01,8.161611E-01
14:00:00,4.946731E+03,1.012169E+04,1.745983E-01,8.354968E-01
14:15:00,4.947150E+03,1.037597E+04,1.746131E-01,8.564831E-01
14:30:00,4.947424E+03,1.068471E+04,1.746227E-01,8.819649E-01
14:45:00,4.947584E+03,1.097010E+04,1.746283E-01,9.055211E-01
15:00:00,4.947650E+03,1.123705E+04,1.746306E-01,9.275578E-01
15:15:00,4.940858E+03,1.152213E+04,1.743909E-01,9.510920E-01
15:30:00,4.932236E+03,1.176450E+04,1.740866E-01,9.711031E-01
15:45:00,4.922522E+03,1.197077E+04,1.737437E-01,9.881349E-01
16:00:00,4.911974E+03,1.215734E+04,1.733715E-01,1.003539E+00
16:15:00,4.882518E+03,1.231627E+04,1.723319E-01,1.016661E+00
16:30:00,4.849007E+03,1.244587E+04,1.711493E-01,1.027362E+00
16:45:00,4.812903E+03,1.255539E+04,1.698752E-01,1.036404E+00
17:00:00,4.774781E+03,1.262606E+04,1.685299E-01,1.042241E+00
17:15:00,4.720898E+03,1.267372E+04,1.666283E-01,1.046177E+00
17:30:00,4.665988E+03,1.267503E+04,1.646905E-01,1.046287E+00
17:45:00,4.610238E+03,1.261656E+04,1.627232E-01,1.041463E+00
