Time,LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,5.577995E+03,1.634149E+03,1.968591E-01,1.349036E-01
00:30:00,5.610182E+03,1.488273E+03,1.979949E-01,1.228609E-01
00:45:00,5.641011E+03,1.349429E+03,1.990828E-01,1.113987E-01
01:00:00,5.670933E+03,1.216902E+03,2.001387E-01,1.004579E-01
01:15:00,5.689470E+03,1.102043E+03,2.007927E-01,9.097591E-02
01:30:00,5.704835E+03,9.955236E+02,2.013349E-01,8.218275E-02
01:45:00,5.718253E+03,8.966540E+02,2.018084E-01,7.402109E-02
02:00:00,5.730203E+03,8.049840E+02,2.022301E-01,6.645375E-02
02:15:00,5.738699E+03,7.213664E+02,2.025300E-01,5.955111E-02
02:30:00,5.745832E+03,6.437158E+02,2.027817E-01,5.314062E-02
02:45:00,5.751959E+03,5.714789E+02,2.029979E-01,4.717709E-02
03:00:00,5.757315E+03,5.045339E+02,2.031869E-01,4.165045E-02
03:15:00,5.761823E+03,4.416485E+02,2.033460E-01,3.645899E-02
03:30:00,5.765858E+03,3.826107E+02,2.034884E-01,3.158518E-02
03:45:00,5.769523E+03,3.278549E+02,2.036177E-01,2.706489E-02
04:00:00,5.772876E+03,2.769846E+02,2.037360E-01,2.286539E-02
04:15:00,5.769471E+03,2.365698E+02,2.036158E-01,1.952902E-02
04:30:00,5.763812E+03,2.028896E+02,2.034162E-01,1.674864E-02
04:45:00,5.756683E+03,1.741739E+02,2.031646E-01,1.437810E-02
05:00:00,5.748411E+03,1.473385E+02,2.028728E-01,1.216280E-02
05:15:00,5.730097E+03,1.367799E+02,2.022265E-01,1.129115E-02
05:30:00,5.708833E+03,1.568352E+02,2.014762E-01,1.294670E-02
05:45:00,5.685632E+03,2.414220E+02,2.006575E-01,1.992946E-02
06:00:00,5.660965E+03,3.999163E+02,1.997871E-01,3.301382E-02
06:15:00,5.639065E+03,6.347859E+02,1.990144E-01,5.240320E-02
06:30:00,5.618354E+03,9.207220E+02,1.982835E-01,7.600799E-02
06:45:00,5.598229E+03,1.218400E+03,1.975734E-01,1.005820E-01
07:00:00,5.578498E+03,1.514830E+03,1.968772E-01,1.250523E-01
07:15:00,5.571834E+03,1.792621E+03,1.966421E-01,1.479838E-01
07:30:00,5.567274E+03,2.061325E+03,1.964812E-01,1.701652E-01
07:45:00,5.564029E+03,2.322257E+03,1.963667E-01,1.917049E-01
08:00:00,5.561754E+03,2.581132E+03,1.962864E-01,2.130748E-01
08:15:00,5.598798E+03,2.795507E+03,1.975938E-01,2.307711E-01
08:30:00,5.640753E+03,3.003516E+03,1.990741E-01,2.479419E-01
08:45:00,5.685821E+03,3.211167E+03,2.006642E-01,2.650831E-01
09:00:00,5.733288E+03,3.418796E+03,2.023389E-01,2.822226E-01
09:15:00,5.756845E+03,3.644566E+03,2.031696E-01,3.008596E-01
09:30:00,5.779125E+03,3.863467E+03,2.039554E-01,3.189300E-01
09:45:00,5.800884E+03,4.072930E+03,2.047229E-01,3.362214E-01
10:00:00,5.822212E+03,4.270703E+03,2.054752E-01,3.525479E-01
10:15:00,5.828688E+03,4.468580E+03,2.057035E-01,3.688833E-01
10:30:00,5.833493E+03,4.653824E+03,2.058729E-01,3.841756E-01
10:45:00,5.837166E+03,4.824577E+03,2.060024E-01,3.982718E-01
11:00:00,5.840061E+03,4.981151E+03,2.061045E-01,4.111981E-01
11:15:00,5.841923E+03,5.120390E+03,2.061702E-01,4.226930E-01
11:30:00,5.843378E+03,5.244767E+03,2.062215E-01,4.329611E-01
11:45:00,5.844606E+03,5.358559E+03,2.062649E-01,4.423562E-01
12:00:00,5.845663E+03,5.466667E+03,2.063022E-01,4.512818E-01
12:15:00,5.846479E+03,5.579569E+03,2.063310E-01,4.606040E-01
12:30:00,5.847286E+03,5.703932E+03,2.063595E-01,4.708731E-01
12:45:00,5.848072E+03,5.844603E+03,2.063873E-01,4.824877E-01
13:00:00,5.848835E+03,6.004221E+03,2.064142E-01,4.956676E-01
13:15:00,5.849982E+03,6.180651E+03,2.064547E-01,5.102359E-01
13:30:00,5.851031E+03,6.371277E+03,2.064917E-01,5.259759E-01
13:45:00,5.852005E+03,6.571471E+03,2.065261E-01,5.425106E-01
14:00:00,5.852918E+03,6.776745E+03,2.065583E-01,5.594646E-01
14:15:00,5.853351E+03,6.978639E+03,2.065736E-01,5.761385E-01
14:30:00,5.853634E+03,7.171135E+03,2.065835E-01,5.920365E-01
14:45:00,5.853800E+03,7.349270E+03,2.065894E-01,6.067413E-01
15:00:00,5.853871E+03,7.508679E+03,2.065918E-01,6.198956E-01
15:15:00,5.847063E+03,7.653120E+03,2.063515E-01,6.318135E-01
15:30:00,5.838373E+03,7.773282E+03,2.060449E-01,6.417247E-01
15:45:00,5.828557E+03,7.866790E+03,2.056986E-01,6.494369E-01
16:00:00,5.817887E+03,7.931990E+03,2.053221E-01,6.548142E-01
16:15:00,5.788297E+03,7.993991E+03,2.042779E-01,6.599273E-01
16:30:00,5.754536E+03,8.038243E+03,2.030867E-01,6.635772E-01
16:45:00,5.718061E+03,8.062142E+03,2.017998E-01,6.655473E-01
17:00:00,5.679514E+03,8.067328E+03,2.004397E-01,6.659736E-01
17:15:00,5.625166E+03,8.066717E+03,1.985221E-01,6.659222E-01
17:30:00,5.569743E+03,8.045089E+03,1.965666E-01,6.641349E-01
17:45:00,5.513459E+03,7.999685E+03,1.945808E-01,6.603861E-01
18:00:00,5.456569E+03,7.922252E+03,1.925737E-01,6.539935E-01
18:15:00,5.404570E+03,7.792527E+03,1.907393E-01,6.432832E-01
18:30:00,5.353375E+03,7.604329E+03,1.889331E-01,6.277466E-01
18:45:00,5.302672E+03,7.345273E+03,1.871444E-01,6.063599E-01
19:00:00,5.252222E+03,6.996224E+03,1.853644E-01,5.775441E-01
19:15:00,5.230419E+03,6.540568E+03,1.845954E-01,5.399284E-01
19:30:00,5.210514E+03,6.055190E+03,1.838931E-01,4.998593E-01
19:45:00,5.191675E+03,5.595608E+03,1.832283E-01,4.619205E-01
20:00:00,5.173634E+03,5.205070E+03,1.825917E-01,4.296817E-01
20:15:00,5.162810E+03,4.896266E+03,1.822096E-01,4.041907E-01
20:30:00,5.154748E+03,4.644174E+03,1.819248E-01,3.833812E-01
20:45:00,5.148553E+03,4.418673E+03,1.817060E-01,3.647671E-01
21:00:00,5.143780E+03,4.208468E+03,1.815374E-01,3.474154E-01
21:15:00,5.152251E+03,3.991449E+03,1.818362E-01,3.295013E-01
21:30:00,5.167313E+03,3.774086E+03,1.823675E-01,3.115588E-01
21:45:00,5.186574E+03,3.557993E+03,1.830471E-01,2.937208E-01
22:00:00,5.209033E+03,3.344131E+03,1.838396E-01,2.760666E-01
22:15:00,5.247317E+03,3.123995E+03,1.851906E-01,2.578943E-01
22:30:00,5.288687E+03,2.909829E+03,1.866504E-01,2.402151E-01
22:45:00,5.332352E+03,2.702543E+03,1.881912E-01,2.231036E-01
