Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Ground Temperature [C](Each Call),LIVING_UNIT1:Zone Mean Air Temperature [C](Each Call),ATTIC_UNIT1:Zone Mean Air Temperature [C](Each Call),LIVING_UNIT1:Zone Predicted Sensible Load to Setpoint Heat Transfer Rate [W](Hourly),ATTIC_UNIT1:Zone Predicted Sensible Load to Setpoint Heat Transfer Rate [W](Hourly),MAIN GAS HEATING COIL_UNIT1:Heating Coil Heating Rate [W](Hourly),DX COOLING COIL_UNIT1:Cooling Coil Total Cooling Rate [W](Hourly) 
 12/21  00:15:00,,18.0,22.219999999999968,-4.6795437245762099 
 12/21  00:30:00,,18.0,22.219999999999965,-4.6797626530437379 
 12/21  00:45:00,,18.0,22.219999999999979,-4.680056816102788 
 12/21  01:00:00,-0.3,18.0,22.220000000000078,-4.680423062442044,5661.30639404256,0.0,5138.48135842638,0.0 
 12/21  01:15:00,,18.0,22.220000000000124,-4.680859744631958 
 12/21  01:30:00,,18.0,22.21999999999996,-4.681357074945555 
 12/21  01:45:00,,18.0,22.21999999999991,-4.6819023303571589 
 12/21  02:00:00,-0.3,18.0,22.22000000000007,-4.682483636713489,5723.869868583877,0.0,5195.267058629563,0.0 
 12/21  02:15:00,,18.0,22.219999999999936,-4.683090090096651 
 12/21  02:30:00,,18.0,22.21999999999996,-4.683665096065077 
 12/21  02:45:00,,18.0,22.22000000000002,-4.6842303280730459 
 12/21  03:00:00,-0.3,18.0,22.220000000000078,-4.6848117182274049,5749.4583000516399,0.0,5218.492383128104,0.0 
 12/21  03:15:00,,18.0,22.219999999999926,-4.685399215204179 
 12/21  03:30:00,,18.0,22.21999999999985,-4.6859767629260029 
 12/21  03:45:00,,18.0,22.22000000000001,-4.68653736178862 
 12/21  04:00:00,-0.3,18.0,22.21999999999996,-4.687078582555547,5765.816894384894,0.0,5233.340251478632,0.0 
 12/21  04:15:00,,18.0,22.220000000000064,-4.687641591574898 
 12/21  04:30:00,,18.0,22.220000000000039,-4.688150889193545 
 12/21  04:45:00,,18.0,22.22,-4.6886014406006659 
 12/21  05:00:00,-0.3,18.0,22.220000000000174,-4.689025402976284,5741.630115316802,0.0,5211.387135941221,0.0 
 12/21  05:15:00,,18.0,22.219999999999865,-4.6894742143340129 
 12/21  05:30:00,,18.0,22.220000000000018,-4.689883449405315 
 12/21  05:45:00,,18.0,22.21999999999998,-4.690223632658817 
 12/21  06:00:00,-0.3,18.0,22.220000000000089,-4.690507770913548,5654.273142551045,0.0,5132.097631921825,0.0 
 12/21  06:15:00,,18.0,22.220000000000053,-4.690748369547828 
 12/21  06:30:00,,18.0,22.21999999999997,-4.690928142871608 
 12/21  06:45:00,,18.0,22.21999999999996,-4.691044962761384 
 12/21  07:00:00,-0.3,18.0,22.219999999999926,-4.691105779510261,5570.978285149133,0.0,5056.495104479986,0.0 
 12/21  07:15:00,,18.0,22.219999999999926,-4.691113947431667 
 12/21  07:30:00,,18.0,22.219999999999997,-4.691076127058169 
 12/21  07:45:00,,18.0,22.22000000000001,-4.690997518918999 
 12/21  08:00:00,-0.3,18.0,22.220000000000124,-4.690882480535403,5555.007833298974,0.0,5041.999533421636,0.0 
 12/21  08:15:00,,18.0,22.2200000000002,-4.69071774129735 
 12/21  08:30:00,,18.0,22.220000000000064,-4.690528255160159 
 12/21  08:45:00,,18.0,22.219999999999929,-4.690331167987735 
 12/21  09:00:00,-0.3,18.0,22.22000000000015,-4.690132819047663,5725.56221541143,0.0,5196.803116213967,0.0 
 12/21  09:15:00,,18.0,22.220000000000057,-4.689942862235094 
 12/21  09:30:00,,18.0,22.220000000000096,-4.689772178275673 
 12/21  09:45:00,,18.0,22.21999999999999,-4.689628524954703 
 12/21  10:00:00,-0.3,18.0,22.22000000000001,-4.689524035405667,5814.942425073106,0.0,5277.929009990256,0.0 
 12/21  10:15:00,,18.0,22.220000000000238,-4.689453319177977 
 12/21  10:30:00,,18.0,22.220000000000004,-4.689410069314958 
 12/21  10:45:00,,18.0,22.22000000000012,-4.68939549826095 
 12/21  11:00:00,-0.3,18.0,22.219999999999954,-4.6894030659098189,5832.208729856144,0.0,5293.600761187185,0.0 
 12/21  11:15:00,,18.0,22.21999999999993,-4.689426962046756 
 12/21  11:30:00,,18.0,22.220000000000103,-4.6894656637852079 
 12/21  11:45:00,,18.0,22.219999999999975,-4.689517910349513 
 12/21  12:00:00,-0.3,18.0,22.220000000000053,-4.689581223481561,5837.929343455311,0.0,5298.793072694738,0.0 
 12/21  12:15:00,,18.0,22.22000000000007,-4.689652872805238 
 12/21  12:30:00,,18.0,22.220000000000114,-4.689730573138222 
 12/21  12:45:00,,18.0,22.22000000000004,-4.689812469438321 
 12/21  13:00:00,-0.3,18.0,22.219999999999897,-4.689897013686798,5840.400405558996,0.0,5301.035930733494,0.0 
 12/21  13:15:00,,18.0,22.219999999999968,-4.68998293613145 
 12/21  13:30:00,,18.0,22.21999999999995,-4.69006921869362 
 12/21  13:45:00,,18.0,22.21999999999995,-4.690155045579813 
 12/21  14:00:00,-0.3,18.0,22.220000000000146,-4.690239762981375,5844.715565193092,0.0,5304.952582791356,0.0 
 12/21  14:15:00,,18.0,22.220000000000014,-4.690322849669298 
 12/21  14:30:00,,18.0,22.22000000000006,-4.690403886342347 
 12/21  14:45:00,,18.0,22.22000000000008,-4.690482518749394 
 12/21  15:00:00,-0.3,18.0,22.22,-4.690558427903184,5846.247637704328,0.0,5306.343167488758,0.0 
 12/21  15:15:00,,18.0,22.220000000000103,-4.6906597125307389 
