Time,LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,6.195209E+03,2.556153E+03,2.186399E-01,2.110203E-01
00:30:00,6.217914E+03,2.434022E+03,2.194411E-01,2.009376E-01
00:45:00,6.240261E+03,2.313320E+03,2.202296E-01,1.909729E-01
01:00:00,6.262463E+03,2.193484E+03,2.210130E-01,1.810798E-01
01:15:00,6.274677E+03,2.086854E+03,2.214440E-01,1.722769E-01
01:30:00,6.285218E+03,1.984799E+03,2.218159E-01,1.638529E-01
01:45:00,6.294892E+03,1.887028E+03,2.221572E-01,1.557826E-01
02:00:00,6.303988E+03,1.793469E+03,2.224782E-01,1.480599E-01
02:15:00,6.310534E+03,1.704858E+03,2.227092E-01,1.407456E-01
02:30:00,6.316508E+03,1.619518E+03,2.229200E-01,1.337002E-01
02:45:00,6.322171E+03,1.537043E+03,2.231198E-01,1.268913E-01
03:00:00,6.327598E+03,1.457498E+03,2.233113E-01,1.203241E-01
03:15:00,6.332544E+03,1.379586E+03,2.234858E-01,1.138919E-01
03:30:00,6.337290E+03,1.303024E+03,2.236533E-01,1.075712E-01
03:45:00,6.341883E+03,1.227798E+03,2.238153E-01,1.013606E-01
04:00:00,6.346331E+03,1.153879E+03,2.239723E-01,9.525809E-02
04:15:00,6.344704E+03,1.088707E+03,2.239149E-01,8.987761E-02
04:30:00,6.341547E+03,1.027551E+03,2.238035E-01,8.482872E-02
04:45:00,6.337527E+03,9.698990E+02,2.236617E-01,8.006918E-02
05:00:00,6.332826E+03,9.156264E+02,2.234958E-01,7.558862E-02
05:15:00,6.319153E+03,8.845788E+02,2.230133E-01,7.302537E-02
05:30:00,6.303598E+03,9.115515E+02,2.224645E-01,7.525207E-02
05:45:00,6.286972E+03,1.023544E+03,2.218778E-01,8.449794E-02
06:00:00,6.269526E+03,1.216394E+03,2.212622E-01,1.004193E-01
06:15:00,6.254680E+03,1.470404E+03,2.207384E-01,1.213890E-01
06:30:00,6.240618E+03,1.737623E+03,2.202423E-01,1.434481E-01
06:45:00,6.226688E+03,1.982376E+03,2.197507E-01,1.636516E-01
07:00:00,6.212753E+03,2.200604E+03,2.192591E-01,1.816645E-01
07:15:00,6.210987E+03,2.388888E+03,2.191969E-01,1.972059E-01
07:30:00,6.210327E+03,2.564740E+03,2.191737E-01,2.117217E-01
07:45:00,6.210231E+03,2.733101E+03,2.191703E-01,2.256193E-01
08:00:00,6.210514E+03,2.901733E+03,2.191803E-01,2.395396E-01
08:15:00,6.248380E+03,3.031270E+03,2.205167E-01,2.502325E-01
08:30:00,6.289380E+03,3.157905E+03,2.219633E-01,2.606859E-01
08:45:00,6.331911E+03,3.287781E+03,2.234638E-01,2.714069E-01
09:00:00,6.375582E+03,3.421668E+03,2.250044E-01,2.824591E-01
