Time,CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Tot Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Tot Cool Cap [W]
00:15:00,2.134712E-01,5.960621E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.023523E-01,2.415456E+03,2.775693E+03
00:30:00,2.142741E-01,5.983044E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.929010E-01,2.302640E+03,2.654601E+03
00:45:00,2.150642E-01,6.005108E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.835602E-01,2.191143E+03,2.534823E+03
01:00:00,2.158491E-01,6.027027E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.743172E-01,2.080812E+03,2.416204E+03
01:15:00,2.162824E-01,6.039131E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.661261E-01,1.983038E+03,2.310485E+03
01:30:00,2.166572E-01,6.049599E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.582597E-01,1.889125E+03,2.207585E+03
01:45:00,2.170011E-01,6.059203E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.507149E-01,1.799052E+03,2.110650E+03
02:00:00,2.173243E-01,6.068230E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.434818E-01,1.712699E+03,2.017418E+03
02:15:00,2.175576E-01,6.074743E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.366335E-01,1.630942E+03,1.929020E+03
02:30:00,2.177706E-01,6.080693E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.300275E-01,1.552090E+03,1.843259E+03
02:45:00,2.179726E-01,6.086333E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.236334E-01,1.475769E+03,1.759803E+03
03:00:00,2.181661E-01,6.091737E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.174574E-01,1.402051E+03,1.678862E+03
03:15:00,2.183426E-01,6.096666E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.113954E-01,1.329693E+03,1.599013E+03
03:30:00,2.185120E-01,6.101398E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.054300E-01,1.258488E+03,1.520026E+03
03:45:00,2.186759E-01,6.105976E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.955988E-02,1.188420E+03,1.441876E+03
04:00:00,2.188347E-01,6.110411E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.378389E-02,1.119476E+03,1.364532E+03
04:15:00,2.187797E-01,6.108875E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.871292E-02,1.058947E+03,1.296911E+03
04:30:00,2.186711E-01,6.105841E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.395582E-02,1.002165E+03,1.233119E+03
04:45:00,2.185316E-01,6.101945E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.947083E-02,9.486297E+02,1.172619E+03
05:00:00,2.183677E-01,6.097366E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.524772E-02,8.982208E+02,1.115413E+03
05:15:00,2.178876E-01,6.083960E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.263966E-02,8.670902E+02,1.081772E+03
05:30:00,2.173414E-01,6.068704E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.291588E-02,8.703877E+02,1.090120E+03
05:45:00,2.167568E-01,6.052377E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.740748E-02,9.240012E+02,1.159516E+03
06:00:00,2.161427E-01,6.035228E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.615866E-02,1.028460E+03,1.288179E+03
06:15:00,2.156193E-01,6.020611E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.851778E-02,1.175991E+03,1.467274E+03
06:30:00,2.151230E-01,6.006749E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.124611E-01,1.342440E+03,1.665759E+03
06:45:00,2.146314E-01,5.993021E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.262915E-01,1.507550E+03,1.859535E+03
07:00:00,2.141398E-01,5.979290E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.395351E-01,1.665660E+03,2.041516E+03
07:15:00,2.140771E-01,5.977535E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.515814E-01,1.809473E+03,2.202328E+03
07:30:00,2.140530E-01,5.976860E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.632653E-01,1.948955E+03,2.343229E+03
07:45:00,2.140490E-01,5.976748E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.745642E-01,2.083837E+03,2.477166E+03
08:00:00,2.140586E-01,5.977015E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.857948E-01,2.217904E+03,2.612029E+03
08:15:00,2.153931E-01,6.014279E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.934855E-01,2.309713E+03,2.695370E+03
08:30:00,2.168372E-01,6.054612E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.007212E-01,2.396090E+03,2.770366E+03
08:45:00,2.183360E-01,6.096473E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.079320E-01,2.482171E+03,2.849148E+03
09:00:00,2.198756E-01,6.139478E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.151176E-01,2.567950E+03,2.931286E+03
09:15:00,2.205683E-01,6.158839E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.235766E-01,2.668930E+03,3.031695E+03
09:30:00,2.212225E-01,6.177119E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.312728E-01,2.760801E+03,3.128334E+03
09:45:00,2.218664E-01,6.195112E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.381237E-01,2.842583E+03,3.209031E+03
10:00:00,2.225056E-01,6.212970E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.441630E-01,2.914674E+03,3.280659E+03
10:15:00,2.226394E-01,6.216714E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.506715E-01,2.992364E+03,3.363764E+03
10:30:00,2.227374E-01,6.219457E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.570236E-01,3.068188E+03,3.442143E+03
10:45:00,2.228183E-01,6.221718E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.636252E-01,3.146991E+03,3.524132E+03
11:00:00,2.228873E-01,6.223647E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.710150E-01,3.235198E+03,3.619149E+03
11:15:00,2.229339E-01,6.224950E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.792047E-01,3.332955E+03,3.722015E+03
11:30:00,2.229775E-01,6.226167E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.883652E-01,3.442300E+03,3.837405E+03
11:45:00,2.230180E-01,6.227300E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.983215E-01,3.561140E+03,3.965537E+03
12:00:00,2.230560E-01,6.228361E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.085050E-01,3.682692E+03,4.092708E+03
12:15:00,2.230880E-01,6.229254E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.187627E-01,3.805124E+03,4.224059E+03
12:30:00,2.231214E-01,6.230185E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.290259E-01,3.927615E+03,4.352188E+03
12:45:00,2.231552E-01,6.231128E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.391693E-01,4.048681E+03,4.477261E+03
13:00:00,2.231890E-01,6.232072E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.491162E-01,4.167393E+03,4.604225E+03
13:15:00,2.232375E-01,6.233424E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.587171E-01,4.281970E+03,4.723634E+03
13:30:00,2.232835E-01,6.234710E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.679189E-01,4.391787E+03,4.835651E+03
13:45:00,2.233280E-01,6.235952E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.770756E-01,4.501023E+03,4.948091E+03
14:00:00,2.233711E-01,6.237156E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.868968E-01,4.618191E+03,5.068547E+03
14:15:00,2.233985E-01,6.237922E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.975884E-01,4.745759E+03,5.200844E+03
14:30:00,2.234220E-01,6.238581E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.091944E-01,4.884238E+03,5.344244E+03
14:45:00,2.234428E-01,6.239160E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.214379E-01,5.030392E+03,5.494161E+03
15:00:00,2.234612E-01,6.239677E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.337846E-01,5.177818E+03,5.646376E+03
15:15:00,2.232560E-01,6.233946E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.460809E-01,5.324648E+03,5.795527E+03
15:30:00,2.230081E-01,6.227023E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.572120E-01,5.457591E+03,5.933774E+03
15:45:00,2.227366E-01,6.219442E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.666868E-01,5.570753E+03,6.050322E+03
16:00:00,2.224492E-01,6.211413E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.741328E-01,5.659681E+03,6.141822E+03
16:15:00,2.215455E-01,6.186178E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.814065E-01,5.746553E+03,6.234367E+03
16:30:00,2.205422E-01,6.158157E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.872294E-01,5.816090E+03,6.313054E+03
16:45:00,2.194825E-01,6.128557E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.915153E-01,5.867278E+03,6.369265E+03
17:00:00,2.183790E-01,6.097736E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.944600E-01,5.902445E+03,6.407088E+03
17:15:00,2.167378E-01,6.051897E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.971352E-01,5.934388E+03,6.453576E+03
17:30:00,2.150753E-01,6.005461E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.982712E-01,5.947966E+03,6.482204E+03
17:45:00,2.133926E-01,5.958460E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.976159E-01,5.940150E+03,6.489143E+03
18:00:00,2.116907E-01,5.910920E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.947540E-01,5.905990E+03,6.461921E+03
18:15:00,2.101444E-01,5.867722E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.885791E-01,5.832285E+03,6.395278E+03
18:30:00,2.086105E-01,5.824871E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.793277E-01,5.721854E+03,6.286839E+03
18:45:00,2.070768E-01,5.782028E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.667976E-01,5.572290E+03,6.135082E+03
19:00:00,2.055397E-01,5.739092E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.503816E-01,5.376340E+03,5.939641E+03
19:15:00,2.049862E-01,5.723623E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.291840E-01,5.123312E+03,5.674681E+03
19:30:00,2.044660E-01,5.709093E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.077557E-01,4.867520E+03,5.398267E+03
19:45:00,2.039595E-01,5.694946E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.884475E-01,4.637030E+03,5.153686E+03
20:00:00,2.034613E-01,5.681036E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.729091E-01,4.451537E+03,4.953589E+03
20:15:00,2.031771E-01,5.673103E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.610454E-01,4.309905E+03,4.799522E+03
20:30:00,2.029496E-01,5.666756E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.515694E-01,4.196777E+03,4.679011E+03
20:45:00,2.027521E-01,5.661247E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.430490E-01,4.095051E+03,4.569090E+03
21:00:00,2.025757E-01,5.656328E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.350044E-01,3.999008E+03,4.468031E+03
21:15:00,2.027908E-01,5.662338E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.259554E-01,3.890973E+03,4.352120E+03
21:30:00,2.031560E-01,5.672540E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.165173E-01,3.778292E+03,4.235781E+03
21:45:00,2.036040E-01,5.685055E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.068018E-01,3.662305E+03,4.115723E+03
22:00:00,2.041139E-01,5.699298E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.968454E-01,3.543446E+03,3.990647E+03
22:15:00,2.051188E-01,5.727360E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.859227E-01,3.413052E+03,3.847573E+03
22:30:00,2.061896E-01,5.757262E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.750181E-01,3.282872E+03,3.706612E+03
22:45:00,2.073093E-01,5.788532E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.641861E-01,3.153559E+03,3.569059E+03
23:00:00,2.084694E-01,5.820930E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.534664E-01,3.025588E+03,3.432175E+03
