Time,LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,6.048726E+03,2.451159E+03,2.134712E-01,2.023523E-01
00:30:00,6.071480E+03,2.336676E+03,2.142741E-01,1.929010E-01
00:45:00,6.093871E+03,2.223530E+03,2.150642E-01,1.835602E-01
01:00:00,6.116114E+03,2.111569E+03,2.158491E-01,1.743172E-01
01:15:00,6.128396E+03,2.012350E+03,2.162824E-01,1.661261E-01
01:30:00,6.139019E+03,1.917049E+03,2.166572E-01,1.582597E-01
01:45:00,6.148765E+03,1.825645E+03,2.170011E-01,1.507149E-01
02:00:00,6.157925E+03,1.738016E+03,2.173243E-01,1.434818E-01
02:15:00,6.164535E+03,1.655049E+03,2.175576E-01,1.366335E-01
02:30:00,6.170573E+03,1.575032E+03,2.177706E-01,1.300275E-01
02:45:00,6.176296E+03,1.497583E+03,2.179726E-01,1.236334E-01
03:00:00,6.181780E+03,1.422775E+03,2.181661E-01,1.174574E-01
03:15:00,6.186782E+03,1.349347E+03,2.183426E-01,1.113954E-01
03:30:00,6.191584E+03,1.277089E+03,2.185120E-01,1.054300E-01
03:45:00,6.196229E+03,1.205986E+03,2.186759E-01,9.955988E-02
04:00:00,6.200730E+03,1.136023E+03,2.188347E-01,9.378389E-02
04:15:00,6.199172E+03,1.074600E+03,2.187797E-01,8.871292E-02
04:30:00,6.196093E+03,1.016978E+03,2.186711E-01,8.395582E-02
04:45:00,6.192139E+03,9.626515E+02,2.185316E-01,7.947083E-02
05:00:00,6.187493E+03,9.114974E+02,2.183677E-01,7.524772E-02
05:15:00,6.173889E+03,8.799068E+02,2.178876E-01,7.263966E-02
