Time,LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
07:15:00,1.613224E+04,2.387075E+03,5.690045E-01,1.970924E-01
07:30:00,1.612804E+04,2.610501E+03,5.688563E-01,2.155368E-01
07:45:00,1.612515E+04,2.819685E+03,5.687545E-01,2.328054E-01
08:00:00,1.612324E+04,3.024417E+03,5.686872E-01,2.497065E-01
08:15:00,1.616155E+04,3.181472E+03,5.700382E-01,2.626720E-01
08:30:00,1.620507E+04,3.330100E+03,5.715721E-01,2.749423E-01
08:45:00,1.625173E+04,3.475535E+03,5.732163E-01,2.869492E-01
09:00:00,1.630055E+04,3.611373E+03,5.749365E-01,2.981641E-01
09:15:00,1.632482E+04,3.753784E+03,5.757903E-01,3.099218E-01
09:30:00,1.634755E+04,3.882491E+03,5.765909E-01,3.205483E-01
09:45:00,1.636956E+04,4.023727E+03,5.773660E-01,3.322094E-01
10:00:00,1.639116E+04,4.151300E+03,5.781269E-01,3.427423E-01
10:15:00,1.639757E+04,4.289210E+03,5.783524E-01,3.541316E-01
10:30:00,1.640206E+04,4.423244E+03,5.785104E-01,3.652018E-01
10:45:00,1.640548E+04,4.508620E+03,5.786310E-01,3.722542E-01
11:00:00,1.640815E+04,4.584324E+03,5.787248E-01,3.785081E-01
11:15:00,1.640979E+04,4.618527E+03,5.787827E-01,3.813325E-01
11:30:00,1.641115E+04,4.636967E+03,5.788308E-01,3.828579E-01
11:45:00,1.641231E+04,4.662306E+03,5.788716E-01,3.849553E-01
12:00:00,1.641328E+04,4.684327E+03,5.789060E-01,3.867790E-01
12:15:00,1.641403E+04,4.733741E+03,5.789326E-01,3.908689E-01
12:30:00,1.641479E+04,4.795874E+03,5.789596E-01,3.960109E-01
12:45:00,1.641555E+04,4.872020E+03,5.789863E-01,4.023086E-01
13:00:00,1.641629E+04,4.964182E+03,5.790125E-01,4.099291E-01
13:15:00,1.641741E+04,5.068250E+03,5.790521E-01,4.185462E-01
13:30:00,1.641843E+04,5.206668E+03,5.790882E-01,4.299989E-01
13:45:00,1.641938E+04,5.356270E+03,5.791217E-01,4.423770E-01
14:00:00,1.642028E+04,5.509866E+03,5.791531E-01,4.550856E-01
14:15:00,1.642067E+04,5.685470E+03,5.791670E-01,4.695946E-01
14:30:00,1.642091E+04,5.835704E+03,5.791753E-01,4.820057E-01
14:45:00,1.642104E+04,5.972080E+03,5.791795E-01,4.932700E-01
15:00:00,1.642106E+04,6.078298E+03,5.791803E-01,5.020317E-01
15:15:00,1.641384E+04,6.158448E+03,5.789256E-01,5.086273E-01
15:30:00,1.640469E+04,6.218243E+03,5.786029E-01,5.135399E-01
15:45:00,1.639438E+04,6.265579E+03,5.782396E-01,5.174158E-01
16:00:00,1.638319E+04,6.314646E+03,5.778452E-01,5.214415E-01
16:15:00,1.635243E+04,6.367396E+03,5.767606E-01,5.257840E-01
16:30:00,1.631714E+04,6.409877E+03,5.755165E-01,5.292796E-01
16:45:00,1.627910E+04,6.428365E+03,5.741758E-01,5.307961E-01
17:00:00,1.623903E+04,6.429988E+03,5.727636E-01,5.309223E-01
17:15:00,1.618328E+04,6.432310E+03,5.707982E-01,5.311068E-01
17:30:00,1.612654E+04,6.419737E+03,5.687986E-01,5.300614E-01
17:45:00,1.606911E+04,6.393581E+03,5.667746E-01,5.279002E-01
18:00:00,1.601113E+04,6.342514E+03,5.647314E-01,5.236800E-01
18:15:00,1.595816E+04,6.247007E+03,5.628655E-01,5.157893E-01
18:30:00,1.590625E+04,6.118361E+03,5.610367E-01,5.051622E-01
18:45:00,1.585480E+04,5.937009E+03,5.592237E-01,4.901831E-01
19:00:00,1.580363E+04,5.684767E+03,5.574203E-01,4.693548E-01
19:15:00,1.578151E+04,5.341489E+03,5.566410E-01,4.410106E-01
19:30:00,1.576130E+04,4.929402E+03,5.559289E-01,4.069850E-01
19:45:00,1.574223E+04,4.525853E+03,5.552560E-01,3.736647E-01
20:00:00,1.572400E+04,4.180428E+03,5.546125E-01,3.451456E-01
20:15:00,1.571350E+04,3.905876E+03,5.542415E-01,3.224793E-01
20:30:00,1.570604E+04,3.713016E+03,5.539773E-01,3.065604E-01
20:45:00,1.570042E+04,3.557384E+03,5.537785E-01,2.937162E-01
21:00:00,1.569617E+04,3.421023E+03,5.536279E-01,2.824637E-01
21:15:00,1.570643E+04,3.281199E+03,5.539894E-01,2.709267E-01
21:30:00,1.572364E+04,3.142274E+03,5.545956E-01,2.594615E-01
21:45:00,1.574508E+04,3.004615E+03,5.553510E-01,2.480995E-01
22:00:00,1.576969E+04,2.867061E+03,5.562189E-01,2.367434E-01
22:15:00,1.581007E+04,2.720060E+03,5.576430E-01,2.246042E-01
22:30:00,1.585360E+04,2.576051E+03,5.591779E-01,2.127118E-01
22:45:00,1.589917E+04,2.433652E+03,5.607847E-01,2.009584E-01
23:00:00,1.594632E+04,2.294283E+03,5.624474E-01,1.894553E-01
23:15:00,1.598950E+04,2.161221E+03,5.639696E-01,1.784727E-01
23:30:00,1.603200E+04,2.030007E+03,5.654682E-01,1.676422E-01
23:45:00,1.607432E+04,1.901877E+03,5.669604E-01,1.570598E-01
24:00:00,1.611656E+04,1.775842E+03,5.684500E-01,1.466501E-01
Peak,1.642106E+04,6.432310E+03,5.791803E-01,5.311068E-01

Peak Vol Flow (m3/s),,,4.956694E-01,4.545275E-01
