Time,LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,4.674500E+03,4.183031E+03,1.649924E-01,3.452972E-01
00:30:00,4.706102E+03,4.040407E+03,1.661077E-01,3.335239E-01
00:45:00,4.736391E+03,3.905520E+03,1.671767E-01,3.223892E-01
01:00:00,4.765804E+03,3.777659E+03,1.682147E-01,3.118346E-01
01:15:00,4.783923E+03,3.668586E+03,1.688541E-01,3.028308E-01
01:30:00,4.798966E+03,3.569139E+03,1.693851E-01,2.946216E-01
01:45:00,4.812121E+03,3.477912E+03,1.698493E-01,2.870910E-01
02:00:00,4.823851E+03,3.394198E+03,1.702633E-01,2.801806E-01
02:15:00,4.832167E+03,3.318539E+03,1.705568E-01,2.739351E-01
02:30:00,4.839153E+03,3.248390E+03,1.708034E-01,2.681445E-01
02:45:00,4.845159E+03,3.183198E+03,1.710153E-01,2.627631E-01
03:00:00,4.850413E+03,3.122585E+03,1.712008E-01,2.577596E-01
03:15:00,4.854832E+03,3.065229E+03,1.713567E-01,2.530251E-01
03:30:00,4.858789E+03,3.010616E+03,1.714963E-01,2.485169E-01
03:45:00,4.862383E+03,2.958467E+03,1.716232E-01,2.442122E-01
04:00:00,4.865669E+03,2.908561E+03,1.717392E-01,2.400926E-01
04:15:00,4.862261E+03,2.868628E+03,1.716189E-01,2.367962E-01
04:30:00,4.856666E+03,2.833741E+03,1.714214E-01,2.339165E-01
04:45:00,4.849643E+03,2.803031E+03,1.711736E-01,2.313815E-01
05:00:00,4.841512E+03,2.776124E+03,1.708866E-01,2.291603E-01
05:15:00,4.823424E+03,2.765358E+03,1.702482E-01,2.282717E-01
05:30:00,4.802476E+03,2.763648E+03,1.695089E-01,2.281306E-01
05:45:00,4.779651E+03,2.770711E+03,1.687033E-01,2.287135E-01
06:00:00,4.755403E+03,2.846958E+03,1.678476E-01,2.350075E-01
06:15:00,4.733890E+03,3.066452E+03,1.670883E-01,2.531261E-01
06:30:00,4.713526E+03,3.465244E+03,1.663696E-01,2.860451E-01
06:45:00,4.693726E+03,4.033440E+03,1.656708E-01,3.329484E-01
