Time,LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,5.334945E+03,1.642078E+03,1.882812E-01,1.355584E-01
00:30:00,5.367145E+03,1.501388E+03,1.894175E-01,1.239437E-01
00:45:00,5.397988E+03,1.367108E+03,1.905059E-01,1.128583E-01
01:00:00,5.427930E+03,1.238840E+03,1.915625E-01,1.022692E-01
01:15:00,5.446519E+03,1.128301E+03,1.922184E-01,9.314376E-02
01:30:00,5.461923E+03,1.026450E+03,1.927620E-01,8.473598E-02
01:45:00,5.475389E+03,9.325667E+02,1.932372E-01,7.698598E-02
02:00:00,5.487391E+03,8.455136E+02,1.936607E-01,6.979982E-02
02:15:00,5.495944E+03,7.659062E+02,1.939625E-01,6.322826E-02
02:30:00,5.503128E+03,6.916106E+02,1.942160E-01,5.709473E-02
02:45:00,5.509302E+03,6.218150E+02,1.944339E-01,5.133270E-02
03:00:00,5.514702E+03,5.568336E+02,1.946245E-01,4.596813E-02
03:15:00,5.519249E+03,4.954438E+02,1.947850E-01,4.090009E-02
03:30:00,5.523319E+03,4.373515E+02,1.949286E-01,3.610431E-02
03:45:00,5.527019E+03,3.824853E+02,1.950591E-01,3.157487E-02
04:00:00,5.530403E+03,3.309405E+02,1.951785E-01,2.731965E-02
04:15:00,5.527046E+03,2.896990E+02,1.950601E-01,2.391500E-02
04:30:00,5.521426E+03,2.540757E+02,1.948618E-01,2.097420E-02
04:45:00,5.514340E+03,2.239574E+02,1.946117E-01,1.848785E-02
05:00:00,5.506112E+03,1.986412E+02,1.943214E-01,1.639794E-02
05:15:00,5.487861E+03,1.899147E+02,1.936774E-01,1.567753E-02
05:30:00,5.466649E+03,2.084128E+02,1.929289E-01,1.720455E-02
05:45:00,5.443503E+03,2.704712E+02,1.921122E-01,2.232763E-02
06:00:00,5.418889E+03,3.800640E+02,1.912436E-01,3.137494E-02
06:15:00,5.397023E+03,5.338055E+02,1.904721E-01,4.406673E-02
06:30:00,5.376351E+03,7.151275E+02,1.897426E-01,5.903512E-02
06:45:00,5.356255E+03,9.032227E+02,1.890335E-01,7.456246E-02
07:00:00,5.336545E+03,1.090676E+03,1.883380E-01,9.003653E-02
07:15:00,5.329878E+03,1.268463E+03,1.881029E-01,1.047126E-01
07:30:00,5.325322E+03,1.446599E+03,1.879421E-01,1.194176E-01
07:45:00,5.322072E+03,1.626871E+03,1.878275E-01,1.342991E-01
08:00:00,5.319790E+03,1.812986E+03,1.877469E-01,1.496629E-01
08:15:00,5.356773E+03,1.963186E+03,1.890521E-01,1.620618E-01
08:30:00,5.398683E+03,2.112844E+03,1.905309E-01,1.744160E-01
08:45:00,5.443688E+03,2.266869E+03,1.921187E-01,1.871306E-01
09:00:00,5.491086E+03,2.426102E+03,1.937909E-01,2.002752E-01
09:15:00,5.514601E+03,2.609034E+03,1.946202E-01,2.153761E-01
09:30:00,5.536833E+03,2.791767E+03,1.954044E-01,2.304609E-01
09:45:00,5.558561E+03,2.972734E+03,1.961707E-01,2.454000E-01
10:00:00,5.579867E+03,3.150314E+03,1.969223E-01,2.600594E-01
10:15:00,5.586343E+03,3.335630E+03,1.971506E-01,2.753578E-01
10:30:00,5.591147E+03,3.516813E+03,1.973200E-01,2.903148E-01
10:45:00,5.594827E+03,3.691726E+03,1.974497E-01,3.047543E-01
11:00:00,5.597730E+03,3.859841E+03,1.975522E-01,3.186331E-01
11:15:00,5.599602E+03,4.012537E+03,1.976182E-01,3.312389E-01
11:30:00,5.601067E+03,4.155036E+03,1.976699E-01,3.430028E-01
11:45:00,5.602305E+03,4.290103E+03,1.977136E-01,3.541539E-01
12:00:00,5.603373E+03,4.419953E+03,1.977512E-01,3.648741E-01
12:15:00,5.604197E+03,4.557816E+03,1.977804E-01,3.762567E-01
12:30:00,5.605012E+03,4.701577E+03,1.978092E-01,3.881267E-01
12:45:00,5.605806E+03,4.852992E+03,1.978372E-01,4.006279E-01
13:00:00,5.606576E+03,5.013602E+03,1.978644E-01,4.138892E-01
13:15:00,5.607729E+03,5.182256E+03,1.979051E-01,4.278152E-01
13:30:00,5.608784E+03,5.356521E+03,1.979423E-01,4.422040E-01
13:45:00,5.609765E+03,5.532463E+03,1.979769E-01,4.567357E-01
14:00:00,5.610684E+03,5.706919E+03,1.980094E-01,4.711445E-01
14:15:00,5.611124E+03,5.872949E+03,1.980249E-01,4.848567E-01
14:30:00,5.611414E+03,6.026889E+03,1.980351E-01,4.975708E-01
14:45:00,5.611588E+03,6.166264E+03,1.980412E-01,5.090757E-01
15:00:00,5.611666E+03,6.288877E+03,1.980439E-01,5.191929E-01
15:15:00,5.604885E+03,6.398890E+03,1.978046E-01,5.282693E-01
15:30:00,5.596216E+03,6.489629E+03,1.974987E-01,5.357528E-01
15:45:00,5.586425E+03,6.559992E+03,1.971532E-01,5.415555E-01
16:00:00,5.575783E+03,6.608880E+03,1.967777E-01,5.455870E-01
16:15:00,5.546260E+03,6.661845E+03,1.957359E-01,5.499549E-01
16:30:00,5.512442E+03,6.704061E+03,1.945427E-01,5.534373E-01
16:45:00,5.475939E+03,6.732066E+03,1.932547E-01,5.557467E-01
17:00:00,5.437398E+03,6.746279E+03,1.918949E-01,5.569185E-01
17:15:00,5.382962E+03,6.760047E+03,1.899742E-01,5.580543E-01
17:30:00,5.327694E+03,6.757148E+03,1.880242E-01,5.578134E-01
17:45:00,5.271541E+03,6.735811E+03,1.860430E-01,5.560514E-01
18:00:00,5.214748E+03,6.690389E+03,1.840393E-01,5.523015E-01
18:15:00,5.162924E+03,6.603714E+03,1.822110E-01,5.451452E-01
18:30:00,5.111768E+03,6.473234E+03,1.804063E-01,5.343734E-01
18:45:00,5.061098E+03,6.291279E+03,1.786186E-01,5.193517E-01
19:00:00,5.010673E+03,6.045850E+03,1.768395E-01,4.990901E-01
19:15:00,4.988867E+03,5.723170E+03,1.760704E-01,4.724518E-01
19:30:00,4.968959E+03,5.384623E+03,1.753680E-01,4.445039E-01
19:45:00,4.950108E+03,5.066228E+03,1.747028E-01,4.182202E-01
20:00:00,4.932047E+03,4.794768E+03,1.740654E-01,3.958114E-01
20:15:00,4.921174E+03,4.571732E+03,1.736816E-01,3.774006E-01
20:30:00,4.913068E+03,4.380093E+03,1.733953E-01,3.615814E-01
20:45:00,4.906821E+03,4.200704E+03,1.731747E-01,3.467738E-01
21:00:00,4.901994E+03,4.027415E+03,1.730041E-01,3.324697E-01
21:15:00,4.910338E+03,3.840826E+03,1.732985E-01,3.170675E-01
21:30:00,4.925290E+03,3.648988E+03,1.738259E-01,3.012321E-01
21:45:00,4.944421E+03,3.454683E+03,1.745009E-01,2.851927E-01
22:00:00,4.966744E+03,3.259661E+03,1.752885E-01,2.690938E-01
22:15:00,5.004858E+03,3.055804E+03,1.766336E-01,2.522653E-01
22:30:00,5.046069E+03,2.855776E+03,1.780878E-01,2.357531E-01
22:45:00,5.089604E+03,2.660824E+03,1.796240E-01,2.196599E-01
23:00:00,5.134858E+03,2.471819E+03,1.812209E-01,2.040575E-01
23:15:00,5.176636E+03,2.292563E+03,1.826950E-01,1.892595E-01
23:30:00,5.218026E+03,2.119599E+03,1.841556E-01,1.749804E-01
23:45:00,5.259374E+03,1.952377E+03,1.856146E-01,1.611753E-01
24:00:00,5.300749E+03,1.790446E+03,1.870746E-01,1.478069E-01
Peak,5.611666E+03,6.760047E+03,1.980439E-01,5.580543E-01

Peak Vol Flow (m3/s),,,1.645046E-01,4.635463E-01
