Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Ground Temperature [C](Each Call),LIVING_UNIT1:Zone Mean Air Temperature [C](Each Call),ATTIC_UNIT1:Zone Mean Air Temperature [C](Each Call),LIVING_UNIT1:Zone Predicted Sensible Load to Setpoint Heat Transfer Rate [W](Hourly),ATTIC_UNIT1:Zone Predicted Sensible Load to Setpoint Heat Transfer Rate [W](Hourly),MAIN GAS HEATING COIL_UNIT1:Heating Coil Heating Rate [W](Hourly),DX COOLING COIL_UNIT1:Cooling Coil Total Cooling Rate [W](Hourly) 
 12/21  00:15:00,,18.0,22.219999999999844,-4.671494168894937 
 12/21  00:30:00,,18.0,22.220000000000075,-4.671714155113154 
 12/21  00:45:00,,18.0,22.220000000000036,-4.672011232773468 
 12/21  01:00:00,-0.3,18.0,22.220000000000128,-4.672382176080942,5418.561452800001,0.0,4976.000826741762,0.0 
 12/21  01:15:00,,18.0,22.22000000000008,-4.6728252416666289 
 12/21  01:30:00,,18.0,22.22000000000017,-4.6733304789584129 
 12/21  01:45:00,,18.0,22.219999999999926,-4.67388496508492 
 12/21  02:00:00,-0.3,18.0,22.21999999999982,-4.674476612284705,5481.313261800178,0.0,5033.62738614937,0.0 
 12/21  02:15:00,,18.0,22.219999999999886,-4.6750942988444 
 12/21  02:30:00,,18.0,22.220000000000117,-4.675680316677676 
 12/21  02:45:00,,18.0,22.220000000000213,-4.676256751050462 
 12/21  03:00:00,-0.3,18.0,22.220000000000103,-4.676849972695012,5507.098765911596,0.0,5057.306861023711,0.0 
 12/21  03:15:00,,18.0,22.220000000000199,-4.6774496826254599 
 12/21  03:30:00,,18.0,22.220000000000135,-4.6780394952688459 
 12/21  03:45:00,,18.0,22.219999999999926,-4.6786122529724649 
 12/21  04:00:00,-0.3,18.0,22.21999999999998,-4.679165441561541,5523.597078119172,0.0,5072.457674740662,0.0 
 12/21  04:15:00,,18.0,22.220000000000196,-4.679741132221924 
 12/21  04:30:00,,18.0,22.22000000000011,-4.680262051353963 
 12/21  04:45:00,,18.0,22.220000000000103,-4.68072310246906 
 12/21  05:00:00,-0.3,18.0,22.219999999999854,-4.681157176716863,5499.584287859332,0.0,5050.406127438482,0.0 
 12/21  05:15:00,,18.0,22.220000000000156,-4.681616939318519 
 12/21  05:30:00,,18.0,22.220000000000135,-4.682036381331478 
 12/21  05:45:00,,18.0,22.220000000000107,-4.682385380034869 
 12/21  06:00:00,-0.3,18.0,22.21999999999999,-4.682677298783872,5412.45279596324,0.0,4970.391094023058,0.0 
 12/21  06:15:00,,18.0,22.220000000000146,-4.682924988135028 
 12/21  06:30:00,,18.0,22.220000000000089,-4.683110643006964 
 12/21  06:45:00,,18.0,22.2199999999999,-4.68323207225584 
 12/21  07:00:00,-0.3,18.0,22.220000000000188,-4.6832963953906809,5329.28327940147,0.0,4894.014441884555,0.0 
 12/21  07:15:00,,18.0,22.22000000000016,-4.683307001120164 
