Time,LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,6.232925E+03,2.811014E+03,2.199715E-01,2.320600E-01
00:30:00,6.255612E+03,2.678181E+03,2.207721E-01,2.210940E-01
00:45:00,6.277940E+03,2.547378E+03,2.215599E-01,2.102954E-01
01:00:00,6.300121E+03,2.418288E+03,2.223426E-01,1.996383E-01
01:15:00,6.312343E+03,2.302695E+03,2.227737E-01,1.900955E-01
01:30:00,6.322915E+03,2.192008E+03,2.231468E-01,1.809589E-01
01:45:00,6.332615E+03,2.085949E+03,2.234891E-01,1.722045E-01
02:00:00,6.341734E+03,1.984425E+03,2.238108E-01,1.638245E-01
02:15:00,6.348304E+03,1.888139E+03,2.240427E-01,1.558768E-01
02:30:00,6.354305E+03,1.795424E+03,2.242544E-01,1.482224E-01
02:45:00,6.359993E+03,1.705928E+03,2.244551E-01,1.408339E-01
03:00:00,6.365444E+03,1.619660E+03,2.246475E-01,1.337118E-01
03:15:00,6.370414E+03,1.535305E+03,2.248228E-01,1.267476E-01
03:30:00,6.375184E+03,1.452587E+03,2.249912E-01,1.199186E-01
03:45:00,6.379800E+03,1.371420E+03,2.251540E-01,1.132176E-01
04:00:00,6.384270E+03,1.291809E+03,2.253118E-01,1.066451E-01
04:15:00,6.382688E+03,1.221222E+03,2.252559E-01,1.008176E-01
04:30:00,6.379595E+03,1.154882E+03,2.251468E-01,9.534073E-02
04:45:00,6.375634E+03,1.092261E+03,2.250071E-01,9.017096E-02
05:00:00,6.370988E+03,1.033220E+03,2.248431E-01,8.529674E-02
05:15:00,6.357390E+03,9.981561E+02,2.243633E-01,8.240189E-02
05:30:00,6.341927E+03,1.028057E+03,2.238177E-01,8.487033E-02
05:45:00,6.325385E+03,1.159784E+03,2.232340E-01,9.574554E-02
06:00:00,6.308016E+03,1.394736E+03,2.226211E-01,1.151430E-01
06:15:00,6.293216E+03,1.714109E+03,2.220989E-01,1.415088E-01
06:30:00,6.279174E+03,2.059302E+03,2.216035E-01,1.700049E-01
06:45:00,6.265265E+03,2.381827E+03,2.211127E-01,1.966285E-01
07:00:00,6.251352E+03,2.671370E+03,2.206218E-01,2.205281E-01
07:15:00,6.249590E+03,2.925896E+03,2.205598E-01,2.415374E-01
07:30:00,6.248915E+03,3.162645E+03,2.205360E-01,2.610800E-01
07:45:00,6.248807E+03,3.388743E+03,2.205322E-01,2.797435E-01
08:00:00,6.249081E+03,3.610079E+03,2.205419E-01,2.980142E-01
08:15:00,6.286893E+03,3.780405E+03,2.218764E-01,3.120741E-01
08:30:00,6.327801E+03,3.935836E+03,2.233197E-01,3.249045E-01
08:45:00,6.370249E+03,4.080752E+03,2.248174E-01,3.368670E-01
09:00:00,6.413848E+03,4.217149E+03,2.263555E-01,3.481261E-01
09:15:00,6.433453E+03,4.366763E+03,2.270467E-01,3.604766E-01
09:30:00,6.451967E+03,4.507372E+03,2.276996E-01,3.720841E-01
09:45:00,6.470194E+03,4.638740E+03,2.283423E-01,3.829288E-01
10:00:00,6.488283E+03,4.759674E+03,2.289803E-01,3.929121E-01
10:15:00,6.492051E+03,4.881624E+03,2.291130E-01,4.029799E-01
10:30:00,6.494810E+03,4.991706E+03,2.292102E-01,4.120676E-01
10:45:00,6.497083E+03,5.088024E+03,2.292903E-01,4.200192E-01
11:00:00,6.499023E+03,5.171845E+03,2.293587E-01,4.269396E-01
11:15:00,6.500328E+03,5.242037E+03,2.294047E-01,4.327348E-01
11:30:00,6.501546E+03,5.305818E+03,2.294476E-01,4.380007E-01
11:45:00,6.502681E+03,5.373243E+03,2.294877E-01,4.435680E-01
12:00:00,6.503742E+03,5.453695E+03,2.295251E-01,4.502107E-01
12:15:00,6.504634E+03,5.555911E+03,2.295566E-01,4.586509E-01
12:30:00,6.505565E+03,5.673386E+03,2.295895E-01,4.683512E-01
12:45:00,6.506509E+03,5.800072E+03,2.296229E-01,4.788114E-01
13:00:00,6.507455E+03,5.935355E+03,2.296563E-01,4.899823E-01
13:15:00,6.508814E+03,6.081701E+03,2.297042E-01,5.020670E-01
13:30:00,6.510107E+03,6.250041E+03,2.297499E-01,5.159670E-01
13:45:00,6.511355E+03,6.444068E+03,2.297939E-01,5.319926E-01
14:00:00,6.512565E+03,6.658800E+03,2.298366E-01,5.497275E-01
14:15:00,6.513331E+03,6.880782E+03,2.298636E-01,5.680598E-01
14:30:00,6.513987E+03,7.099091E+03,2.298867E-01,5.860890E-01
14:45:00,6.514564E+03,7.305309E+03,2.299070E-01,6.031124E-01
15:00:00,6.515078E+03,7.493342E+03,2.299251E-01,6.186298E-01
15:15:00,6.509253E+03,7.666323E+03,2.297195E-01,6.329038E-01
15:30:00,6.502226E+03,7.815526E+03,2.294716E-01,6.452125E-01
15:45:00,6.494536E+03,7.939622E+03,2.292003E-01,6.554498E-01
16:00:00,6.486395E+03,8.037919E+03,2.289130E-01,6.635592E-01
16:15:00,6.460801E+03,8.134712E+03,2.280099E-01,6.715444E-01
16:30:00,6.432398E+03,8.213457E+03,2.270077E-01,6.780419E-01
16:45:00,6.402405E+03,8.267244E+03,2.259496E-01,6.824790E-01
17:00:00,6.371183E+03,8.293277E+03,2.248481E-01,6.846263E-01
17:15:00,6.324724E+03,8.302747E+03,2.232088E-01,6.854071E-01
17:30:00,6.277662E+03,8.282182E+03,2.215485E-01,6.837075E-01
17:45:00,6.230029E+03,8.234063E+03,2.198681E-01,6.797344E-01
18:00:00,6.181852E+03,8.155190E+03,2.181685E-01,6.732230E-01
18:15:00,6.138093E+03,8.027173E+03,2.166249E-01,6.626537E-01
18:30:00,6.094690E+03,7.842800E+03,2.150939E-01,6.474328E-01
18:45:00,6.051298E+03,7.586085E+03,2.135632E-01,6.262393E-01
19:00:00,6.007816E+03,7.233009E+03,2.120293E-01,5.970910E-01
19:15:00,5.992212E+03,6.769306E+03,2.114791E-01,5.588110E-01
19:30:00,5.977557E+03,6.284804E+03,2.109621E-01,5.188143E-01
19:45:00,5.963293E+03,5.844327E+03,2.104588E-01,4.824526E-01
20:00:00,5.949270E+03,5.495108E+03,2.099639E-01,4.536249E-01
20:15:00,5.941308E+03,5.248853E+03,2.096828E-01,4.332975E-01
20:30:00,5.934946E+03,5.067551E+03,2.094581E-01,4.183320E-01
20:45:00,5.929426E+03,4.912664E+03,2.092630E-01,4.055474E-01
21:00:00,5.924562E+03,4.771277E+03,2.090912E-01,3.938771E-01
21:15:00,5.930763E+03,4.622476E+03,2.093099E-01,3.815948E-01
21:30:00,5.941169E+03,4.472376E+03,2.096769E-01,3.692055E-01
21:45:00,5.953895E+03,4.321525E+03,2.101258E-01,3.567536E-01
22:00:00,5.968294E+03,4.169861E+03,2.106339E-01,3.442343E-01
22:15:00,5.996721E+03,4.008224E+03,2.116370E-01,3.308916E-01
22:30:00,6.027018E+03,3.848402E+03,2.127061E-01,3.176990E-01
22:45:00,6.058698E+03,3.690982E+03,2.138240E-01,3.047046E-01
23:00:00,6.091516E+03,3.536262E+03,2.149820E-01,2.919331E-01
23:15:00,6.120841E+03,3.386785E+03,2.160167E-01,2.795936E-01
23:30:00,6.150012E+03,3.238923E+03,2.170460E-01,2.673867E-01
23:45:00,6.179431E+03,3.092347E+03,2.180840E-01,2.552859E-01
24:00:00,6.209197E+03,2.947009E+03,2.191343E-01,2.432873E-01
Peak,6.515078E+03,8.302747E+03,2.299251E-01,6.854071E-01

Peak Vol Flow (m3/s),,,1.909867E-01,5.693315E-01
