Time,LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
12:15:00,1.641871E+04,3.689401E+03,5.790977E-01,3.046353E-01
12:30:00,1.641949E+04,3.777665E+03,5.791251E-01,3.119312E-01
12:45:00,1.642025E+04,3.865014E+03,5.791522E-01,3.191515E-01
13:00:00,1.642100E+04,3.951138E+03,5.791788E-01,3.262710E-01
13:15:00,1.642214E+04,4.032396E+03,5.792188E-01,3.329993E-01
13:30:00,1.642317E+04,4.109617E+03,5.792553E-01,3.393924E-01
13:45:00,1.642413E+04,4.185814E+03,5.792892E-01,3.457015E-01
14:00:00,1.642504E+04,4.267891E+03,5.793209E-01,3.524968E-01
14:15:00,1.642545E+04,4.362951E+03,5.793352E-01,3.603508E-01
14:30:00,1.642570E+04,4.472026E+03,5.793439E-01,3.693609E-01
14:45:00,1.642582E+04,4.593450E+03,5.793483E-01,3.793911E-01
15:00:00,1.642585E+04,4.720918E+03,5.793493E-01,3.899123E-01
15:15:00,1.641872E+04,4.855852E+03,5.790977E-01,4.010391E-01
15:30:00,1.640964E+04,4.985160E+03,5.787777E-01,4.116997E-01
15:45:00,1.639937E+04,5.101361E+03,5.784154E-01,4.212707E-01
16:00:00,1.638819E+04,5.201340E+03,5.780213E-01,4.295060E-01
16:15:00,1.635759E+04,5.302824E+03,5.769424E-01,4.378751E-01
16:30:00,1.632242E+04,5.388394E+03,5.757027E-01,4.449309E-01
16:45:00,1.628440E+04,5.454024E+03,5.743628E-01,4.503417E-01
17:00:00,1.624431E+04,5.500380E+03,5.729497E-01,4.541628E-01
17:15:00,1.618848E+04,5.541655E+03,5.709816E-01,4.575646E-01
17:30:00,1.613165E+04,5.563661E+03,5.689785E-01,4.593754E-01
17:45:00,1.607411E+04,5.565717E+03,5.669508E-01,4.595437E-01
18:00:00,1.601600E+04,5.542059E+03,5.649034E-01,4.575870E-01
18:15:00,1.596287E+04,5.478929E+03,5.630314E-01,4.523702E-01
18:30:00,1.591079E+04,5.378862E+03,5.611968E-01,4.441034E-01
18:45:00,1.585919E+04,5.239967E+03,5.593785E-01,4.326308E-01
19:00:00,1.580788E+04,5.055386E+03,5.575702E-01,4.173893E-01
19:15:00,1.578554E+04,4.805039E+03,5.567835E-01,3.967184E-01
19:30:00,1.576514E+04,4.519714E+03,5.560643E-01,3.731594E-01
19:45:00,1.574591E+04,4.235623E+03,5.553858E-01,3.497025E-01
20:00:00,1.572754E+04,3.982564E+03,5.547372E-01,3.288098E-01
20:15:00,1.571679E+04,3.767863E+03,5.543577E-01,3.110850E-01
20:30:00,1.570911E+04,3.603654E+03,5.540858E-01,2.975313E-01
20:45:00,1.570335E+04,3.467048E+03,5.538816E-01,2.862579E-01
21:00:00,1.569898E+04,3.345588E+03,5.537269E-01,2.762355E-01
21:15:00,1.570887E+04,3.217880E+03,5.540753E-01,2.656987E-01
21:30:00,1.572576E+04,3.088899E+03,5.546703E-01,2.550544E-01
21:45:00,1.574705E+04,2.959498E+03,5.554204E-01,2.443741E-01
22:00:00,1.577159E+04,2.828897E+03,5.562857E-01,2.335920E-01
22:15:00,1.581191E+04,2.687750E+03,5.577078E-01,2.219362E-01
22:30:00,1.585542E+04,2.548718E+03,5.592422E-01,2.104547E-01
22:45:00,1.590104E+04,2.410571E+03,5.608508E-01,1.990525E-01
23:00:00,1.594828E+04,2.274847E+03,5.625164E-01,1.878503E-01
23:15:00,1.599164E+04,2.144909E+03,5.640451E-01,1.771257E-01
23:30:00,1.603433E+04,2.016431E+03,5.655506E-01,1.665211E-01
23:45:00,1.607683E+04,1.890708E+03,5.670489E-01,1.561375E-01
24:00:00,1.611924E+04,1.766793E+03,5.685444E-01,1.459028E-01
Peak,1.642585E+04,5.565717E+03,5.793493E-01,4.595437E-01

Peak Vol Flow (m3/s),,,4.958141E-01,3.932830E-01
