Time,LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,6.118211E+03,1.597660E+03,2.159231E-01,1.318913E-01
00:30:00,6.150024E+03,1.443775E+03,2.170457E-01,1.191874E-01
00:45:00,6.180516E+03,1.296689E+03,2.181217E-01,1.070447E-01
01:00:00,6.210135E+03,1.156229E+03,2.191669E-01,9.544915E-02
01:15:00,6.228257E+03,1.034265E+03,2.198063E-01,8.538051E-02
01:30:00,6.243328E+03,9.217985E+02,2.203381E-01,7.609637E-02
01:45:00,6.256501E+03,8.179735E+02,2.208029E-01,6.752558E-02
02:00:00,6.268119E+03,7.222348E+02,2.212129E-01,5.962231E-02
02:15:00,6.276300E+03,6.351482E+02,2.215016E-01,5.243327E-02
02:30:00,6.283166E+03,5.546616E+02,2.217439E-01,4.578869E-02
02:45:00,6.289062E+03,4.802632E+02,2.219520E-01,3.964676E-02
03:00:00,6.294307E+03,4.119374E+02,2.221371E-01,3.400619E-02
03:15:00,6.298714E+03,3.487366E+02,2.222926E-01,2.878873E-02
03:30:00,6.302642E+03,2.903677E+02,2.224312E-01,2.397019E-02
03:45:00,6.306208E+03,2.364986E+02,2.225570E-01,1.952315E-02
04:00:00,6.309467E+03,1.881263E+02,2.226720E-01,1.552991E-02
04:15:00,6.305894E+03,1.501893E+02,2.225459E-01,1.239814E-02
04:30:00,6.300064E+03,1.151966E+02,2.223402E-01,9.509451E-03
04:45:00,6.292789E+03,8.140228E+01,2.220835E-01,6.719716E-03
05:00:00,6.284386E+03,5.049419E+01,2.217870E-01,4.168261E-03
05:15:00,6.265847E+03,2.888609E+01,2.211328E-01,2.384864E-03
05:30:00,6.244376E+03,6.693040E+01,2.203752E-01,5.525338E-03
05:45:00,6.221035E+03,2.174323E+02,2.195516E-01,1.794941E-02
06:00:00,6.196263E+03,4.997646E+02,2.186775E-01,4.125761E-02
06:15:00,6.174384E+03,9.335691E+02,2.179055E-01,7.707053E-02
06:30:00,6.153748E+03,1.436425E+03,2.171774E-01,1.185839E-01
06:45:00,6.133694E+03,1.954260E+03,2.164697E-01,1.613334E-01
07:00:00,6.114045E+03,2.458847E+03,2.157764E-01,2.029877E-01
07:15:00,6.107564E+03,2.920637E+03,2.155478E-01,2.411079E-01
07:30:00,6.103185E+03,3.366466E+03,2.153933E-01,2.779102E-01
07:45:00,6.100096E+03,3.787282E+03,2.152843E-01,3.126473E-01
08:00:00,6.097969E+03,4.183816E+03,2.152093E-01,3.453798E-01
