Time,LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,5.376537E+03,2.598562E+03,1.897492E-01,2.145214E-01
00:30:00,5.399307E+03,2.482815E+03,1.905527E-01,2.049658E-01
00:45:00,5.421720E+03,2.368617E+03,1.913436E-01,1.955380E-01
01:00:00,5.443987E+03,2.255956E+03,1.921293E-01,1.862372E-01
01:15:00,5.456321E+03,2.156673E+03,1.925645E-01,1.780409E-01
01:30:00,5.466970E+03,2.061867E+03,1.929402E-01,1.702154E-01
01:45:00,5.476810E+03,1.971097E+03,1.932874E-01,1.627231E-01
02:00:00,5.486046E+03,1.884198E+03,1.936133E-01,1.555505E-01
02:15:00,5.492712E+03,1.802029E+03,1.938485E-01,1.487681E-01
02:30:00,5.498790E+03,1.722897E+03,1.940631E-01,1.422353E-01
02:45:00,5.504484E+03,1.646446E+03,1.942640E-01,1.359236E-01
03:00:00,5.509948E+03,1.572680E+03,1.944568E-01,1.298336E-01
03:15:00,5.514949E+03,1.500776E+03,1.946332E-01,1.238974E-01
03:30:00,5.519753E+03,1.430269E+03,1.948028E-01,1.180765E-01
03:45:00,5.524406E+03,1.360987E+03,1.949670E-01,1.123567E-01
04:00:00,5.528917E+03,1.292888E+03,1.951261E-01,1.067346E-01
04:15:00,5.527399E+03,1.232911E+03,1.950726E-01,1.017830E-01
04:30:00,5.524347E+03,1.176475E+03,1.949648E-01,9.712377E-02
04:45:00,5.520421E+03,1.123116E+03,1.948264E-01,9.271853E-02
05:00:00,5.515804E+03,1.072727E+03,1.946635E-01,8.855857E-02
05:15:00,5.502249E+03,1.042580E+03,1.941851E-01,8.606966E-02
05:30:00,5.486790E+03,1.059323E+03,1.936396E-01,8.745190E-02
05:45:00,5.470248E+03,1.146546E+03,1.930559E-01,9.465296E-02
06:00:00,5.452870E+03,1.303519E+03,1.924428E-01,1.076123E-01
06:15:00,5.438033E+03,1.515967E+03,1.919193E-01,1.251506E-01
06:30:00,5.423916E+03,1.745002E+03,1.914211E-01,1.440571E-01
06:45:00,5.409940E+03,1.959547E+03,1.909280E-01,1.617666E-01
07:00:00,5.395976E+03,2.153479E+03,1.904353E-01,1.777738E-01
07:15:00,5.394149E+03,2.320511E+03,1.903709E-01,1.915609E-01
07:30:00,5.393501E+03,2.475919E+03,1.903481E-01,2.043890E-01
07:45:00,5.393409E+03,2.623615E+03,1.903449E-01,2.165809E-01
08:00:00,5.393687E+03,2.769466E+03,1.903547E-01,2.286206E-01
08:15:00,5.431451E+03,2.873198E+03,1.916875E-01,2.371834E-01
08:30:00,5.472371E+03,2.971572E+03,1.931313E-01,2.453039E-01
08:45:00,5.514830E+03,3.070440E+03,1.946293E-01,2.534652E-01
09:00:00,5.558447E+03,3.171009E+03,1.961681E-01,2.617670E-01
09:15:00,5.578113E+03,3.292104E+03,1.968616E-01,2.717633E-01
09:30:00,5.596660E+03,3.409843E+03,1.975157E-01,2.814828E-01
09:45:00,5.614930E+03,3.523063E+03,1.981601E-01,2.908293E-01
10:00:00,5.633068E+03,3.630615E+03,1.987998E-01,2.997079E-01
10:15:00,5.636900E+03,3.743797E+03,1.989348E-01,3.090517E-01
10:30:00,5.639700E+03,3.851638E+03,1.990335E-01,3.179544E-01
10:45:00,5.642012E+03,3.953297E+03,1.991150E-01,3.263468E-01
11:00:00,5.643986E+03,4.049645E+03,1.991846E-01,3.343011E-01
11:15:00,5.645322E+03,4.133528E+03,1.992317E-01,3.412264E-01
11:30:00,5.646570E+03,4.212042E+03,1.992757E-01,3.477083E-01
11:45:00,5.647734E+03,4.288987E+03,1.993167E-01,3.540613E-01
12:00:00,5.648823E+03,4.366729E+03,1.993552E-01,3.604799E-01
12:15:00,5.649740E+03,4.458799E+03,1.993876E-01,3.680821E-01
12:30:00,5.650696E+03,4.561321E+03,1.994213E-01,3.765476E-01
12:45:00,5.651663E+03,4.674746E+03,1.994555E-01,3.859128E-01
13:00:00,5.652631E+03,4.800210E+03,1.994897E-01,3.962725E-01
13:15:00,5.654014E+03,4.936796E+03,1.995385E-01,4.075510E-01
13:30:00,5.655331E+03,5.082843E+03,1.995850E-01,4.196102E-01
13:45:00,5.656602E+03,5.235527E+03,1.996298E-01,4.322215E-01
14:00:00,5.657836E+03,5.392531E+03,1.996734E-01,4.451893E-01
14:15:00,5.658626E+03,5.547302E+03,1.997012E-01,4.579717E-01
14:30:00,5.659307E+03,5.695679E+03,1.997252E-01,4.702264E-01
