Time,LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,1.614895E+04,1.660730E+03,5.695920E-01,1.371425E-01
00:30:00,1.618110E+04,1.551098E+03,5.707260E-01,1.280878E-01
00:45:00,1.621200E+04,1.446267E+03,5.718155E-01,1.194298E-01
01:00:00,1.624199E+04,1.346003E+03,5.728732E-01,1.111490E-01
01:15:00,1.626007E+04,1.261332E+03,5.735103E-01,1.041560E-01
01:30:00,1.627491E+04,1.183431E+03,5.740339E-01,9.772235E-02
01:45:00,1.628772E+04,1.111294E+03,5.744856E-01,9.176484E-02
02:00:00,1.629900E+04,1.044338E+03,5.748836E-01,8.623515E-02
02:15:00,1.630677E+04,9.836537E+02,5.751576E-01,8.122348E-02
02:30:00,1.631327E+04,9.270110E+02,5.753867E-01,7.654568E-02
02:45:00,1.631898E+04,8.740922E+02,5.755882E-01,7.217546E-02
03:00:00,1.632409E+04,8.246486E+02,5.757684E-01,6.809226E-02
03:15:00,1.632847E+04,7.777369E+02,5.759227E-01,6.421820E-02
03:30:00,1.633228E+04,7.329850E+02,5.760574E-01,6.052254E-02
03:45:00,1.633576E+04,6.902125E+02,5.761798E-01,5.699036E-02
04:00:00,1.633889E+04,6.493095E+02,5.762905E-01,5.361260E-02
04:15:00,1.633491E+04,6.168392E+02,5.761498E-01,5.093116E-02
04:30:00,1.632865E+04,5.882094E+02,5.759292E-01,4.856698E-02
04:45:00,1.632090E+04,5.630072E+02,5.756561E-01,4.648587E-02
05:00:00,1.631218E+04,5.410597E+02,5.753485E-01,4.467354E-02
05:15:00,1.629294E+04,5.493122E+02,5.746701E-01,4.535475E-02
05:30:00,1.627058E+04,6.220921E+02,5.738817E-01,5.136466E-02
05:45:00,1.624630E+04,7.787308E+02,5.730257E-01,6.430082E-02
06:00:00,1.622047E+04,1.017184E+03,5.721153E-01,8.399424E-02
06:15:00,1.619793E+04,1.315669E+03,5.713204E-01,1.086422E-01
06:30:00,1.617683E+04,1.614407E+03,5.705764E-01,1.333081E-01
06:45:00,1.615639E+04,1.895944E+03,5.698558E-01,1.565509E-01
07:00:00,1.613650E+04,2.156476E+03,5.691544E-01,1.780569E-01
07:15:00,1.613008E+04,2.386891E+03,5.689283E-01,1.970772E-01
07:30:00,1.612587E+04,2.610348E+03,5.687800E-01,2.155241E-01
07:45:00,1.612298E+04,2.819571E+03,5.686781E-01,2.327959E-01
08:00:00,1.612107E+04,3.024334E+03,5.686106E-01,2.496997E-01
08:15:00,1.615938E+04,3.181414E+03,5.699616E-01,2.626672E-01
08:30:00,1.620290E+04,3.330059E+03,5.714955E-01,2.749388E-01
08:45:00,1.624955E+04,3.475489E+03,5.731395E-01,2.869454E-01
09:00:00,1.629837E+04,3.611332E+03,5.748595E-01,2.981607E-01
09:15:00,1.632262E+04,3.753754E+03,5.757128E-01,3.099193E-01
09:30:00,1.634534E+04,3.882473E+03,5.765129E-01,3.205468E-01
09:45:00,1.636735E+04,4.023726E+03,5.772879E-01,3.322093E-01
10:00:00,1.638894E+04,4.151313E+03,5.780488E-01,3.427434E-01
10:15:00,1.639536E+04,4.289219E+03,5.782745E-01,3.541323E-01
10:30:00,1.639986E+04,4.423246E+03,5.784328E-01,3.652020E-01
10:45:00,1.640328E+04,4.508614E+03,5.785535E-01,3.722537E-01
11:00:00,1.640595E+04,4.584323E+03,5.786474E-01,3.785079E-01
11:15:00,1.640759E+04,4.618537E+03,5.787053E-01,3.813333E-01
11:30:00,1.640896E+04,4.636989E+03,5.787535E-01,3.828597E-01
11:45:00,1.641012E+04,4.662339E+03,5.787944E-01,3.849580E-01
12:00:00,1.641109E+04,4.684358E+03,5.788287E-01,3.867815E-01
12:15:00,1.641184E+04,4.733767E+03,5.788554E-01,3.908710E-01
12:30:00,1.641260E+04,4.795905E+03,5.788824E-01,3.960134E-01
12:45:00,1.641336E+04,4.872047E+03,5.789091E-01,4.023108E-01
13:00:00,1.641410E+04,4.964212E+03,5.789353E-01,4.099316E-01
13:15:00,1.641522E+04,5.068283E+03,5.789749E-01,4.185490E-01
13:30:00,1.641624E+04,5.206699E+03,5.790110E-01,4.300015E-01
13:45:00,1.641720E+04,5.356280E+03,5.790445E-01,4.423778E-01
14:00:00,1.641809E+04,5.509866E+03,5.790760E-01,4.550856E-01
14:15:00,1.641849E+04,5.685459E+03,5.790899E-01,4.695937E-01
14:30:00,1.641873E+04,5.835662E+03,5.790983E-01,4.820022E-01
14:45:00,1.641885E+04,5.972047E+03,5.791024E-01,4.932673E-01
15:00:00,1.641888E+04,6.078259E+03,5.791032E-01,5.020285E-01
