Time,LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,5.244812E+03,1.667074E+03,1.851009E-01,1.376218E-01
00:30:00,5.277134E+03,1.526359E+03,1.862414E-01,1.260051E-01
00:45:00,5.308150E+03,1.391651E+03,1.873359E-01,1.148843E-01
01:00:00,5.338290E+03,1.262586E+03,1.883995E-01,1.042294E-01
01:15:00,5.357073E+03,1.151152E+03,1.890623E-01,9.503008E-02
01:30:00,5.372779E+03,1.048074E+03,1.896165E-01,8.652103E-02
01:45:00,5.386577E+03,9.524994E+02,1.901034E-01,7.863139E-02
02:00:00,5.398902E+03,8.638274E+02,1.905384E-01,7.131158E-02
02:15:00,5.407767E+03,7.826449E+02,1.908512E-01,6.460999E-02
02:30:00,5.415247E+03,7.069858E+02,1.911152E-01,5.836390E-02
02:45:00,5.421691E+03,6.362653E+02,1.913426E-01,5.252553E-02
03:00:00,5.427331E+03,5.703146E+02,1.915416E-01,4.708096E-02
03:15:00,5.432092E+03,5.078579E+02,1.917096E-01,4.192486E-02
03:30:00,5.436364E+03,4.485363E+02,1.918604E-01,3.702760E-02
03:45:00,5.440248E+03,3.921999E+02,1.919975E-01,3.237679E-02
04:00:00,5.443800E+03,3.387684E+02,1.921228E-01,2.796582E-02
04:15:00,5.440584E+03,2.952279E+02,1.920093E-01,2.437139E-02
04:30:00,5.435179E+03,2.569477E+02,1.918186E-01,2.121125E-02
04:45:00,5.428317E+03,2.237567E+02,1.915764E-01,1.847125E-02
05:00:00,5.420298E+03,1.957291E+02,1.912935E-01,1.615751E-02
