Time,LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
21:15:00,4.347565E+03,6.551850E+03,1.534543E-01,5.408395E-01
21:30:00,4.362344E+03,6.321233E+03,1.539758E-01,5.218024E-01
21:45:00,4.381219E+03,6.096067E+03,1.546419E-01,5.032154E-01
22:00:00,4.403214E+03,5.876375E+03,1.554181E-01,4.850803E-01
22:15:00,4.440773E+03,5.652868E+03,1.567437E-01,4.666303E-01
22:30:00,4.481464E+03,5.437386E+03,1.581798E-01,4.488428E-01
22:45:00,4.524404E+03,5.230516E+03,1.596954E-01,4.317661E-01
23:00:00,4.569011E+03,5.032499E+03,1.612696E-01,4.154201E-01
23:15:00,4.610143E+03,4.846404E+03,1.627213E-01,4.000581E-01
23:30:00,4.650887E+03,4.668008E+03,1.641592E-01,3.853317E-01
23:45:00,4.691574E+03,4.496374E+03,1.655952E-01,3.711634E-01
24:00:00,4.732278E+03,4.331000E+03,1.670317E-01,3.575119E-01
Peak,5.039018E+03,1.186034E+04,1.778554E-01,9.790342E-01

Peak Vol Flow (m3/s),,,1.537261E-01,8.462108E-01
