Time,LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,4.662442E+03,4.143517E+03,1.645668E-01,3.420355E-01
00:30:00,4.694081E+03,4.004685E+03,1.656834E-01,3.305752E-01
00:45:00,4.724430E+03,3.873083E+03,1.667545E-01,3.197116E-01
01:00:00,4.753903E+03,3.748083E+03,1.677947E-01,3.093931E-01
01:15:00,4.771988E+03,3.641536E+03,1.684329E-01,3.005979E-01
01:30:00,4.787003E+03,3.544311E+03,1.689628E-01,2.925721E-01
01:45:00,4.800166E+03,3.455044E+03,1.694274E-01,2.852033E-01
02:00:00,4.811906E+03,3.373066E+03,1.698417E-01,2.784362E-01
02:15:00,4.820229E+03,3.298938E+03,1.701355E-01,2.723172E-01
02:30:00,4.827226E+03,3.230143E+03,1.703824E-01,2.666383E-01
02:45:00,4.833241E+03,3.166158E+03,1.705947E-01,2.613565E-01
03:00:00,4.838503E+03,3.106626E+03,1.707804E-01,2.564423E-01
03:15:00,4.842931E+03,3.050234E+03,1.709367E-01,2.517873E-01
03:30:00,4.846894E+03,2.996500E+03,1.710765E-01,2.473517E-01
03:45:00,4.850495E+03,2.945138E+03,1.712036E-01,2.431119E-01
04:00:00,4.853788E+03,2.895946E+03,1.713198E-01,2.390513E-01
04:15:00,4.850309E+03,2.856714E+03,1.711970E-01,2.358128E-01
04:30:00,4.844655E+03,2.822479E+03,1.709975E-01,2.329868E-01
04:45:00,4.837583E+03,2.792379E+03,1.707479E-01,2.305021E-01
05:00:00,4.829398E+03,2.766037E+03,1.704590E-01,2.283277E-01
05:15:00,4.811187E+03,2.755862E+03,1.698163E-01,2.274878E-01
05:30:00,4.790107E+03,2.754705E+03,1.690723E-01,2.273923E-01
05:45:00,4.767181E+03,2.762165E+03,1.682632E-01,2.280082E-01
06:00:00,4.742832E+03,2.826874E+03,1.674039E-01,2.333497E-01
