Time,LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,4.346720E+03,3.996891E+03,1.534234E-01,3.299320E-01
00:30:00,4.378726E+03,3.862690E+03,1.545530E-01,3.188539E-01
00:45:00,4.409399E+03,3.735436E+03,1.556356E-01,3.083493E-01
01:00:00,4.439181E+03,3.614576E+03,1.566867E-01,2.983726E-01
01:15:00,4.457694E+03,3.511874E+03,1.573400E-01,2.898947E-01
01:30:00,4.473108E+03,3.418208E+03,1.578840E-01,2.821628E-01
01:45:00,4.486592E+03,3.332200E+03,1.583599E-01,2.750629E-01
02:00:00,4.498615E+03,3.253172E+03,1.587842E-01,2.685393E-01
02:15:00,4.507200E+03,3.181759E+03,1.590872E-01,2.626443E-01
02:30:00,4.514425E+03,3.115493E+03,1.593422E-01,2.571743E-01
02:45:00,4.520637E+03,3.053856E+03,1.595614E-01,2.520863E-01
03:00:00,4.526068E+03,2.996493E+03,1.597531E-01,2.473512E-01
03:15:00,4.530644E+03,2.942170E+03,1.599146E-01,2.428670E-01
03:30:00,4.534739E+03,2.890435E+03,1.600591E-01,2.385964E-01
03:45:00,4.538456E+03,2.841040E+03,1.601903E-01,2.345189E-01
04:00:00,4.541853E+03,2.793783E+03,1.603102E-01,2.306180E-01
04:15:00,4.538568E+03,2.756357E+03,1.601942E-01,2.275287E-01
04:30:00,4.533075E+03,2.723829E+03,1.600004E-01,2.248436E-01
04:45:00,4.526121E+03,2.695316E+03,1.597550E-01,2.224899E-01
05:00:00,4.518026E+03,2.670439E+03,1.594693E-01,2.204364E-01
05:15:00,4.499976E+03,2.661358E+03,1.588322E-01,2.196868E-01
05:30:00,4.479033E+03,2.660875E+03,1.580931E-01,2.196470E-01
05:45:00,4.456162E+03,2.668348E+03,1.572859E-01,2.202638E-01
06:00:00,4.431825E+03,2.708262E+03,1.564270E-01,2.235586E-01
06:15:00,4.410168E+03,2.806980E+03,1.556627E-01,2.317075E-01
06:30:00,4.389643E+03,2.978667E+03,1.549383E-01,2.458799E-01
06:45:00,4.369684E+03,3.221080E+03,1.542339E-01,2.658907E-01
07:00:00,4.350104E+03,3.504494E+03,1.535429E-01,2.892863E-01
07:15:00,4.343503E+03,3.788333E+03,1.533100E-01,3.127169E-01
07:30:00,4.338948E+03,4.066004E+03,1.531492E-01,3.356386E-01
07:45:00,4.335691E+03,4.335787E+03,1.530343E-01,3.579088E-01
08:00:00,4.333397E+03,4.597924E+03,1.529534E-01,3.795478E-01
08:15:00,4.370223E+03,4.806530E+03,1.542532E-01,3.967678E-01
08:30:00,4.411820E+03,4.995267E+03,1.557213E-01,4.123474E-01
08:45:00,4.456500E+03,5.167093E+03,1.572980E-01,4.265310E-01
09:00:00,4.503562E+03,5.325099E+03,1.589588E-01,4.395736E-01
09:15:00,4.526832E+03,5.491414E+03,1.597797E-01,4.533021E-01
09:30:00,4.548918E+03,5.645606E+03,1.605589E-01,4.660298E-01
09:45:00,4.570511E+03,5.785939E+03,1.613207E-01,4.776134E-01
