Time,LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,4.661531E+03,4.144911E+03,1.645347E-01,3.421506E-01
00:30:00,4.693212E+03,4.005942E+03,1.656527E-01,3.306789E-01
00:45:00,4.723573E+03,3.874221E+03,1.667243E-01,3.198056E-01
01:00:00,4.753056E+03,3.749116E+03,1.677648E-01,3.094784E-01
01:15:00,4.771215E+03,3.642466E+03,1.684056E-01,3.006746E-01
01:30:00,4.786288E+03,3.545147E+03,1.689376E-01,2.926411E-01
01:45:00,4.799469E+03,3.455794E+03,1.694028E-01,2.852652E-01
02:00:00,4.811220E+03,3.373737E+03,1.698175E-01,2.784916E-01
02:15:00,4.819554E+03,3.299547E+03,1.701116E-01,2.723674E-01
02:30:00,4.826557E+03,3.230707E+03,1.703588E-01,2.666849E-01
02:45:00,4.832576E+03,3.166686E+03,1.705712E-01,2.614001E-01
03:00:00,4.837840E+03,3.107122E+03,1.707570E-01,2.564832E-01
03:15:00,4.842270E+03,3.050713E+03,1.709133E-01,2.518268E-01
03:30:00,4.846234E+03,2.996956E+03,1.710532E-01,2.473894E-01
03:45:00,4.849835E+03,2.945587E+03,1.711803E-01,2.431490E-01
04:00:00,4.853128E+03,2.896392E+03,1.712966E-01,2.390881E-01
04:15:00,4.849691E+03,2.857137E+03,1.711752E-01,2.358477E-01
04:30:00,4.844054E+03,2.822878E+03,1.709763E-01,2.330198E-01
04:45:00,4.836985E+03,2.792748E+03,1.707268E-01,2.305326E-01
05:00:00,4.828804E+03,2.766375E+03,1.704381E-01,2.283557E-01
05:15:00,4.810639E+03,2.756116E+03,1.697970E-01,2.275088E-01
05:30:00,4.789606E+03,2.754868E+03,1.690546E-01,2.274058E-01
05:45:00,4.766690E+03,2.762237E+03,1.682459E-01,2.280141E-01
06:00:00,4.742347E+03,2.827616E+03,1.673868E-01,2.334109E-01
06:15:00,4.720782E+03,2.999010E+03,1.666257E-01,2.475590E-01
06:30:00,4.700378E+03,3.289561E+03,1.659056E-01,2.715431E-01
06:45:00,4.680541E+03,3.685218E+03,1.652055E-01,3.042038E-01
07:00:00,4.661083E+03,4.122781E+03,1.645188E-01,3.403239E-01
07:15:00,4.654654E+03,4.534078E+03,1.642920E-01,3.742761E-01
07:30:00,4.650271E+03,4.908005E+03,1.641373E-01,4.051435E-01
07:45:00,4.647164E+03,5.250608E+03,1.640277E-01,4.334249E-01
08:00:00,4.645000E+03,5.568552E+03,1.639514E-01,4.596707E-01
08:15:00,4.682060E+03,5.821948E+03,1.652594E-01,4.805880E-01
08:30:00,4.723882E+03,6.049459E+03,1.667354E-01,4.993684E-01
08:45:00,4.768733E+03,6.258001E+03,1.683182E-01,5.165827E-01
09:00:00,4.815916E+03,6.453238E+03,1.699832E-01,5.326985E-01
09:15:00,4.839179E+03,6.657347E+03,1.708039E-01,5.495467E-01
09:30:00,4.861215E+03,6.851485E+03,1.715813E-01,5.655717E-01
09:45:00,4.882750E+03,7.034894E+03,1.723410E-01,5.807111E-01
10:00:00,4.903872E+03,7.206961E+03,1.730862E-01,5.949141E-01
10:15:00,4.910180E+03,7.379350E+03,1.733086E-01,6.091438E-01
10:30:00,4.914873E+03,7.537117E+03,1.734741E-01,6.221666E-01
10:45:00,4.918465E+03,7.678718E+03,1.736007E-01,6.338548E-01
11:00:00,4.921302E+03,7.802358E+03,1.737008E-01,6.440605E-01
11:15:00,4.923123E+03,7.904099E+03,1.737650E-01,6.524585E-01
11:30:00,4.924547E+03,7.984959E+03,1.738153E-01,6.591326E-01
11:45:00,4.925752E+03,8.048287E+03,1.738578E-01,6.643596E-01
12:00:00,4.926789E+03,8.098993E+03,1.738944E-01,6.685448E-01
12:15:00,4.927585E+03,8.147875E+03,1.739225E-01,6.725790E-01
12:30:00,4.928372E+03,8.202883E+03,1.739503E-01,6.771189E-01
12:45:00,4.929138E+03,8.274746E+03,1.739773E-01,6.830497E-01
13:00:00,4.929881E+03,8.371584E+03,1.740036E-01,6.910415E-01
13:15:00,4.931007E+03,8.495639E+03,1.740433E-01,7.012803E-01
13:30:00,4.932038E+03,8.646773E+03,1.740797E-01,7.137545E-01
13:45:00,4.932994E+03,8.818808E+03,1.741135E-01,7.279525E-01
14:00:00,4.933891E+03,9.004382E+03,1.741451E-01,7.432681E-01
14:15:00,4.934310E+03,9.194100E+03,1.741599E-01,7.589257E-01
14:30:00,4.934582E+03,9.381214E+03,1.741695E-01,7.743682E-01
14:45:00,4.934741E+03,9.559802E+03,1.741750E-01,7.891089E-01
15:00:00,4.934806E+03,9.725134E+03,1.741773E-01,8.027570E-01
15:15:00,4.928020E+03,9.879259E+03,1.739378E-01,8.154817E-01
15:30:00,4.919402E+03,1.001364E+04,1.736336E-01,8.265783E-01
15:45:00,4.909690E+03,1.012628E+04,1.732909E-01,8.358798E-01
16:00:00,4.899148E+03,1.021496E+04,1.729188E-01,8.432034E-01
16:15:00,4.869767E+03,1.030450E+04,1.718819E-01,8.505977E-01
16:30:00,4.836333E+03,1.038065E+04,1.707020E-01,8.568851E-01
16:45:00,4.800265E+03,1.044066E+04,1.694291E-01,8.618410E-01
17:00:00,4.762184E+03,1.048145E+04,1.680853E-01,8.652094E-01
