Time,LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,1.659120E+04,1.701246E+03,5.851898E-01,1.404886E-01
00:30:00,1.662340E+04,1.587015E+03,5.863255E-01,1.310541E-01
00:45:00,1.665430E+04,1.478178E+03,5.874149E-01,1.220652E-01
01:00:00,1.668427E+04,1.374317E+03,5.884717E-01,1.134873E-01
01:15:00,1.670243E+04,1.286397E+03,5.891121E-01,1.062260E-01
01:30:00,1.671736E+04,1.205543E+03,5.896387E-01,9.954847E-02
01:45:00,1.673019E+04,1.130673E+03,5.900912E-01,9.336516E-02
02:00:00,1.674148E+04,1.061262E+03,5.904894E-01,8.763275E-02
02:15:00,1.674926E+04,9.983757E+02,5.907635E-01,8.243922E-02
02:30:00,1.675575E+04,9.397499E+02,5.909928E-01,7.759765E-02
02:45:00,1.676146E+04,8.850545E+02,5.911939E-01,7.308071E-02
03:00:00,1.676655E+04,8.340229E+02,5.913736E-01,6.886637E-02
03:15:00,1.677092E+04,7.856563E+02,5.915275E-01,6.487216E-02
03:30:00,1.677472E+04,7.395716E+02,5.916617E-01,6.106643E-02
03:45:00,1.677808E+04,6.955717E+02,5.917802E-01,5.743290E-02
04:00:00,1.678111E+04,6.535355E+02,5.918870E-01,5.396155E-02
04:15:00,1.677714E+04,6.200420E+02,5.917470E-01,5.119561E-02
04:30:00,1.677092E+04,5.904906E+02,5.915275E-01,4.875532E-02
04:45:00,1.676328E+04,5.644642E+02,5.912583E-01,4.660615E-02
05:00:00,1.675466E+04,5.417731E+02,5.909546E-01,4.473243E-02
05:15:00,1.673561E+04,5.493969E+02,5.902828E-01,4.536172E-02
05:30:00,1.671343E+04,6.322704E+02,5.895006E-01,5.220504E-02
05:45:00,1.668926E+04,8.274753E+02,5.886484E-01,6.832615E-02
06:00:00,1.666352E+04,1.138687E+03,5.877411E-01,9.402968E-02
06:15:00,1.664095E+04,1.543287E+03,5.869451E-01,1.274421E-01
06:30:00,1.661979E+04,1.981992E+03,5.861991E-01,1.636676E-01
06:45:00,1.659934E+04,2.407295E+03,5.854780E-01,1.987825E-01
07:00:00,1.657945E+04,2.805188E+03,5.847767E-01,2.316291E-01
07:15:00,1.657294E+04,3.165856E+03,5.845474E-01,2.614023E-01
07:30:00,1.656865E+04,3.502545E+03,5.843965E-01,2.891962E-01
07:45:00,1.656573E+04,3.817963E+03,5.842933E-01,3.152339E-01
08:00:00,1.656379E+04,4.116494E+03,5.842249E-01,3.398779E-01
08:15:00,1.660188E+04,4.352830E+03,5.855682E-01,3.593879E-01
08:30:00,1.664519E+04,4.560777E+03,5.870947E-01,3.765548E-01
08:45:00,1.669173E+04,4.745637E+03,5.887347E-01,3.918163E-01
09:00:00,1.674046E+04,4.910004E+03,5.904516E-01,4.053862E-01
09:15:00,1.676479E+04,5.078383E+03,5.913077E-01,4.192878E-01
09:30:00,1.678760E+04,5.230311E+03,5.921108E-01,4.318313E-01
09:45:00,1.680963E+04,5.362349E+03,5.928866E-01,4.427328E-01
10:00:00,1.683124E+04,5.473342E+03,5.936479E-01,4.518966E-01
10:15:00,1.683771E+04,5.575667E+03,5.938755E-01,4.603482E-01
10:30:00,1.684226E+04,5.654523E+03,5.940355E-01,4.668633E-01
10:45:00,1.684571E+04,5.710609E+03,5.941570E-01,4.714982E-01
11:00:00,1.684838E+04,5.744750E+03,5.942514E-01,4.743214E-01
11:15:00,1.685003E+04,5.758186E+03,5.943094E-01,4.754316E-01
11:30:00,1.685140E+04,5.759465E+03,5.943577E-01,4.755411E-01
11:45:00,1.685255E+04,5.759714E+03,5.943984E-01,4.755682E-01
12:00:00,1.685352E+04,5.770939E+03,5.944327E-01,4.765018E-01
12:15:00,1.685427E+04,5.803944E+03,5.944591E-01,4.792389E-01
12:30:00,1.685502E+04,5.854969E+03,5.944858E-01,4.834660E-01
12:45:00,1.685577E+04,5.919563E+03,5.945124E-01,4.888118E-01
13:00:00,1.685651E+04,5.998368E+03,5.945385E-01,4.953310E-01
13:15:00,1.685763E+04,6.091263E+03,5.945781E-01,5.030284E-01
13:30:00,1.685865E+04,6.209864E+03,5.946141E-01,5.128475E-01
13:45:00,1.685960E+04,6.359400E+03,5.946476E-01,5.252227E-01
14:00:00,1.686049E+04,6.534521E+03,5.946789E-01,5.397121E-01
14:15:00,1.686089E+04,6.725843E+03,5.946929E-01,5.555211E-01
14:30:00,1.686114E+04,6.920482E+03,5.947012E-01,5.716002E-01
14:45:00,1.686125E+04,7.107972E+03,5.947053E-01,5.870873E-01
15:00:00,1.686128E+04,7.278749E+03,5.947060E-01,6.011808E-01
15:15:00,1.685414E+04,7.437039E+03,5.944542E-01,6.142266E-01
15:30:00,1.684507E+04,7.572709E+03,5.941344E-01,6.254018E-01
15:45:00,1.683481E+04,7.682407E+03,5.937727E-01,6.344223E-01
16:00:00,1.682365E+04,7.767687E+03,5.933795E-01,6.414326E-01
16:15:00,1.679309E+04,7.849501E+03,5.923019E-01,6.481714E-01
16:30:00,1.675799E+04,7.913810E+03,5.910647E-01,6.534667E-01
16:45:00,1.672007E+04,7.955602E+03,5.897283E-01,6.569050E-01
17:00:00,1.668010E+04,7.971802E+03,5.883195E-01,6.582332E-01
17:15:00,1.662441E+04,7.972206E+03,5.863562E-01,6.582574E-01
17:30:00,1.656772E+04,7.941037E+03,5.843583E-01,6.556748E-01
17:45:00,1.651034E+04,7.880564E+03,5.823362E-01,6.506794E-01
18:00:00,1.645240E+04,7.788062E+03,5.802947E-01,6.430371E-01
18:15:00,1.639945E+04,7.649356E+03,5.784294E-01,6.315784E-01
18:30:00,1.634757E+04,7.459894E+03,5.766016E-01,6.159287E-01
18:45:00,1.629617E+04,7.204762E+03,5.747904E-01,5.948566E-01
19:00:00,1.624506E+04,6.857873E+03,5.729893E-01,5.662133E-01
19:15:00,1.622294E+04,6.388195E+03,5.722101E-01,5.274324E-01
19:30:00,1.620274E+04,5.831312E+03,5.714981E-01,4.814512E-01
19:45:00,1.618371E+04,5.268684E+03,5.708267E-01,4.349961E-01
