Time,LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,5.364618E+03,1.631741E+03,1.893291E-01,1.347049E-01
00:30:00,5.397041E+03,1.490107E+03,1.904732E-01,1.230123E-01
00:45:00,5.428098E+03,1.354924E+03,1.915691E-01,1.118523E-01
01:00:00,5.458240E+03,1.225904E+03,1.926328E-01,1.012011E-01
01:15:00,5.477000E+03,1.114720E+03,1.932947E-01,9.202244E-02
01:30:00,5.492568E+03,1.012042E+03,1.938441E-01,8.354648E-02
01:45:00,5.506171E+03,9.168672E+02,1.943241E-01,7.568983E-02
02:00:00,5.518288E+03,8.284086E+02,1.947517E-01,6.838761E-02
02:15:00,5.526936E+03,7.472775E+02,1.950569E-01,6.169026E-02
02:30:00,5.534203E+03,6.716923E+02,1.953133E-01,5.545027E-02
02:45:00,5.540446E+03,6.011592E+02,1.955337E-01,4.962738E-02
03:00:00,5.545904E+03,5.355772E+02,1.957263E-01,4.421325E-02
03:15:00,5.550501E+03,4.738142E+02,1.958885E-01,3.911442E-02
03:30:00,5.554615E+03,4.155552E+02,1.960337E-01,3.430489E-02
03:45:00,5.558351E+03,3.608155E+02,1.961655E-01,2.978591E-02
04:00:00,5.561768E+03,3.101001E+02,1.962861E-01,2.559918E-02
04:15:00,5.558426E+03,2.694621E+02,1.961682E-01,2.224438E-02
04:30:00,5.552815E+03,2.347118E+02,1.959701E-01,1.937564E-02
04:45:00,5.545715E+03,2.057736E+02,1.957197E-01,1.698672E-02
05:00:00,5.537456E+03,1.806861E+02,1.954282E-01,1.491570E-02
05:15:00,5.519145E+03,1.705529E+02,1.947821E-01,1.407916E-02
05:30:00,5.497860E+03,1.800434E+02,1.940310E-01,1.486260E-02
05:45:00,5.474613E+03,2.178208E+02,1.932107E-01,1.798118E-02
06:00:00,5.449878E+03,2.869767E+02,1.923379E-01,2.369016E-02
06:15:00,5.427885E+03,3.856425E+02,1.915618E-01,3.183517E-02
06:30:00,5.407077E+03,5.015102E+02,1.908276E-01,4.140009E-02
06:45:00,5.386857E+03,6.255549E+02,1.901141E-01,5.163992E-02
07:00:00,5.367031E+03,7.546036E+02,1.894145E-01,6.229273E-02
07:15:00,5.360265E+03,8.836052E+02,1.891759E-01,7.294166E-02
07:30:00,5.355617E+03,1.022993E+03,1.890119E-01,8.444811E-02
07:45:00,5.352294E+03,1.170711E+03,1.888946E-01,9.664226E-02
08:00:00,5.349955E+03,1.328178E+03,1.888121E-01,1.096412E-01
08:15:00,5.386922E+03,1.451409E+03,1.901167E-01,1.198140E-01
08:30:00,5.428827E+03,1.575499E+03,1.915953E-01,1.300576E-01
08:45:00,5.473870E+03,1.704353E+03,1.931845E-01,1.406944E-01
09:00:00,5.521341E+03,1.838265E+03,1.948593E-01,1.517489E-01
09:15:00,5.544939E+03,1.994811E+03,1.956915E-01,1.646717E-01
09:30:00,5.567271E+03,2.150408E+03,1.964792E-01,1.775164E-01
09:45:00,5.589089E+03,2.303194E+03,1.972488E-01,1.901290E-01
10:00:00,5.610478E+03,2.451808E+03,1.980033E-01,2.023973E-01
10:15:00,5.617024E+03,2.609019E+03,1.982340E-01,2.153754E-01
10:30:00,5.621894E+03,2.763672E+03,1.984058E-01,2.281423E-01
10:45:00,5.625623E+03,2.916800E+03,1.985373E-01,2.407833E-01
11:00:00,5.628567E+03,3.071437E+03,1.986411E-01,2.535493E-01
11:15:00,5.630470E+03,3.226450E+03,1.987082E-01,2.663463E-01
11:30:00,5.631961E+03,3.384039E+03,1.987608E-01,2.793558E-01
11:45:00,5.633221E+03,3.544909E+03,1.988053E-01,2.926368E-01
12:00:00,5.634308E+03,3.706943E+03,1.988436E-01,3.060137E-01
12:15:00,5.635149E+03,3.871140E+03,1.988734E-01,3.195699E-01
12:30:00,5.635980E+03,4.034875E+03,1.989027E-01,3.330885E-01
12:45:00,5.636788E+03,4.195195E+03,1.989312E-01,3.463246E-01
13:00:00,5.637570E+03,4.350375E+03,1.989589E-01,3.591373E-01
13:15:00,5.638735E+03,4.498524E+03,1.990000E-01,3.713699E-01
13:30:00,5.639800E+03,4.641182E+03,1.990376E-01,3.831489E-01
13:45:00,5.640790E+03,4.781153E+03,1.990725E-01,3.947101E-01
14:00:00,5.641718E+03,4.922724E+03,1.991053E-01,4.064032E-01
14:15:00,5.642164E+03,5.064976E+03,1.991210E-01,4.181516E-01
14:30:00,5.642461E+03,5.206764E+03,1.991314E-01,4.298617E-01
14:45:00,5.642639E+03,5.345445E+03,1.991377E-01,4.413095E-01
15:00:00,5.642722E+03,5.476747E+03,1.991406E-01,4.521448E-01
15:15:00,5.635931E+03,5.603028E+03,1.989009E-01,4.625651E-01
15:30:00,5.627250E+03,5.714416E+03,1.985946E-01,4.717542E-01
15:45:00,5.617433E+03,5.807835E+03,1.982482E-01,4.794610E-01
16:00:00,5.606752E+03,5.880922E+03,1.978713E-01,4.854907E-01
16:15:00,5.577155E+03,5.957631E+03,1.968269E-01,4.918193E-01
16:30:00,5.543253E+03,6.022328E+03,1.956307E-01,4.971579E-01
16:45:00,5.506628E+03,6.071808E+03,1.943384E-01,5.012403E-01
17:00:00,5.467935E+03,6.105704E+03,1.929733E-01,5.040372E-01
17:15:00,5.413435E+03,6.135752E+03,1.910502E-01,5.065169E-01
17:30:00,5.357961E+03,6.146848E+03,1.890929E-01,5.074315E-01
17:45:00,5.301601E+03,6.137528E+03,1.871045E-01,5.066615E-01
18:00:00,5.244597E+03,6.104762E+03,1.850933E-01,5.039564E-01
18:15:00,5.192454E+03,6.035679E+03,1.832537E-01,4.982531E-01
18:30:00,5.141096E+03,5.932803E+03,1.814418E-01,4.897601E-01
18:45:00,5.090217E+03,5.793437E+03,1.796468E-01,4.782543E-01
19:00:00,5.039580E+03,5.610722E+03,1.778602E-01,4.631699E-01
19:15:00,5.017574E+03,5.370403E+03,1.770840E-01,4.433302E-01
19:30:00,4.997466E+03,5.119634E+03,1.763746E-01,4.226286E-01
19:45:00,4.978425E+03,4.880464E+03,1.757027E-01,4.028851E-01
20:00:00,4.960184E+03,4.669519E+03,1.750589E-01,3.854719E-01
20:15:00,4.949152E+03,4.484764E+03,1.746695E-01,3.702212E-01
20:30:00,4.940897E+03,4.316995E+03,1.743780E-01,3.563725E-01
20:45:00,4.934529E+03,4.154464E+03,1.741531E-01,3.429565E-01
21:00:00,4.929603E+03,3.993481E+03,1.739791E-01,3.296682E-01
21:15:00,4.937901E+03,3.815865E+03,1.742718E-01,3.150067E-01
21:30:00,4.952829E+03,3.630499E+03,1.747984E-01,2.997056E-01
21:45:00,4.972000E+03,3.440737E+03,1.754748E-01,2.840411E-01
22:00:00,4.994412E+03,3.248776E+03,1.762656E-01,2.681949E-01
22:15:00,5.032677E+03,3.046886E+03,1.776159E-01,2.515289E-01
22:30:00,5.074082E+03,2.848018E+03,1.790770E-01,2.351124E-01
22:45:00,5.117828E+03,2.653621E+03,1.806206E-01,2.190650E-01
23:00:00,5.163315E+03,2.464731E+03,1.822257E-01,2.034721E-01
23:15:00,5.205205E+03,2.285228E+03,1.837039E-01,1.886537E-01
