Time,LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,5.239550E+03,2.426607E+03,1.849154E-01,2.003255E-01
00:30:00,5.261868E+03,2.324120E+03,1.857029E-01,1.918645E-01
00:45:00,5.283872E+03,2.222180E+03,1.864793E-01,1.834487E-01
01:00:00,5.305756E+03,2.120943E+03,1.872515E-01,1.750910E-01
01:15:00,5.317839E+03,2.032374E+03,1.876778E-01,1.677792E-01
01:30:00,5.328391E+03,1.947517E+03,1.880502E-01,1.607750E-01
01:45:00,5.338175E+03,1.866039E+03,1.883954E-01,1.540498E-01
02:00:00,5.347374E+03,1.787808E+03,1.887201E-01,1.475925E-01
02:15:00,5.354046E+03,1.713704E+03,1.889555E-01,1.414760E-01
02:30:00,5.360158E+03,1.642102E+03,1.891712E-01,1.355647E-01
02:45:00,5.365895E+03,1.572672E+03,1.893736E-01,1.298327E-01
03:00:00,5.371414E+03,1.505456E+03,1.895684E-01,1.242835E-01
03:15:00,5.376473E+03,1.439359E+03,1.897468E-01,1.188267E-01
03:30:00,5.381346E+03,1.374174E+03,1.899188E-01,1.134451E-01
03:45:00,5.386072E+03,1.309859E+03,1.900856E-01,1.081355E-01
04:00:00,5.390659E+03,1.246451E+03,1.902475E-01,1.029006E-01
04:15:00,5.389305E+03,1.191346E+03,1.901997E-01,9.835129E-02
04:30:00,5.386517E+03,1.139683E+03,1.901013E-01,9.408608E-02
04:45:00,5.382877E+03,1.090942E+03,1.899729E-01,9.006219E-02
05:00:00,5.378583E+03,1.044990E+03,1.898214E-01,8.626853E-02
05:15:00,5.365435E+03,1.018355E+03,1.893574E-01,8.406957E-02
05:30:00,5.350500E+03,1.028656E+03,1.888304E-01,8.492001E-02
05:45:00,5.334504E+03,1.088291E+03,1.882660E-01,8.984341E-02
06:00:00,5.317648E+03,1.192431E+03,1.876712E-01,9.844083E-02
06:15:00,5.303274E+03,1.329595E+03,1.871640E-01,1.097639E-01
06:30:00,5.289575E+03,1.471431E+03,1.866806E-01,1.214718E-01
06:45:00,5.275976E+03,1.600574E+03,1.862008E-01,1.321311E-01
07:00:00,5.262356E+03,1.717465E+03,1.857202E-01,1.417790E-01
07:15:00,5.260779E+03,1.818309E+03,1.856647E-01,1.501026E-01
07:30:00,5.260210E+03,1.916005E+03,1.856446E-01,1.581669E-01
07:45:00,5.260179E+03,2.013348E+03,1.856436E-01,1.662023E-01
08:00:00,5.260517E+03,2.115365E+03,1.856555E-01,1.746236E-01
08:15:00,5.298140E+03,2.180438E+03,1.869833E-01,1.799953E-01
08:30:00,5.338689E+03,2.246494E+03,1.884141E-01,1.854481E-01
08:45:00,5.380779E+03,2.318588E+03,1.898991E-01,1.913994E-01
09:00:00,5.423994E+03,2.397455E+03,1.914237E-01,1.979097E-01
09:15:00,5.443337E+03,2.501251E+03,1.921058E-01,2.064780E-01
09:30:00,5.461689E+03,2.606319E+03,1.927531E-01,2.151515E-01
09:45:00,5.479737E+03,2.711416E+03,1.933896E-01,2.238274E-01
10:00:00,5.497680E+03,2.815295E+03,1.940225E-01,2.324028E-01
10:15:00,5.501406E+03,2.929955E+03,1.941537E-01,2.418684E-01
10:30:00,5.504187E+03,3.042728E+03,1.942518E-01,2.511782E-01
10:45:00,5.506507E+03,3.152067E+03,1.943335E-01,2.602044E-01
11:00:00,5.508500E+03,3.257849E+03,1.944038E-01,2.689375E-01
11:15:00,5.509864E+03,3.355821E+03,1.944519E-01,2.770256E-01
11:30:00,5.511143E+03,3.446671E+03,1.944970E-01,2.845257E-01
11:45:00,5.512340E+03,3.532181E+03,1.945393E-01,2.915856E-01
12:00:00,5.513465E+03,3.614564E+03,1.945790E-01,2.983871E-01
12:15:00,5.514411E+03,3.701544E+03,1.946123E-01,3.055689E-01
12:30:00,5.515389E+03,3.796551E+03,1.946469E-01,3.134136E-01
12:45:00,5.516378E+03,3.901752E+03,1.946818E-01,3.220994E-01
13:00:00,5.517367E+03,4.017834E+03,1.947167E-01,3.316843E-01
13:15:00,5.518775E+03,4.141372E+03,1.947664E-01,3.418852E-01
13:30:00,5.520121E+03,4.269948E+03,1.948139E-01,3.525017E-01
13:45:00,5.521422E+03,4.399970E+03,1.948599E-01,3.632412E-01
14:00:00,5.522687E+03,4.528726E+03,1.949045E-01,3.738760E-01
14:15:00,5.523515E+03,4.650262E+03,1.949337E-01,3.839140E-01
14:30:00,5.524238E+03,4.761516E+03,1.949592E-01,3.931030E-01
14:45:00,5.524885E+03,4.860677E+03,1.949819E-01,4.012881E-01
15:00:00,5.525468E+03,4.946163E+03,1.950025E-01,4.083411E-01
15:15:00,5.519812E+03,5.022941E+03,1.948029E-01,4.146750E-01
15:30:00,5.513022E+03,5.083953E+03,1.945633E-01,4.197058E-01
15:45:00,5.505588E+03,5.128838E+03,1.943010E-01,4.234065E-01
16:00:00,5.497704E+03,5.157181E+03,1.940228E-01,4.257428E-01
16:15:00,5.472542E+03,5.193187E+03,1.931349E-01,4.287118E-01
16:30:00,5.444711E+03,5.222849E+03,1.921529E-01,4.311584E-01
16:45:00,5.415319E+03,5.244436E+03,1.911159E-01,4.329385E-01
17:00:00,5.384697E+03,5.259236E+03,1.900355E-01,4.341592E-01
17:15:00,5.338834E+03,5.280292E+03,1.884173E-01,4.358968E-01
17:30:00,5.292347E+03,5.293066E+03,1.867771E-01,4.369501E-01
17:45:00,5.245273E+03,5.295976E+03,1.851163E-01,4.371898E-01
18:00:00,5.197635E+03,5.284199E+03,1.834357E-01,4.362174E-01
18:15:00,5.154310E+03,5.242786E+03,1.819073E-01,4.327984E-01
18:30:00,5.111266E+03,5.170996E+03,1.803888E-01,4.268717E-01
18:45:00,5.068199E+03,5.063075E+03,1.788695E-01,4.179619E-01
19:00:00,5.025020E+03,4.909822E+03,1.773461E-01,4.053098E-01
19:15:00,5.009607E+03,4.699373E+03,1.768026E-01,3.879359E-01
19:30:00,4.995066E+03,4.487055E+03,1.762896E-01,3.704086E-01
19:45:00,4.980877E+03,4.299110E+03,1.757889E-01,3.548937E-01
20:00:00,4.966910E+03,4.153238E+03,1.752960E-01,3.428524E-01
20:15:00,4.958875E+03,4.046420E+03,1.750123E-01,3.340355E-01
20:30:00,4.952332E+03,3.962086E+03,1.747813E-01,3.270744E-01
20:45:00,4.946597E+03,3.884814E+03,1.745787E-01,3.206968E-01
21:00:00,4.941443E+03,3.810768E+03,1.743967E-01,3.145852E-01
21:15:00,4.947026E+03,3.722947E+03,1.745936E-01,3.073366E-01
21:30:00,4.956540E+03,3.629463E+03,1.749291E-01,2.996207E-01
21:45:00,4.968331E+03,3.531860E+03,1.753451E-01,2.915643E-01
