Time,LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,1.512574E+04,1.708519E+03,5.335041E-01,1.410894E-01
00:30:00,1.515818E+04,1.599598E+03,5.346481E-01,1.320934E-01
00:45:00,1.518932E+04,1.495302E+03,5.357464E-01,1.234795E-01
01:00:00,1.521956E+04,1.395272E+03,5.368125E-01,1.152180E-01
01:15:00,1.523803E+04,1.310826E+03,5.374638E-01,1.082435E-01
01:30:00,1.525326E+04,1.233234E+03,5.380009E-01,1.018354E-01
01:45:00,1.526648E+04,1.161572E+03,5.384671E-01,9.591702E-02
02:00:00,1.527812E+04,1.095362E+03,5.388778E-01,9.044899E-02
02:15:00,1.528620E+04,1.035601E+03,5.391627E-01,8.551361E-02
02:30:00,1.529296E+04,9.800165E+02,5.394012E-01,8.092324E-02
02:45:00,1.529879E+04,9.282089E+02,5.396069E-01,7.664479E-02
03:00:00,1.530400E+04,8.798296E+02,5.397907E-01,7.264948E-02
03:15:00,1.530850E+04,8.338805E+02,5.399491E-01,6.885488E-02
03:30:00,1.531252E+04,7.899373E+02,5.400911E-01,6.522594E-02
03:45:00,1.531609E+04,7.478233E+02,5.402169E-01,6.174807E-02
04:00:00,1.531928E+04,7.074516E+02,5.403295E-01,5.841410E-02
04:15:00,1.531548E+04,6.754833E+02,5.401956E-01,5.577406E-02
04:30:00,1.530931E+04,6.473007E+02,5.399781E-01,5.344675E-02
04:45:00,1.530172E+04,6.224353E+02,5.397105E-01,5.139342E-02
05:00:00,1.529317E+04,6.006573E+02,5.394089E-01,4.959505E-02
05:15:00,1.527421E+04,6.060111E+02,5.387402E-01,5.003691E-02
05:30:00,1.525208E+04,6.648229E+02,5.379603E-01,5.489342E-02
05:45:00,1.522796E+04,8.007600E+02,5.371097E-01,6.611979E-02
