Time,CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Tot Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Tot Cool Cap [W]
00:15:00,2.187877E-01,6.109100E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.273252E-01,1.519884E+03,1.804239E+03
00:30:00,2.199051E-01,6.140305E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.149266E-01,1.371885E+03,1.640211E+03
00:45:00,2.209754E-01,6.170194E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.030653E-01,1.230300E+03,1.482079E+03
01:00:00,2.220151E-01,6.199231E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.171745E-02,1.094843E+03,1.329413E+03
01:15:00,2.226524E-01,6.217029E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.186460E-02,9.772304E+02,1.195076E+03
01:30:00,2.231821E-01,6.231823E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.276938E-02,8.686568E+02,1.069001E+03
01:45:00,2.236440E-01,6.244722E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.436697E-02,7.683541E+02,9.535678E+02
02:00:00,2.240515E-01,6.256100E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.661814E-02,6.758539E+02,8.459567E+02
02:15:00,2.243382E-01,6.264106E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.956800E-02,5.916950E+02,7.470475E+02
02:30:00,2.245786E-01,6.270820E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.304983E-02,5.138894E+02,6.544379E+02
02:45:00,2.247851E-01,6.276585E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.702652E-02,4.419905E+02,5.677439E+02
03:00:00,2.249687E-01,6.281712E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.150255E-02,3.760518E+02,4.872223E+02
03:15:00,2.251230E-01,6.286021E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.642059E-02,3.153888E+02,4.121582E+02
03:30:00,2.252605E-01,6.289862E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.170087E-02,2.590496E+02,3.414485E+02
03:45:00,2.253853E-01,6.293348E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.735472E-02,2.071693E+02,2.754061E+02
04:00:00,2.254971E-01,6.296469E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.345952E-02,1.606717E+02,2.154060E+02
04:15:00,2.253699E-01,6.292919E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.030733E-02,1.230433E+02,1.663262E+02
04:30:00,2.251641E-01,6.287171E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.388647E-03,8.820201E+01,1.201656E+02
04:45:00,2.249077E-01,6.280008E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.562264E-03,5.446229E+01,7.476572E+01
05:00:00,2.246184E-01,6.271928E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.495174E-03,2.978583E+01,4.120334E+01
05:15:00,2.239731E-01,6.253910E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.432148E-04,1.005998E+01,1.401666E+01
05:30:00,2.232231E-01,6.232963E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.160420E-03,3.768752E+01,5.285294E+01
05:45:00,2.224056E-01,6.210134E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.166471E-02,1.390987E+02,1.956060E+02
06:00:00,2.215337E-01,6.185783E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.629396E-02,3.135497E+02,4.380847E+02
06:15:00,2.207627E-01,6.164251E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.797886E-02,5.724598E+02,7.906018E+02
06:30:00,2.200360E-01,6.143955E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.289263E-02,8.701217E+02,1.182080E+03
06:45:00,2.193307E-01,6.124260E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.835188E-02,1.174026E+03,1.567298E+03
07:00:00,2.186398E-01,6.104965E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.230586E-01,1.468959E+03,1.924758E+03
07:15:00,2.184115E-01,6.098585E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.464060E-01,1.747669E+03,2.246028E+03
07:30:00,2.182576E-01,6.094285E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.691592E-01,2.019285E+03,2.511429E+03
07:45:00,2.181494E-01,6.091265E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.914956E-01,2.285927E+03,2.762221E+03
08:00:00,2.180750E-01,6.089185E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.138966E-01,2.553340E+03,3.016485E+03
08:15:00,2.193904E-01,6.125915E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.329478E-01,2.780766E+03,3.223935E+03
08:30:00,2.208786E-01,6.167478E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.515502E-01,3.002837E+03,3.426184E+03
08:45:00,2.224748E-01,6.212065E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.701789E-01,3.225221E+03,3.636881E+03
09:00:00,2.241507E-01,6.258875E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.888580E-01,3.448205E+03,3.855058E+03
09:15:00,2.249792E-01,6.282030E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.090062E-01,3.688726E+03,4.095034E+03
09:30:00,2.257619E-01,6.303899E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.285165E-01,3.921627E+03,4.338180E+03
09:45:00,2.265257E-01,6.325241E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.472550E-01,4.145314E+03,4.561884E+03
10:00:00,2.272774E-01,6.346241E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.650777E-01,4.358068E+03,4.776480E+03
10:15:00,2.275036E-01,6.352566E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.828664E-01,4.570410E+03,4.999808E+03
10:30:00,2.276699E-01,6.357215E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.997630E-01,4.772105E+03,5.206189E+03
10:45:00,2.277964E-01,6.360750E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.155961E-01,4.961105E+03,5.400274E+03
11:00:00,2.278957E-01,6.363524E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.303528E-01,5.137247E+03,5.585952E+03
11:15:00,2.279589E-01,6.365291E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.429934E-01,5.288133E+03,5.742065E+03
11:30:00,2.280081E-01,6.366664E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.543250E-01,5.423394E+03,5.883299E+03
11:45:00,2.280494E-01,6.367819E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.647102E-01,5.547346E+03,6.014410E+03
12:00:00,2.280849E-01,6.368809E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.744815E-01,5.663974E+03,6.134801E+03
12:15:00,2.281120E-01,6.369565E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.854278E-01,5.794616E+03,6.272596E+03
12:30:00,2.281390E-01,6.370319E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.973881E-01,5.937354E+03,6.420581E+03
12:45:00,2.281654E-01,6.371056E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.107721E-01,6.097095E+03,6.585032E+03
