Time,LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,1.482072E+04,1.681188E+03,5.227407E-01,1.388332E-01
00:30:00,1.485318E+04,1.577866E+03,5.238853E-01,1.302995E-01
00:45:00,1.488435E+04,1.478634E+03,5.249843E-01,1.221038E-01
01:00:00,1.491460E+04,1.383228E+03,5.260513E-01,1.142240E-01
01:15:00,1.493313E+04,1.302923E+03,5.267045E-01,1.075915E-01
01:30:00,1.494840E+04,1.229074E+03,5.272430E-01,1.014924E-01
01:45:00,1.496166E+04,1.160755E+03,5.277106E-01,9.585004E-02
02:00:00,1.497334E+04,1.097497E+03,5.281227E-01,9.062581E-02
02:15:00,1.498146E+04,1.040349E+03,5.284090E-01,8.590618E-02
02:30:00,1.498825E+04,9.870273E+02,5.286487E-01,8.150260E-02
02:45:00,1.499411E+04,9.372013E+02,5.288555E-01,7.738774E-02
03:00:00,1.499935E+04,8.906436E+02,5.290403E-01,7.354282E-02
03:15:00,1.500387E+04,8.464796E+02,5.291996E-01,6.989563E-02
03:30:00,1.500792E+04,8.043697E+02,5.293424E-01,6.641808E-02
03:45:00,1.501151E+04,7.641463E+02,5.294689E-01,6.309635E-02
04:00:00,1.501481E+04,7.257083E+02,5.295852E-01,5.992208E-02
04:15:00,1.501112E+04,6.956542E+02,5.294550E-01,5.744010E-02
04:30:00,1.500502E+04,6.693299E+02,5.292400E-01,5.526627E-02
04:45:00,1.499748E+04,6.461774E+02,5.289744E-01,5.335438E-02
05:00:00,1.498889E+04,6.258546E+02,5.286715E-01,5.167617E-02
05:15:00,1.496992E+04,6.284566E+02,5.280027E-01,5.189085E-02
05:30:00,1.494780E+04,6.692162E+02,5.272228E-01,5.525668E-02
05:45:00,1.492368E+04,7.598644E+02,5.263725E-01,6.274283E-02
06:00:00,1.489798E+04,8.997216E+02,5.254661E-01,7.429246E-02
06:15:00,1.487535E+04,1.074284E+03,5.246682E-01,8.870568E-02
06:30:00,1.485413E+04,1.259885E+03,5.239200E-01,1.040284E-01
06:45:00,1.483360E+04,1.440406E+03,5.231959E-01,1.189302E-01
07:00:00,1.481351E+04,1.611955E+03,5.224877E-01,1.330907E-01
07:15:00,1.480676E+04,1.763515E+03,5.222501E-01,1.456019E-01
07:30:00,1.480229E+04,1.909654E+03,5.220924E-01,1.576663E-01
07:45:00,1.479918E+04,2.052669E+03,5.219828E-01,1.694730E-01
08:00:00,1.479706E+04,2.196251E+03,5.219079E-01,1.813264E-01
08:15:00,1.483486E+04,2.301653E+03,5.232411E-01,1.900281E-01
08:30:00,1.487794E+04,2.400426E+03,5.247595E-01,1.981827E-01
08:45:00,1.492426E+04,2.495960E+03,5.263918E-01,2.060700E-01
09:00:00,1.497292E+04,2.588890E+03,5.281063E-01,2.137423E-01
09:15:00,1.499727E+04,2.699904E+03,5.289629E-01,2.229080E-01
09:30:00,1.502008E+04,2.807250E+03,5.297661E-01,2.317709E-01
09:45:00,1.504214E+04,2.908373E+03,5.305432E-01,2.401201E-01
10:00:00,1.506379E+04,3.002978E+03,5.313062E-01,2.479310E-01
10:15:00,1.507037E+04,3.103417E+03,5.315375E-01,2.562256E-01
10:30:00,1.507501E+04,3.197006E+03,5.317008E-01,2.639553E-01
10:45:00,1.507855E+04,3.284079E+03,5.318256E-01,2.711471E-01
11:00:00,1.508131E+04,3.364037E+03,5.319230E-01,2.777513E-01
11:15:00,1.508304E+04,3.431903E+03,5.319839E-01,2.833580E-01
11:30:00,1.508448E+04,3.492024E+03,5.320347E-01,2.883259E-01
11:45:00,1.508570E+04,3.547244E+03,5.320779E-01,2.928894E-01
12:00:00,1.508674E+04,3.600015E+03,5.321145E-01,2.972507E-01
12:15:00,1.508754E+04,3.660513E+03,5.321428E-01,3.022510E-01
12:30:00,1.508834E+04,3.727192E+03,5.321713E-01,3.077643E-01
12:45:00,1.508914E+04,3.801717E+03,5.321994E-01,3.139257E-01
13:00:00,1.508991E+04,3.886766E+03,5.322269E-01,3.209565E-01
13:15:00,1.509107E+04,3.979908E+03,5.322678E-01,3.286666E-01
13:30:00,1.509213E+04,4.081382E+03,5.323050E-01,3.370636E-01
13:45:00,1.509311E+04,4.188474E+03,5.323397E-01,3.459252E-01
14:00:00,1.509403E+04,4.297314E+03,5.323722E-01,3.549319E-01
14:15:00,1.509446E+04,4.405031E+03,5.323873E-01,3.638319E-01
14:30:00,1.509474E+04,4.507015E+03,5.323967E-01,3.722562E-01
14:45:00,1.509489E+04,4.600656E+03,5.324019E-01,3.799908E-01
15:00:00,1.509494E+04,4.682629E+03,5.324037E-01,3.867528E-01
15:15:00,1.508788E+04,4.759042E+03,5.321546E-01,3.930455E-01
15:30:00,1.507887E+04,4.823130E+03,5.318371E-01,3.983192E-01
15:45:00,1.506868E+04,4.872822E+03,5.314777E-01,4.023978E-01
16:00:00,1.505758E+04,4.909334E+03,5.310866E-01,4.053928E-01
16:15:00,1.502716E+04,4.951636E+03,5.300140E-01,4.088756E-01
16:30:00,1.499215E+04,4.987878E+03,5.287800E-01,4.118588E-01
16:45:00,1.495431E+04,5.015772E+03,5.274461E-01,4.141544E-01
17:00:00,1.491438E+04,5.034953E+03,5.260387E-01,4.157324E-01
17:15:00,1.485857E+04,5.061195E+03,5.240715E-01,4.178937E-01
17:30:00,1.480176E+04,5.077403E+03,5.220690E-01,4.192265E-01
17:45:00,1.474425E+04,5.083464E+03,5.200422E-01,4.197258E-01
18:00:00,1.468617E+04,5.075518E+03,5.179955E-01,4.190669E-01
