Time,LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
16:30:00,4.101973E+03,8.094571E+03,1.447832E-01,6.681779E-01
16:45:00,4.066181E+03,8.145034E+03,1.435200E-01,6.723447E-01
17:00:00,4.028351E+03,8.184198E+03,1.421850E-01,6.755791E-01
17:15:00,3.974729E+03,8.224153E+03,1.402926E-01,6.788786E-01
17:30:00,3.920119E+03,8.248538E+03,1.383654E-01,6.808929E-01
17:45:00,3.864676E+03,8.253936E+03,1.364088E-01,6.813399E-01
18:00:00,3.808547E+03,8.237216E+03,1.344281E-01,6.799610E-01
18:15:00,3.757032E+03,8.182416E+03,1.326102E-01,6.754385E-01
18:30:00,3.706193E+03,8.087925E+03,1.308162E-01,6.676393E-01
18:45:00,3.655707E+03,7.945719E+03,1.290346E-01,6.559012E-01
19:00:00,3.605452E+03,7.742422E+03,1.272611E-01,6.391200E-01
19:15:00,3.583815E+03,7.461252E+03,1.264977E-01,6.159104E-01
19:30:00,3.563831E+03,7.169063E+03,1.257925E-01,5.917908E-01
19:45:00,3.544973E+03,6.896796E+03,1.251270E-01,5.693157E-01
20:00:00,3.526891E+03,6.669342E+03,1.244888E-01,5.505396E-01
20:15:00,3.515806E+03,6.487803E+03,1.240975E-01,5.355537E-01
20:30:00,3.507399E+03,6.327596E+03,1.238007E-01,5.223287E-01
20:45:00,3.500715E+03,6.173674E+03,1.235647E-01,5.096225E-01
21:00:00,3.495442E+03,6.022086E+03,1.233784E-01,4.971090E-01
21:15:00,3.502977E+03,5.854093E+03,1.236443E-01,4.832414E-01
21:30:00,3.516687E+03,5.679128E+03,1.241281E-01,4.687982E-01
21:45:00,3.534566E+03,5.500631E+03,1.247590E-01,4.540637E-01
22:00:00,3.555622E+03,5.320686E+03,1.255021E-01,4.392096E-01
22:15:00,3.592215E+03,5.131079E+03,1.267937E-01,4.235579E-01
22:30:00,3.632067E+03,4.944746E+03,1.282002E-01,4.081765E-01
22:45:00,3.674337E+03,4.763081E+03,1.296921E-01,3.931805E-01
23:00:00,3.718421E+03,4.586962E+03,1.312480E-01,3.786422E-01
23:15:00,3.759303E+03,4.420414E+03,1.326908E-01,3.648938E-01
23:30:00,3.800006E+03,4.259652E+03,1.341273E-01,3.516230E-01
23:45:00,3.840789E+03,4.104135E+03,1.355667E-01,3.387851E-01
24:00:00,3.881787E+03,3.953648E+03,1.370136E-01,3.263625E-01
Peak,4.198754E+03,8.253936E+03,1.481988E-01,6.813399E-01

Peak Vol Flow (m3/s),,,1.280930E-01,5.889041E-01
