Time,LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,6.113792E+03,2.941150E+03,2.157674E-01,2.428035E-01
00:30:00,6.136427E+03,2.803029E+03,2.165661E-01,2.314008E-01
00:45:00,6.158715E+03,2.667485E+03,2.173525E-01,2.202108E-01
01:00:00,6.180865E+03,2.534196E+03,2.181341E-01,2.092071E-01
01:15:00,6.193041E+03,2.414759E+03,2.185637E-01,1.993469E-01
01:30:00,6.203566E+03,2.300173E+03,2.189350E-01,1.898886E-01
01:45:00,6.213238E+03,2.190283E+03,2.192763E-01,1.808180E-01
02:00:00,6.222337E+03,2.085023E+03,2.195974E-01,1.721296E-01
02:15:00,6.228889E+03,1.985175E+03,2.198286E-01,1.638879E-01
02:30:00,6.234875E+03,1.889046E+03,2.200398E-01,1.559517E-01
02:45:00,6.240552E+03,1.796266E+03,2.202401E-01,1.482920E-01
03:00:00,6.245996E+03,1.706883E+03,2.204322E-01,1.409127E-01
03:15:00,6.250960E+03,1.619603E+03,2.206074E-01,1.337071E-01
03:30:00,6.255725E+03,1.534125E+03,2.207755E-01,1.266502E-01
03:45:00,6.260336E+03,1.450348E+03,2.209382E-01,1.197338E-01
04:00:00,6.264804E+03,1.368227E+03,2.210959E-01,1.129540E-01
04:15:00,6.263209E+03,1.295219E+03,2.210396E-01,1.069266E-01
04:30:00,6.260102E+03,1.226551E+03,2.209300E-01,1.012575E-01
04:45:00,6.256137E+03,1.161685E+03,2.207901E-01,9.590240E-02
05:00:00,6.251494E+03,1.100479E+03,2.206262E-01,9.084944E-02
05:15:00,6.237888E+03,1.064477E+03,2.201461E-01,8.787712E-02
05:30:00,6.222418E+03,1.103838E+03,2.196003E-01,9.112657E-02
05:45:00,6.205885E+03,1.263408E+03,2.190169E-01,1.043005E-01
06:00:00,6.188534E+03,1.546023E+03,2.184047E-01,1.276332E-01
06:15:00,6.173766E+03,1.929715E+03,2.178836E-01,1.593092E-01
06:30:00,6.159760E+03,2.343476E+03,2.173894E-01,1.934659E-01
06:45:00,6.145879E+03,2.728168E+03,2.168996E-01,2.252213E-01
07:00:00,6.131987E+03,3.068586E+03,2.164095E-01,2.533202E-01
07:15:00,6.130254E+03,3.361371E+03,2.163484E-01,2.774873E-01
07:30:00,6.129608E+03,3.624849E+03,2.163257E-01,2.992359E-01
07:45:00,6.129518E+03,3.866989E+03,2.163226E-01,3.192235E-01
08:00:00,6.129802E+03,4.098671E+03,2.163326E-01,3.383480E-01
08:15:00,6.167650E+03,4.280244E+03,2.176683E-01,3.533361E-01
08:30:00,6.208597E+03,4.452107E+03,2.191131E-01,3.675229E-01
08:45:00,6.251059E+03,4.621344E+03,2.206112E-01,3.814930E-01
09:00:00,6.294656E+03,4.788400E+03,2.221492E-01,3.952832E-01
09:15:00,6.314233E+03,4.971047E+03,2.228395E-01,4.103604E-01
09:30:00,6.332712E+03,5.143784E+03,2.234911E-01,4.246201E-01
09:45:00,6.350914E+03,5.304627E+03,2.241331E-01,4.378980E-01
10:00:00,6.368985E+03,5.451507E+03,2.247705E-01,4.500233E-01
10:15:00,6.372731E+03,5.595735E+03,2.249023E-01,4.619302E-01
10:30:00,6.375466E+03,5.724880E+03,2.249987E-01,4.725917E-01
10:45:00,6.377725E+03,5.837007E+03,2.250783E-01,4.818485E-01
11:00:00,6.379656E+03,5.932845E+03,2.251463E-01,4.897610E-01
11:15:00,6.380955E+03,6.009815E+03,2.251922E-01,4.961158E-01
11:30:00,6.382170E+03,6.072299E+03,2.252350E-01,5.012747E-01
11:45:00,6.383302E+03,6.127344E+03,2.252749E-01,5.058203E-01
12:00:00,6.384362E+03,6.183112E+03,2.253123E-01,5.104254E-01
12:15:00,6.385254E+03,6.253585E+03,2.253438E-01,5.162452E-01
12:30:00,6.386185E+03,6.347254E+03,2.253767E-01,5.239807E-01
12:45:00,6.387130E+03,6.469456E+03,2.254101E-01,5.340709E-01
13:00:00,6.388075E+03,6.622914E+03,2.254435E-01,5.467427E-01
13:15:00,6.389433E+03,6.805054E+03,2.254914E-01,5.617828E-01
13:30:00,6.390726E+03,7.012618E+03,2.255371E-01,5.789213E-01
13:45:00,6.391973E+03,7.239591E+03,2.255811E-01,5.976675E-01
14:00:00,6.393184E+03,7.478752E+03,2.256238E-01,6.174199E-01
14:15:00,6.393948E+03,7.717899E+03,2.256507E-01,6.371699E-01
14:30:00,6.394604E+03,7.947667E+03,2.256738E-01,6.561457E-01
14:45:00,6.395181E+03,8.160776E+03,2.256941E-01,6.737379E-01
15:00:00,6.395695E+03,8.351447E+03,2.257122E-01,6.894725E-01
15:15:00,6.389859E+03,8.522806E+03,2.255063E-01,7.036118E-01
15:30:00,6.382820E+03,8.665442E+03,2.252579E-01,7.153775E-01
15:45:00,6.375128E+03,8.777707E+03,2.249865E-01,7.246374E-01
16:00:00,6.366991E+03,8.858983E+03,2.246994E-01,7.313411E-01
16:15:00,6.341380E+03,8.934201E+03,2.237956E-01,7.375447E-01
16:30:00,6.312955E+03,8.989681E+03,2.227928E-01,7.421213E-01
16:45:00,6.282964E+03,9.023057E+03,2.217346E-01,7.448732E-01
17:00:00,6.251759E+03,9.036679E+03,2.206337E-01,7.459958E-01
17:15:00,6.205321E+03,9.043270E+03,2.189952E-01,7.465388E-01
17:30:00,6.158285E+03,9.027017E+03,2.173358E-01,7.451951E-01
17:45:00,6.110681E+03,8.984593E+03,2.156563E-01,7.416921E-01
18:00:00,6.062533E+03,8.905248E+03,2.139578E-01,7.351417E-01
18:15:00,6.018819E+03,8.765432E+03,2.124158E-01,7.235981E-01
18:30:00,5.975464E+03,8.554582E+03,2.108865E-01,7.061915E-01
18:45:00,5.932114E+03,8.254685E+03,2.093572E-01,6.814332E-01
19:00:00,5.888669E+03,7.839473E+03,2.078246E-01,6.471554E-01
19:15:00,5.873113E+03,7.296611E+03,2.072761E-01,6.023405E-01
19:30:00,5.858509E+03,6.729948E+03,2.067609E-01,5.555613E-01
19:45:00,5.844285E+03,6.216838E+03,2.062590E-01,5.132036E-01
20:00:00,5.830295E+03,5.813055E+03,2.057653E-01,4.798716E-01
20:15:00,5.822374E+03,5.533344E+03,2.054856E-01,4.567825E-01
20:30:00,5.816054E+03,5.330993E+03,2.052624E-01,4.400794E-01
20:45:00,5.810561E+03,5.160071E+03,2.050683E-01,4.259713E-01
21:00:00,5.805654E+03,5.005223E+03,2.048950E-01,4.131898E-01
21:15:00,5.811853E+03,4.844576E+03,2.051136E-01,3.999297E-01
21:30:00,5.822280E+03,4.683790E+03,2.054813E-01,3.866583E-01
21:45:00,5.835000E+03,4.523146E+03,2.059301E-01,3.733980E-01
22:00:00,5.849436E+03,4.362403E+03,2.064394E-01,3.601293E-01
22:15:00,5.877882E+03,4.192364E+03,2.074432E-01,3.460931E-01
22:30:00,5.908177E+03,4.024672E+03,2.085122E-01,3.322509E-01
22:45:00,5.939835E+03,3.859780E+03,2.096293E-01,3.186397E-01
23:00:00,5.972621E+03,3.698003E+03,2.107862E-01,3.052856E-01
23:15:00,6.001900E+03,3.541742E+03,2.118193E-01,2.923861E-01
23:30:00,6.031018E+03,3.387372E+03,2.128467E-01,2.796420E-01
23:45:00,6.060392E+03,3.234540E+03,2.138832E-01,2.670246E-01
24:00:00,6.090116E+03,3.083060E+03,2.149320E-01,2.545190E-01
Peak,6.395695E+03,9.043270E+03,2.257122E-01,7.465388E-01

Peak Vol Flow (m3/s),,,1.874873E-01,6.201104E-01
