Time,LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,1.512565E+04,1.703459E+03,5.335009E-01,1.406716E-01
00:30:00,1.515810E+04,1.595022E+03,5.346453E-01,1.317155E-01
00:45:00,1.518926E+04,1.491146E+03,5.357440E-01,1.231363E-01
01:00:00,1.521950E+04,1.391500E+03,5.368105E-01,1.149064E-01
01:15:00,1.523798E+04,1.307391E+03,5.374620E-01,1.079598E-01
01:30:00,1.525321E+04,1.230099E+03,5.379993E-01,1.015764E-01
01:45:00,1.526643E+04,1.158707E+03,5.384656E-01,9.568040E-02
02:00:00,1.527808E+04,1.092740E+03,5.388765E-01,9.023249E-02
02:15:00,1.528616E+04,1.033200E+03,5.391615E-01,8.531533E-02
02:30:00,1.529293E+04,9.778153E+02,5.394000E-01,8.074146E-02
02:45:00,1.529876E+04,9.261872E+02,5.396058E-01,7.647784E-02
03:00:00,1.530397E+04,8.779674E+02,5.397897E-01,7.249569E-02
03:15:00,1.530847E+04,8.321612E+02,5.399481E-01,6.871290E-02
03:30:00,1.531249E+04,7.883476E+02,5.400901E-01,6.509466E-02
03:45:00,1.531606E+04,7.463530E+02,5.402159E-01,6.162665E-02
04:00:00,1.531925E+04,7.060934E+02,5.403286E-01,5.830195E-02
04:15:00,1.531546E+04,6.742279E+02,5.401946E-01,5.567038E-02
04:30:00,1.530928E+04,6.461401E+02,5.399770E-01,5.335091E-02
04:45:00,1.530169E+04,6.213625E+02,5.397093E-01,5.130482E-02
05:00:00,1.529313E+04,5.996654E+02,5.394075E-01,4.951313E-02
05:15:00,1.527416E+04,6.049400E+02,5.387385E-01,4.994846E-02
05:30:00,1.525203E+04,6.629757E+02,5.379583E-01,5.474087E-02
05:45:00,1.522789E+04,7.955975E+02,5.371073E-01,6.569347E-02
06:00:00,1.520217E+04,1.004381E+03,5.362003E-01,8.293603E-02
06:15:00,1.517954E+04,1.271197E+03,5.354024E-01,1.049681E-01
06:30:00,1.515831E+04,1.558779E+03,5.346538E-01,1.287125E-01
06:45:00,1.513777E+04,1.837928E+03,5.339296E-01,1.517582E-01
07:00:00,1.511778E+04,2.099530E+03,5.332247E-01,1.733533E-01
07:15:00,1.511113E+04,2.333157E+03,5.329906E-01,1.926394E-01
07:30:00,1.510672E+04,2.550593E+03,5.328350E-01,2.105895E-01
07:45:00,1.510366E+04,2.755003E+03,5.327272E-01,2.274642E-01
08:00:00,1.510148E+04,2.953179E+03,5.326503E-01,2.438242E-01
08:15:00,1.513929E+04,3.104915E+03,5.339838E-01,2.563506E-01
08:30:00,1.518238E+04,3.246327E+03,5.355026E-01,2.680250E-01
08:45:00,1.522873E+04,3.381887E+03,5.371358E-01,2.792167E-01
09:00:00,1.527742E+04,3.511036E+03,5.388513E-01,2.898793E-01
09:15:00,1.530176E+04,3.654515E+03,5.397081E-01,3.017253E-01
09:30:00,1.532459E+04,3.789920E+03,5.405118E-01,3.129048E-01
09:45:00,1.534666E+04,3.913758E+03,5.412892E-01,3.231293E-01
10:00:00,1.536832E+04,4.025034E+03,5.420524E-01,3.323166E-01
