Time,CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Tot Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Tot Cool Cap [W]
00:15:00,5.787008E-01,1.616837E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.363289E-01,1.626828E+03,2.747229E+03
00:30:00,5.798327E-01,1.619999E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.272663E-01,1.518698E+03,2.597273E+03
00:45:00,5.809188E-01,1.623035E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.186151E-01,1.415476E+03,2.452082E+03
01:00:00,5.819729E-01,1.625980E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.103440E-01,1.316788E+03,2.310096E+03
01:15:00,5.826107E-01,1.627763E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.033533E-01,1.233379E+03,2.190373E+03
01:30:00,5.831346E-01,1.629227E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.691517E-02,1.156558E+03,2.078658E+03
01:45:00,5.835850E-01,1.630485E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.094115E-02,1.085276E+03,1.973277E+03
02:00:00,5.839818E-01,1.631594E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.539317E-02,1.019077E+03,1.873851E+03
02:15:00,5.842549E-01,1.632357E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.036803E-02,9.591159E+02,1.783015E+03
02:30:00,5.844832E-01,1.632995E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.567946E-02,9.031700E+02,1.697004E+03
02:45:00,5.846837E-01,1.633555E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.130118E-02,8.509259E+02,1.615424E+03
03:00:00,5.848629E-01,1.634056E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.721285E-02,8.021412E+02,1.538078E+03
03:15:00,5.850164E-01,1.634485E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.333433E-02,7.558598E+02,1.463419E+03
03:30:00,5.851504E-01,1.634859E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.963403E-02,7.117045E+02,1.391107E+03
03:45:00,5.852721E-01,1.635199E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.609723E-02,6.694999E+02,1.320890E+03
04:00:00,5.853822E-01,1.635507E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.271456E-02,6.291341E+02,1.252626E+03
04:15:00,5.852442E-01,1.635121E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.002815E-02,5.970775E+02,1.199431E+03
04:30:00,5.850258E-01,1.634511E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.766019E-02,5.688195E+02,1.151849E+03
04:45:00,5.847544E-01,1.633752E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.557698E-02,5.439593E+02,1.109512E+03
05:00:00,5.844487E-01,1.632897E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.376360E-02,5.223189E+02,1.072612E+03
05:15:00,5.837758E-01,1.631017E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.420904E-02,5.276370E+02,1.090587E+03
05:30:00,5.829928E-01,1.628829E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.954182E-02,5.912785E+02,1.225150E+03
05:45:00,5.821409E-01,1.626448E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.148964E-02,7.338539E+02,1.510068E+03
