Time,LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
07:15:00,3.915371E+03,3.436373E+03,1.381990E-01,2.836636E-01
07:30:00,3.910647E+03,3.636629E+03,1.380323E-01,3.001948E-01
07:45:00,3.907184E+03,3.829906E+03,1.379101E-01,3.161496E-01
08:00:00,3.904696E+03,4.027220E+03,1.378223E-01,3.324376E-01
08:15:00,3.941261E+03,4.181701E+03,1.391129E-01,3.451896E-01
08:30:00,3.982502E+03,4.325837E+03,1.405684E-01,3.570876E-01
08:45:00,4.026747E+03,4.465027E+03,1.421299E-01,3.685773E-01
09:00:00,4.073356E+03,4.602469E+03,1.437746E-01,3.799224E-01
09:15:00,4.096310E+03,4.760173E+03,1.445845E-01,3.929401E-01
09:30:00,4.118224E+03,4.916182E+03,1.453576E-01,4.058179E-01
09:45:00,4.139714E+03,5.070479E+03,1.461159E-01,4.185543E-01
10:00:00,4.160833E+03,5.222127E+03,1.468610E-01,4.310720E-01
10:15:00,4.167131E+03,5.376349E+03,1.470831E-01,4.438022E-01
10:30:00,4.171908E+03,5.526268E+03,1.472516E-01,4.561772E-01
10:45:00,4.175625E+03,5.670668E+03,1.473827E-01,4.680966E-01
11:00:00,4.178596E+03,5.798470E+03,1.474875E-01,4.786459E-01
11:15:00,4.180547E+03,5.918812E+03,1.475563E-01,4.885795E-01
11:30:00,4.182090E+03,6.014920E+03,1.476107E-01,4.965124E-01
11:45:00,4.183411E+03,6.098636E+03,1.476573E-01,5.034225E-01
12:00:00,4.184563E+03,6.183399E+03,1.476980E-01,5.104191E-01
12:15:00,4.185460E+03,6.267696E+03,1.477297E-01,5.173768E-01
12:30:00,4.186337E+03,6.364752E+03,1.477606E-01,5.253878E-01
12:45:00,4.187184E+03,6.467680E+03,1.477905E-01,5.338832E-01
13:00:00,4.188000E+03,6.575693E+03,1.478194E-01,5.427978E-01
13:15:00,4.189201E+03,6.686931E+03,1.478617E-01,5.519789E-01
13:30:00,4.190304E+03,6.801216E+03,1.479007E-01,5.614117E-01
13:45:00,4.191330E+03,6.929406E+03,1.479369E-01,5.719910E-01
14:00:00,4.192291E+03,7.060511E+03,1.479708E-01,5.828111E-01
14:15:00,4.192778E+03,7.188908E+03,1.479880E-01,5.934074E-01
14:30:00,4.193120E+03,7.325040E+03,1.480000E-01,6.046422E-01
14:45:00,4.193346E+03,7.445441E+03,1.480080E-01,6.145800E-01
15:00:00,4.193475E+03,7.554788E+03,1.480125E-01,6.236067E-01
15:15:00,4.186825E+03,7.667884E+03,1.477778E-01,6.329443E-01
15:30:00,4.178415E+03,7.762932E+03,1.474810E-01,6.407929E-01
15:45:00,4.168922E+03,7.842251E+03,1.471459E-01,6.473438E-01
16:00:00,4.158584E+03,7.910052E+03,1.467811E-01,6.529431E-01
16:15:00,4.129480E+03,7.980500E+03,1.457539E-01,6.587602E-01
16:30:00,4.096345E+03,8.042724E+03,1.445845E-01,6.638981E-01
16:45:00,4.060492E+03,8.098224E+03,1.433192E-01,6.684808E-01
17:00:00,4.022612E+03,8.140230E+03,1.419825E-01,6.719497E-01
17:15:00,3.968972E+03,8.182346E+03,1.400894E-01,6.754276E-01
17:30:00,3.914342E+03,8.207041E+03,1.381615E-01,6.774674E-01
17:45:00,3.858881E+03,8.210126E+03,1.362043E-01,6.777236E-01
18:00:00,3.802734E+03,8.189544E+03,1.342229E-01,6.760258E-01
18:15:00,3.751212E+03,8.130683E+03,1.324048E-01,6.711681E-01
18:30:00,3.700371E+03,8.041470E+03,1.306107E-01,6.638046E-01
18:45:00,3.649876E+03,7.908435E+03,1.288288E-01,6.528235E-01
19:00:00,3.599611E+03,7.719142E+03,1.270549E-01,6.371983E-01
19:15:00,3.578001E+03,7.457085E+03,1.262925E-01,6.155664E-01
19:30:00,3.558041E+03,7.175855E+03,1.255881E-01,5.923515E-01
19:45:00,3.539191E+03,6.910154E+03,1.249229E-01,5.704183E-01
20:00:00,3.521113E+03,6.684834E+03,1.242848E-01,5.518184E-01
20:15:00,3.510099E+03,6.500802E+03,1.238961E-01,5.366268E-01
20:30:00,3.501752E+03,6.337909E+03,1.236014E-01,5.231800E-01
20:45:00,3.495105E+03,6.182006E+03,1.233666E-01,5.103103E-01
21:00:00,3.489858E+03,6.028904E+03,1.231813E-01,4.976718E-01
21:15:00,3.497588E+03,5.859670E+03,1.234541E-01,4.837018E-01
21:30:00,3.511461E+03,5.683726E+03,1.239437E-01,4.691778E-01
21:45:00,3.529446E+03,5.504449E+03,1.245783E-01,4.543788E-01
22:00:00,3.550585E+03,5.323874E+03,1.253244E-01,4.394728E-01
22:15:00,3.587261E+03,5.133752E+03,1.266188E-01,4.237786E-01
22:30:00,3.627186E+03,4.946995E+03,1.280279E-01,4.083622E-01
22:45:00,3.669513E+03,4.764978E+03,1.295218E-01,3.933371E-01
23:00:00,3.713646E+03,4.588565E+03,1.310794E-01,3.787745E-01
23:15:00,3.754525E+03,4.421791E+03,1.325221E-01,3.650074E-01
23:30:00,3.795226E+03,4.260838E+03,1.339586E-01,3.517209E-01
23:45:00,3.836018E+03,4.105159E+03,1.353983E-01,3.388697E-01
24:00:00,3.877026E+03,3.954534E+03,1.368456E-01,3.264357E-01
Peak,4.193475E+03,8.210126E+03,1.480125E-01,6.777236E-01

Peak Vol Flow (m3/s),,,1.279320E-01,5.857783E-01
