Time,LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,4.662514E+03,4.143439E+03,1.645694E-01,3.420291E-01
00:30:00,4.694159E+03,4.004609E+03,1.656862E-01,3.305689E-01
00:45:00,4.724506E+03,3.873009E+03,1.667572E-01,3.197055E-01
01:00:00,4.753975E+03,3.748011E+03,1.677972E-01,3.093872E-01
01:15:00,4.772081E+03,3.641472E+03,1.684362E-01,3.005926E-01
01:30:00,4.787116E+03,3.544255E+03,1.689668E-01,2.925675E-01
01:45:00,4.800280E+03,3.454997E+03,1.694314E-01,2.851995E-01
02:00:00,4.812018E+03,3.373027E+03,1.698457E-01,2.784330E-01
02:15:00,4.820336E+03,3.298904E+03,1.701392E-01,2.723143E-01
02:30:00,4.827326E+03,3.230124E+03,1.703859E-01,2.666367E-01
02:45:00,4.833337E+03,3.166157E+03,1.705981E-01,2.613564E-01
03:00:00,4.838596E+03,3.106643E+03,1.707837E-01,2.564437E-01
03:15:00,4.843019E+03,3.050270E+03,1.709398E-01,2.517902E-01
03:30:00,4.846979E+03,2.996545E+03,1.710795E-01,2.473554E-01
03:45:00,4.850578E+03,2.945203E+03,1.712065E-01,2.431173E-01
04:00:00,4.853868E+03,2.896033E+03,1.713227E-01,2.390585E-01
04:15:00,4.850389E+03,2.856813E+03,1.711999E-01,2.358210E-01
04:30:00,4.844723E+03,2.822587E+03,1.709999E-01,2.329957E-01
04:45:00,4.837643E+03,2.792487E+03,1.707500E-01,2.305111E-01
05:00:00,4.829451E+03,2.766144E+03,1.704609E-01,2.283365E-01
05:15:00,4.811242E+03,2.755940E+03,1.698183E-01,2.274942E-01
05:30:00,4.790177E+03,2.754749E+03,1.690748E-01,2.273960E-01
05:45:00,4.767248E+03,2.762171E+03,1.682656E-01,2.280087E-01
06:00:00,4.742894E+03,2.826862E+03,1.674061E-01,2.333487E-01
06:15:00,4.721363E+03,2.996611E+03,1.666462E-01,2.473610E-01
06:30:00,4.700982E+03,3.285555E+03,1.659269E-01,2.712124E-01
06:45:00,4.681153E+03,3.680938E+03,1.652271E-01,3.038505E-01
07:00:00,4.661703E+03,4.104862E+03,1.645407E-01,3.388448E-01
07:15:00,4.655314E+03,4.501527E+03,1.643153E-01,3.715891E-01
07:30:00,4.650958E+03,4.862439E+03,1.641616E-01,4.013821E-01
07:45:00,4.647864E+03,5.191616E+03,1.640524E-01,4.285553E-01
08:00:00,4.645712E+03,5.512172E+03,1.639765E-01,4.550167E-01
08:15:00,4.682857E+03,5.772617E+03,1.652876E-01,4.765159E-01
08:30:00,4.724736E+03,6.003823E+03,1.667656E-01,4.956012E-01
08:45:00,4.769608E+03,6.214219E+03,1.683491E-01,5.129686E-01
09:00:00,4.816809E+03,6.410948E+03,1.700147E-01,5.292076E-01
09:15:00,4.840033E+03,6.618282E+03,1.708340E-01,5.463220E-01
09:30:00,4.862043E+03,6.815143E+03,1.716105E-01,5.625718E-01
09:45:00,4.883572E+03,7.003469E+03,1.723700E-01,5.781171E-01
10:00:00,4.904688E+03,7.181786E+03,1.731150E-01,5.928360E-01
10:15:00,4.910966E+03,7.348159E+03,1.733363E-01,6.065691E-01
10:30:00,4.915640E+03,7.502805E+03,1.735011E-01,6.193343E-01
