Time,LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
05:30:00,1.469689E+04,6.825994E+02,5.183745E-01,5.636139E-02
05:45:00,1.467310E+04,7.711315E+02,5.175359E-01,6.367286E-02
06:00:00,1.464768E+04,9.034713E+02,5.166397E-01,7.460165E-02
06:15:00,1.462524E+04,1.063966E+03,5.158484E-01,8.785314E-02
06:30:00,1.460407E+04,1.229340E+03,5.151019E-01,1.015055E-01
06:45:00,1.458353E+04,1.387005E+03,5.143776E-01,1.145199E-01
07:00:00,1.456341E+04,1.535499E+03,5.136682E-01,1.267768E-01
07:15:00,1.455657E+04,1.667212E+03,5.134272E-01,1.376494E-01
07:30:00,1.455191E+04,1.794400E+03,5.132629E-01,1.481492E-01
07:45:00,1.454861E+04,1.919812E+03,5.131463E-01,1.585026E-01
08:00:00,1.454630E+04,2.048088E+03,5.130648E-01,1.690924E-01
08:15:00,1.458377E+04,2.137960E+03,5.143864E-01,1.765119E-01
08:30:00,1.462633E+04,2.224307E+03,5.158864E-01,1.836406E-01
08:45:00,1.467213E+04,2.310295E+03,5.175002E-01,1.907397E-01
09:00:00,1.472030E+04,2.395417E+03,5.191975E-01,1.977675E-01
09:15:00,1.474430E+04,2.500269E+03,5.200422E-01,2.064245E-01
09:30:00,1.476696E+04,2.602679E+03,5.208402E-01,2.148798E-01
09:45:00,1.478904E+04,2.700093E+03,5.216180E-01,2.229227E-01
10:00:00,1.481075E+04,2.792053E+03,5.223828E-01,2.305152E-01
10:15:00,1.481742E+04,2.891447E+03,5.226175E-01,2.387234E-01
10:30:00,1.482220E+04,2.984790E+03,5.227860E-01,2.464325E-01
10:45:00,1.482580E+04,3.072091E+03,5.229127E-01,2.536428E-01
11:00:00,1.482862E+04,3.152706E+03,5.230122E-01,2.603011E-01
11:15:00,1.483042E+04,3.224647E+03,5.230755E-01,2.662440E-01
11:30:00,1.483193E+04,3.288697E+03,5.231288E-01,2.715362E-01
11:45:00,1.483323E+04,3.347012E+03,5.231747E-01,2.763548E-01
12:00:00,1.483433E+04,3.402223E+03,5.232138E-01,2.809173E-01
12:15:00,1.483520E+04,3.460491E+03,5.232443E-01,2.857330E-01
12:30:00,1.483605E+04,3.525107E+03,5.232746E-01,2.910753E-01
12:45:00,1.483689E+04,3.598631E+03,5.233043E-01,2.971536E-01
13:00:00,1.483771E+04,3.683429E+03,5.233333E-01,3.041631E-01
13:15:00,1.483891E+04,3.775238E+03,5.233757E-01,3.117622E-01
13:30:00,1.484002E+04,3.874040E+03,5.234146E-01,3.199377E-01
13:45:00,1.484104E+04,3.976765E+03,5.234508E-01,3.284378E-01
14:00:00,1.484201E+04,4.079547E+03,5.234847E-01,3.369430E-01
14:15:00,1.484248E+04,4.180136E+03,5.235014E-01,3.452540E-01
14:30:00,1.484280E+04,4.274261E+03,5.235125E-01,3.530290E-01
14:45:00,1.484300E+04,4.359833E+03,5.235193E-01,3.600969E-01
15:00:00,1.484309E+04,4.433831E+03,5.235226E-01,3.662005E-01
15:15:00,1.483614E+04,4.503186E+03,5.232773E-01,3.719112E-01
15:30:00,1.482732E+04,4.560721E+03,5.229663E-01,3.766447E-01
15:45:00,1.481731E+04,4.604504E+03,5.226136E-01,3.802367E-01
16:00:00,1.480639E+04,4.635872E+03,5.222285E-01,3.828082E-01
16:15:00,1.477609E+04,4.675679E+03,5.211602E-01,3.860857E-01
16:30:00,1.474138E+04,4.709590E+03,5.199366E-01,3.888770E-01
16:45:00,1.470385E+04,4.735791E+03,5.186138E-01,3.910334E-01
17:00:00,1.466420E+04,4.754947E+03,5.172162E-01,3.926098E-01
17:15:00,1.460873E+04,4.780523E+03,5.152609E-01,3.947164E-01
17:30:00,1.455217E+04,4.798826E+03,5.132673E-01,3.962226E-01
17:45:00,1.449472E+04,4.809737E+03,5.112427E-01,3.971225E-01
18:00:00,1.443667E+04,4.808694E+03,5.091970E-01,3.970338E-01
18:15:00,1.438351E+04,4.782236E+03,5.073238E-01,3.948457E-01
18:30:00,1.433119E+04,4.729936E+03,5.054806E-01,3.905236E-01
18:45:00,1.427945E+04,4.645978E+03,5.036571E-01,3.835876E-01
19:00:00,1.422798E+04,4.520643E+03,5.018430E-01,3.732382E-01
19:15:00,1.420546E+04,4.332402E+03,5.010497E-01,3.576952E-01
19:30:00,1.418489E+04,4.111533E+03,5.003246E-01,3.394581E-01
19:45:00,1.416541E+04,3.892599E+03,4.996371E-01,3.213811E-01
20:00:00,1.414673E+04,3.700838E+03,4.989779E-01,3.055495E-01
20:15:00,1.413554E+04,3.539890E+03,4.985825E-01,2.922627E-01
20:30:00,1.412720E+04,3.419683E+03,4.982874E-01,2.823420E-01
20:45:00,1.412078E+04,3.317520E+03,4.980603E-01,2.739122E-01
21:00:00,1.411582E+04,3.224205E+03,4.978846E-01,2.662135E-01
21:15:00,1.412486E+04,3.120015E+03,4.982031E-01,2.576183E-01
21:30:00,1.414074E+04,3.011339E+03,4.987623E-01,2.486505E-01
21:45:00,1.416093E+04,2.899720E+03,4.994739E-01,2.394383E-01
22:00:00,1.418441E+04,2.784911E+03,5.003018E-01,2.299602E-01
22:15:00,1.422363E+04,2.657660E+03,5.016851E-01,2.194518E-01
22:30:00,1.426616E+04,2.530868E+03,5.031848E-01,2.089811E-01
22:45:00,1.431106E+04,2.403493E+03,5.047680E-01,1.984683E-01
23:00:00,1.435769E+04,2.277241E+03,5.064124E-01,1.880484E-01
23:15:00,1.440067E+04,2.155872E+03,5.079276E-01,1.780316E-01
23:30:00,1.444317E+04,2.035165E+03,5.094262E-01,1.680688E-01
23:45:00,1.448558E+04,1.916575E+03,5.109217E-01,1.582742E-01
24:00:00,1.452799E+04,1.799228E+03,5.124172E-01,1.485820E-01
Peak,1.484309E+04,4.809737E+03,5.235226E-01,3.971225E-01

Peak Vol Flow (m3/s),,,4.480369E-01,3.398621E-01
