Time,CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Tot Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Tot Cool Cap [W]
00:15:00,5.331771E-01,1.489628E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.406753E-01,1.678692E+03,2.818302E+03
00:30:00,5.343207E-01,1.492824E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.317205E-01,1.571850E+03,2.671234E+03
00:45:00,5.354198E-01,1.495895E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.231419E-01,1.469495E+03,2.528424E+03
01:00:00,5.364870E-01,1.498878E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.149144E-01,1.371327E+03,2.388430E+03
01:15:00,5.371359E-01,1.500691E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.079679E-01,1.288445E+03,2.270717E+03
01:30:00,5.376708E-01,1.502186E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.015840E-01,1.212273E+03,2.161260E+03
01:45:00,5.381362E-01,1.503486E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.568703E-02,1.141909E+03,2.058633E+03
02:00:00,5.385463E-01,1.504632E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.023775E-02,1.076887E+03,1.962441E+03
02:15:00,5.388304E-01,1.505426E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.531970E-02,1.018203E+03,1.875012E+03
02:30:00,5.390683E-01,1.506090E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.074511E-02,9.636167E+02,1.792590E+03
