Time,LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,1.511647E+04,1.703504E+03,5.331771E-01,1.406753E-01
00:30:00,1.514890E+04,1.595082E+03,5.343207E-01,1.317205E-01
00:45:00,1.518007E+04,1.491214E+03,5.354198E-01,1.231419E-01
01:00:00,1.521033E+04,1.391596E+03,5.364870E-01,1.149144E-01
01:15:00,1.522873E+04,1.307489E+03,5.371359E-01,1.079679E-01
01:30:00,1.524390E+04,1.230191E+03,5.376708E-01,1.015840E-01
01:45:00,1.525709E+04,1.158787E+03,5.381362E-01,9.568703E-02
02:00:00,1.526872E+04,1.092804E+03,5.385463E-01,9.023775E-02
02:15:00,1.527678E+04,1.033253E+03,5.388304E-01,8.531970E-02
02:30:00,1.528352E+04,9.778596E+02,5.390683E-01,8.074511E-02
02:45:00,1.528934E+04,9.262279E+02,5.392736E-01,7.648120E-02
03:00:00,1.529455E+04,8.780077E+02,5.394572E-01,7.249902E-02
03:15:00,1.529903E+04,8.322113E+02,5.396154E-01,6.871704E-02
03:30:00,1.530305E+04,7.884091E+02,5.397571E-01,6.509975E-02
03:45:00,1.530662E+04,7.464223E+02,5.398828E-01,6.163238E-02
04:00:00,1.530980E+04,7.061690E+02,5.399953E-01,5.830819E-02
04:15:00,1.530593E+04,6.743072E+02,5.398585E-01,5.567694E-02
04:30:00,1.529968E+04,6.462230E+02,5.396382E-01,5.335776E-02
04:45:00,1.529203E+04,6.214519E+02,5.393687E-01,5.131221E-02
05:00:00,1.528342E+04,5.997576E+02,5.390652E-01,4.952075E-02
05:15:00,1.526433E+04,6.046091E+02,5.383919E-01,4.992115E-02
05:30:00,1.524207E+04,6.596702E+02,5.376071E-01,5.446794E-02
05:45:00,1.521785E+04,7.873549E+02,5.367531E-01,6.501274E-02
06:00:00,1.519204E+04,9.915203E+02,5.358433E-01,8.187383E-02
06:15:00,1.516942E+04,1.256057E+03,5.350456E-01,1.037176E-01
06:30:00,1.514821E+04,1.536280E+03,5.342978E-01,1.268543E-01
06:45:00,1.512766E+04,1.808739E+03,5.335732E-01,1.493476E-01
07:00:00,1.510766E+04,2.065454E+03,5.328679E-01,1.705394E-01
07:15:00,1.510107E+04,2.294673E+03,5.326359E-01,1.894616E-01
07:30:00,1.509671E+04,2.515178E+03,5.324823E-01,2.076652E-01
07:45:00,1.509369E+04,2.723096E+03,5.323754E-01,2.248296E-01
08:00:00,1.509153E+04,2.924199E+03,5.322994E-01,2.414314E-01
08:15:00,1.512952E+04,3.075222E+03,5.336392E-01,2.538990E-01
08:30:00,1.517278E+04,3.215427E+03,5.351641E-01,2.654738E-01
08:45:00,1.521923E+04,3.349728E+03,5.368009E-01,2.765615E-01
09:00:00,1.526802E+04,3.474150E+03,5.385198E-01,2.868337E-01
09:15:00,1.529234E+04,3.605484E+03,5.393758E-01,2.976769E-01
09:30:00,1.531514E+04,3.723166E+03,5.401785E-01,3.073930E-01
09:45:00,1.533722E+04,3.848968E+03,5.409562E-01,3.177797E-01
10:00:00,1.535889E+04,3.962781E+03,5.417198E-01,3.271766E-01
10:15:00,1.536541E+04,4.086476E+03,5.419493E-01,3.373920E-01
10:30:00,1.537001E+04,4.207165E+03,5.421111E-01,3.473601E-01
10:45:00,1.537352E+04,4.285301E+03,5.422349E-01,3.538145E-01
11:00:00,1.537627E+04,4.351167E+03,5.423316E-01,3.592559E-01
11:15:00,1.537797E+04,4.382727E+03,5.423919E-01,3.618621E-01
11:30:00,1.537940E+04,4.396556E+03,5.424422E-01,3.630067E-01
11:45:00,1.538062E+04,4.416725E+03,5.424851E-01,3.646767E-01
12:00:00,1.538164E+04,4.436321E+03,5.425212E-01,3.662998E-01
12:15:00,1.538244E+04,4.478995E+03,5.425495E-01,3.698326E-01
12:30:00,1.538324E+04,4.534678E+03,5.425778E-01,3.744412E-01
12:45:00,1.538403E+04,4.601765E+03,5.426057E-01,3.799901E-01
13:00:00,1.538480E+04,4.681822E+03,5.426330E-01,3.866102E-01
13:15:00,1.538595E+04,4.770642E+03,5.426737E-01,3.939663E-01
13:30:00,1.538700E+04,4.887990E+03,5.427107E-01,4.036770E-01
13:45:00,1.538798E+04,5.019236E+03,5.427452E-01,4.145371E-01
14:00:00,1.538889E+04,5.156036E+03,5.427775E-01,4.258565E-01
14:15:00,1.538932E+04,5.315797E+03,5.427922E-01,4.390564E-01
14:30:00,1.538958E+04,5.461300E+03,5.428014E-01,4.510764E-01
14:45:00,1.538972E+04,5.595121E+03,5.428064E-01,4.621300E-01
15:00:00,1.538977E+04,5.707592E+03,5.428079E-01,4.714094E-01
15:15:00,1.538262E+04,5.796530E+03,5.425556E-01,4.787328E-01
15:30:00,1.537353E+04,5.865620E+03,5.422353E-01,4.844151E-01
15:45:00,1.536328E+04,5.924195E+03,5.418738E-01,4.892216E-01
16:00:00,1.535212E+04,5.981637E+03,5.414806E-01,4.939407E-01
16:15:00,1.532147E+04,6.046693E+03,5.403998E-01,4.993002E-01
16:30:00,1.528625E+04,6.103646E+03,5.391585E-01,5.039917E-01
16:45:00,1.524826E+04,6.139202E+03,5.378192E-01,5.069183E-01
17:00:00,1.520819E+04,6.157367E+03,5.364069E-01,5.084109E-01
17:15:00,1.515238E+04,6.175100E+03,5.344395E-01,5.098682E-01
17:30:00,1.509556E+04,6.177441E+03,5.324366E-01,5.100548E-01
17:45:00,1.503801E+04,6.165361E+03,5.304084E-01,5.090558E-01
18:00:00,1.497988E+04,6.130574E+03,5.283601E-01,5.061800E-01
18:15:00,1.492673E+04,6.055409E+03,5.264877E-01,4.999691E-01
18:30:00,1.487463E+04,5.948701E+03,5.246519E-01,4.911536E-01
18:45:00,1.482297E+04,5.796084E+03,5.228314E-01,4.785474E-01
19:00:00,1.477158E+04,5.581420E+03,5.210203E-01,4.608220E-01
19:15:00,1.474919E+04,5.281125E+03,5.202317E-01,4.360268E-01
19:30:00,1.472873E+04,4.916030E+03,5.195102E-01,4.058812E-01
19:45:00,1.470939E+04,4.545864E+03,5.188281E-01,3.753173E-01
20:00:00,1.469091E+04,4.217520E+03,5.181758E-01,3.482084E-01
20:15:00,1.468010E+04,3.946312E+03,5.177939E-01,3.258181E-01
20:30:00,1.467235E+04,3.746744E+03,5.175195E-01,3.093453E-01
20:45:00,1.466647E+04,3.586679E+03,5.173114E-01,2.961351E-01
21:00:00,1.466199E+04,3.448224E+03,5.171527E-01,2.847097E-01
21:15:00,1.467186E+04,3.307744E+03,5.175005E-01,2.731186E-01
21:30:00,1.468871E+04,3.169085E+03,5.180941E-01,2.616755E-01
21:45:00,1.470985E+04,3.032383E+03,5.188389E-01,2.503925E-01
22:00:00,1.473423E+04,2.896282E+03,5.196985E-01,2.391564E-01
22:15:00,1.477443E+04,2.750892E+03,5.211163E-01,2.271504E-01
22:30:00,1.481785E+04,2.608528E+03,5.226474E-01,2.153938E-01
22:45:00,1.486349E+04,2.467718E+03,5.242567E-01,2.037717E-01
23:00:00,1.491075E+04,2.329815E+03,5.259231E-01,1.923898E-01
23:15:00,1.495409E+04,2.198234E+03,5.274515E-01,1.815297E-01
23:30:00,1.499680E+04,2.068514E+03,5.289572E-01,1.708226E-01
23:45:00,1.503923E+04,1.941865E+03,5.304534E-01,1.603625E-01
24:00:00,1.508162E+04,1.817270E+03,5.319482E-01,1.500717E-01
Peak,1.538977E+04,6.177441E+03,5.428079E-01,5.100548E-01

Peak Vol Flow (m3/s),,,4.645415E-01,4.365109E-01
