Time,CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Tot Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Tot Cool Cap [W]
00:15:00,1.898951E-01,5.302302E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.348580E-01,1.609799E+03,1.903913E+03
00:30:00,1.910326E-01,5.334068E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.230014E-01,1.468271E+03,1.747901E+03
00:45:00,1.921223E-01,5.364496E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.117088E-01,1.333475E+03,1.598365E+03
01:00:00,1.931800E-01,5.394034E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.009601E-01,1.205170E+03,1.454957E+03
01:15:00,1.938368E-01,5.412378E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.169833E-02,1.094613E+03,1.329926E+03
01:30:00,1.943811E-01,5.427579E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.315451E-02,9.926205E+02,1.212748E+03
01:45:00,1.948569E-01,5.440863E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.524045E-02,8.981464E+02,1.105502E+03
02:00:00,1.952808E-01,5.452700E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.788061E-02,8.102889E+02,1.004848E+03
02:15:00,1.955828E-01,5.461134E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.114213E-02,7.298496E+02,9.119545E+02
02:30:00,1.958364E-01,5.468217E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.486843E-02,6.549630E+02,8.245460E+02
02:45:00,1.960544E-01,5.474303E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.901795E-02,5.851280E+02,7.421506E+02
03:00:00,1.962449E-01,5.479624E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.358122E-02,5.202315E+02,6.647813E+02
03:15:00,1.964054E-01,5.484105E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.845932E-02,4.590928E+02,5.910552E+02
03:30:00,1.965490E-01,5.488115E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.362947E-02,4.014399E+02,5.207251E+02
03:45:00,1.966795E-01,5.491759E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.909437E-02,3.473051E+02,4.539058E+02
04:00:00,1.967988E-01,5.495092E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.489234E-02,2.971457E+02,3.912742E+02
04:15:00,1.966804E-01,5.491785E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.152397E-02,2.569377E+02,3.408472E+02
04:30:00,1.964820E-01,5.486244E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.864560E-02,2.225785E+02,2.973510E+02
04:45:00,1.962318E-01,5.479255E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.624137E-02,1.938789E+02,2.607317E+02
05:00:00,1.959411E-01,5.471138E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.413597E-02,1.687465E+02,2.283570E+02
05:15:00,1.952966E-01,5.453139E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.339065E-02,1.598497E+02,2.176220E+02
05:30:00,1.945474E-01,5.432216E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.507116E-02,1.799108E+02,2.461259E+02
05:45:00,1.937298E-01,5.409384E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.189251E-02,2.613390E+02,3.583330E+02
06:00:00,1.928603E-01,5.385101E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.450291E-02,4.118695E+02,5.619992E+02
06:15:00,1.920875E-01,5.363518E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.286162E-02,6.310150E+02,8.531869E+02
06:30:00,1.913568E-01,5.343112E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.520466E-02,8.977213E+02,1.197553E+03
06:45:00,1.906465E-01,5.323278E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.832596E-02,1.173720E+03,1.543023E+03
07:00:00,1.899501E-01,5.303827E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.211892E-01,1.446649E+03,1.872087E+03
07:15:00,1.897140E-01,5.297231E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.425837E-01,1.702049E+03,2.166466E+03
07:30:00,1.895525E-01,5.292721E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.633687E-01,1.950170E+03,2.413334E+03
07:45:00,1.894372E-01,5.289500E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.836436E-01,2.192201E+03,2.645678E+03
08:00:00,1.893561E-01,5.287238E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.037715E-01,2.432480E+03,2.877808E+03
08:15:00,1.906611E-01,5.323676E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.202656E-01,2.629380E+03,3.058353E+03
08:30:00,1.921400E-01,5.364979E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.360691E-01,2.818038E+03,3.229683E+03
08:45:00,1.937283E-01,5.409340E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.516351E-01,3.003859E+03,3.404961E+03
09:00:00,1.954012E-01,5.456069E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.670207E-01,3.187527E+03,3.583909E+03
09:15:00,1.962315E-01,5.479270E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.837849E-01,3.387651E+03,3.783319E+03
09:30:00,1.970166E-01,5.501205E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.999342E-01,3.580431E+03,3.985055E+03
09:45:00,1.977839E-01,5.522640E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.153330E-01,3.764251E+03,4.168613E+03
10:00:00,1.985361E-01,5.543655E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.298610E-01,3.937675E+03,4.343275E+03
10:15:00,1.987649E-01,5.550052E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.444577E-01,4.111914E+03,4.527250E+03
10:30:00,1.989347E-01,5.554797E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.582280E-01,4.276291E+03,4.695712E+03
10:45:00,1.990648E-01,5.558431E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.710967E-01,4.429904E+03,4.853722E+03
11:00:00,1.991673E-01,5.561296E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.831391E-01,4.573647E+03,5.005943E+03
11:15:00,1.992335E-01,5.563144E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.937410E-01,4.700197E+03,5.137261E+03
11:30:00,1.992852E-01,5.564589E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.035492E-01,4.817272E+03,5.259770E+03
11:45:00,1.993289E-01,5.565810E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.129546E-01,4.929531E+03,5.379022E+03
12:00:00,1.993666E-01,5.566862E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.222198E-01,5.040119E+03,5.493529E+03
12:15:00,1.993958E-01,5.567675E+03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.325795E-01,5.163761E+03,5.624481E+03
