Time,LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,5.210596E+03,1.666010E+03,1.838937E-01,1.375340E-01
00:30:00,5.243057E+03,1.523794E+03,1.850391E-01,1.257933E-01
00:45:00,5.274158E+03,1.388065E+03,1.861366E-01,1.145882E-01
01:00:00,5.304349E+03,1.258395E+03,1.872020E-01,1.038834E-01
01:15:00,5.323176E+03,1.146506E+03,1.878663E-01,9.464652E-02
01:30:00,5.338814E+03,1.043289E+03,1.884181E-01,8.612601E-02
01:45:00,5.352490E+03,9.479511E+02,1.889007E-01,7.825595E-02
02:00:00,5.364679E+03,8.597069E+02,1.893309E-01,7.097147E-02
02:15:00,5.373397E+03,7.790852E+02,1.896386E-01,6.431619E-02
02:30:00,5.380728E+03,7.039811E+02,1.898972E-01,5.811591E-02
02:45:00,5.387029E+03,6.336535E+02,1.901196E-01,5.230998E-02
03:00:00,5.392539E+03,5.680654E+02,1.903141E-01,4.689533E-02
03:15:00,5.397182E+03,5.061182E+02,1.904779E-01,4.178128E-02
03:30:00,5.401338E+03,4.475260E+02,1.906246E-01,3.694422E-02
03:45:00,5.405113E+03,3.922221E+02,1.907578E-01,3.237865E-02
04:00:00,5.408565E+03,3.402967E+02,1.908796E-01,2.809201E-02
04:15:00,5.405271E+03,2.987271E+02,1.907634E-01,2.466028E-02
04:30:00,5.399711E+03,2.628292E+02,1.905672E-01,2.169680E-02
04:45:00,5.392665E+03,2.324638E+02,1.903186E-01,1.919007E-02
05:00:00,5.384458E+03,2.070439E+02,1.900290E-01,1.709159E-02
05:15:00,5.366207E+03,1.979370E+02,1.893849E-01,1.633978E-02
05:30:00,5.344982E+03,2.151496E+02,1.886360E-01,1.776069E-02
05:45:00,5.321794E+03,2.771343E+02,1.878177E-01,2.287768E-02
06:00:00,5.297112E+03,3.878834E+02,1.869468E-01,3.202044E-02
06:15:00,5.275148E+03,5.473128E+02,1.861718E-01,4.518178E-02
06:30:00,5.254356E+03,7.380356E+02,1.854381E-01,6.092622E-02
06:45:00,5.234140E+03,9.373788E+02,1.847248E-01,7.738210E-02
07:00:00,5.214311E+03,1.138581E+03,1.840250E-01,9.399113E-02
07:15:00,5.207524E+03,1.332291E+03,1.837857E-01,1.099817E-01
07:30:00,5.202849E+03,1.528797E+03,1.836207E-01,1.262032E-01
07:45:00,5.199493E+03,1.729375E+03,1.835023E-01,1.427609E-01
08:00:00,5.197118E+03,1.935445E+03,1.834185E-01,1.597720E-01
08:15:00,5.234021E+03,2.100059E+03,1.847209E-01,1.733608E-01
08:30:00,5.275852E+03,2.256506E+03,1.861968E-01,1.862754E-01
08:45:00,5.320813E+03,2.408153E+03,1.877832E-01,1.987936E-01
09:00:00,5.368203E+03,2.556498E+03,1.894551E-01,2.110393E-01
