Time,LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,1.417759E+04,1.715124E+03,5.000628E-01,1.416350E-01
00:30:00,1.421035E+04,1.609308E+03,5.012182E-01,1.328955E-01
00:45:00,1.424171E+04,1.507798E+03,5.023240E-01,1.245116E-01
01:00:00,1.427217E+04,1.410306E+03,5.033980E-01,1.164597E-01
01:15:00,1.429092E+04,1.328121E+03,5.040593E-01,1.096719E-01
01:30:00,1.430644E+04,1.252529E+03,5.046065E-01,1.034289E-01
01:45:00,1.431994E+04,1.182596E+03,5.050826E-01,9.765332E-02
02:00:00,1.433184E+04,1.117837E+03,5.055025E-01,9.230513E-02
02:15:00,1.434016E+04,1.059291E+03,5.057960E-01,8.747002E-02
02:30:00,1.434714E+04,1.004673E+03,5.060421E-01,8.295943E-02
02:45:00,1.435316E+04,9.536395E+02,5.062546E-01,7.874489E-02
03:00:00,1.435855E+04,9.059547E+02,5.064446E-01,7.480692E-02
03:15:00,1.436320E+04,8.607405E+02,5.066087E-01,7.107301E-02
03:30:00,1.436737E+04,8.176432E+02,5.067558E-01,6.751393E-02
03:45:00,1.437116E+04,7.764830E+02,5.068892E-01,6.411485E-02
04:00:00,1.437455E+04,7.371280E+02,5.070088E-01,6.086486E-02
04:15:00,1.437094E+04,7.062046E+02,5.068817E-01,5.831111E-02
04:30:00,1.436494E+04,6.790713E+02,5.066702E-01,5.607047E-02
04:45:00,1.435741E+04,6.552153E+02,5.064048E-01,5.410049E-02
05:00:00,1.434890E+04,6.343226E+02,5.061046E-01,5.237523E-02
05:15:00,1.433001E+04,6.389100E+02,5.054386E-01,5.275381E-02
05:30:00,1.430795E+04,6.901761E+02,5.046606E-01,5.698725E-02
05:45:00,1.428386E+04,8.056461E+02,5.038114E-01,6.652335E-02
06:00:00,1.425815E+04,9.859537E+02,5.029051E-01,8.141392E-02
06:15:00,1.423548E+04,1.214608E+03,5.021056E-01,1.002942E-01
06:30:00,1.421418E+04,1.460036E+03,5.013546E-01,1.205573E-01
06:45:00,1.419355E+04,1.698640E+03,5.006271E-01,1.402549E-01
07:00:00,1.417336E+04,1.923706E+03,4.999151E-01,1.588336E-01
07:15:00,1.416649E+04,2.125186E+03,4.996733E-01,1.754659E-01
07:30:00,1.416189E+04,2.314519E+03,4.995109E-01,1.910961E-01
07:45:00,1.415866E+04,2.494102E+03,4.993969E-01,2.059214E-01
08:00:00,1.415642E+04,2.669155E+03,4.993179E-01,2.203726E-01
08:15:00,1.419409E+04,2.798788E+03,5.006466E-01,2.310744E-01
08:30:00,1.423703E+04,2.918268E+03,5.021602E-01,2.409383E-01
08:45:00,1.428323E+04,3.031572E+03,5.037882E-01,2.502925E-01
09:00:00,1.433180E+04,3.138446E+03,5.054994E-01,2.591160E-01
09:15:00,1.435610E+04,3.260105E+03,5.063548E-01,2.691605E-01
09:30:00,1.437892E+04,3.374584E+03,5.071583E-01,2.786122E-01
09:45:00,1.440101E+04,3.479027E+03,5.079366E-01,2.872354E-01
10:00:00,1.442271E+04,3.572798E+03,5.087013E-01,2.949773E-01
10:15:00,1.442935E+04,3.669082E+03,5.089349E-01,3.029291E-01
10:30:00,1.443406E+04,3.754508E+03,5.091005E-01,3.099852E-01
10:45:00,1.443766E+04,3.829734E+03,5.092276E-01,3.161991E-01
11:00:00,1.444049E+04,3.895091E+03,5.093272E-01,3.215982E-01
11:15:00,1.444227E+04,3.949907E+03,5.093899E-01,3.261277E-01
11:30:00,1.444375E+04,3.996451E+03,5.094424E-01,3.299752E-01
11:45:00,1.444503E+04,4.038328E+03,5.094872E-01,3.334373E-01
12:00:00,1.444610E+04,4.079267E+03,5.095253E-01,3.368223E-01
12:15:00,1.444694E+04,4.125817E+03,5.095550E-01,3.406713E-01
12:30:00,1.444778E+04,4.181322E+03,5.095847E-01,3.452626E-01
12:45:00,1.444860E+04,4.248165E+03,5.096138E-01,3.507905E-01
13:00:00,1.444941E+04,4.328866E+03,5.096423E-01,3.574630E-01
13:15:00,1.445059E+04,4.419942E+03,5.096841E-01,3.650041E-01
13:30:00,1.445167E+04,4.522304E+03,5.097223E-01,3.734760E-01
13:45:00,1.445268E+04,4.633923E+03,5.097577E-01,3.827130E-01
14:00:00,1.445363E+04,4.751310E+03,5.097910E-01,3.924272E-01
14:15:00,1.445408E+04,4.871808E+03,5.098068E-01,4.023834E-01
14:30:00,1.445437E+04,4.990170E+03,5.098170E-01,4.121608E-01
14:45:00,1.445454E+04,5.102704E+03,5.098228E-01,4.214560E-01
15:00:00,1.445461E+04,5.204579E+03,5.098252E-01,4.298614E-01
15:15:00,1.444757E+04,5.301640E+03,5.095769E-01,4.378577E-01
15:30:00,1.443860E+04,5.385364E+03,5.092606E-01,4.447511E-01
15:45:00,1.442843E+04,5.452678E+03,5.089023E-01,4.502824E-01
16:00:00,1.441735E+04,5.504483E+03,5.085118E-01,4.545380E-01
16:15:00,1.438696E+04,5.561104E+03,5.074399E-01,4.592018E-01
16:30:00,1.435197E+04,5.607995E+03,5.062066E-01,4.630633E-01
16:45:00,1.431412E+04,5.642656E+03,5.048726E-01,4.659167E-01
17:00:00,1.427416E+04,5.665515E+03,5.034641E-01,4.677976E-01
17:15:00,1.421829E+04,5.690065E+03,5.014943E-01,4.698184E-01
17:30:00,1.416137E+04,5.702165E+03,4.994880E-01,4.708113E-01
17:45:00,1.410373E+04,5.701746E+03,4.974566E-01,4.707753E-01
18:00:00,1.404549E+04,5.683507E+03,4.954043E-01,4.692662E-01
18:15:00,1.399229E+04,5.632599E+03,4.935297E-01,4.650585E-01
18:30:00,1.393998E+04,5.547082E+03,4.916867E-01,4.579931E-01
18:45:00,1.388811E+04,5.419001E+03,4.898589E-01,4.474132E-01
