Time,LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,5.244076E+03,1.670160E+03,1.850749E-01,1.378766E-01
00:30:00,5.276431E+03,1.529120E+03,1.862166E-01,1.262330E-01
00:45:00,5.307457E+03,1.394141E+03,1.873115E-01,1.150899E-01
01:00:00,5.337602E+03,1.264840E+03,1.883752E-01,1.044155E-01
01:15:00,5.356451E+03,1.153201E+03,1.890403E-01,9.519918E-02
01:30:00,5.372215E+03,1.049940E+03,1.895966E-01,8.667510E-02
01:45:00,5.386047E+03,9.542057E+02,1.900847E-01,7.877226E-02
02:00:00,5.398396E+03,8.653930E+02,1.905205E-01,7.144083E-02
02:15:00,5.407286E+03,7.840734E+02,1.908342E-01,6.472792E-02
02:30:00,5.414787E+03,7.082979E+02,1.910989E-01,5.847222E-02
02:45:00,5.421245E+03,6.374750E+02,1.913269E-01,5.262540E-02
03:00:00,5.426897E+03,5.714327E+02,1.915263E-01,4.717327E-02
03:15:00,5.431669E+03,5.088854E+02,1.916947E-01,4.200969E-02
03:30:00,5.435950E+03,4.494788E+02,1.918458E-01,3.710540E-02
03:45:00,5.439841E+03,3.930636E+02,1.919831E-01,3.244809E-02
04:00:00,5.443398E+03,3.395583E+02,1.921086E-01,2.803103E-02
04:15:00,5.440256E+03,2.959218E+02,1.919977E-01,2.442868E-02
04:30:00,5.434913E+03,2.575538E+02,1.918092E-01,2.126128E-02
04:45:00,5.428094E+03,2.242732E+02,1.915686E-01,1.851388E-02
05:00:00,5.420112E+03,1.961648E+02,1.912870E-01,1.619347E-02
05:15:00,5.402114E+03,1.868554E+02,1.906518E-01,1.542494E-02
05:30:00,5.381222E+03,2.047144E+02,1.899146E-01,1.689922E-02
05:45:00,5.358372E+03,2.655857E+02,1.891083E-01,2.192431E-02
06:00:00,5.334015E+03,3.706969E+02,1.882489E-01,3.060161E-02
06:15:00,5.312332E+03,5.158420E+02,1.874838E-01,4.258370E-02
06:30:00,5.291723E+03,6.846019E+02,1.867565E-01,5.651502E-02
06:45:00,5.271650E+03,8.566303E+02,1.860482E-01,7.071597E-02
07:00:00,5.251939E+03,1.027377E+03,1.853527E-01,8.481092E-02
07:15:00,5.245222E+03,1.189544E+03,1.851158E-01,9.819755E-02
07:30:00,5.240532E+03,1.353543E+03,1.849503E-01,1.117356E-01
07:45:00,5.237138E+03,1.521502E+03,1.848305E-01,1.256006E-01
08:00:00,5.234717E+03,1.696990E+03,1.847451E-01,1.400871E-01
08:15:00,5.271449E+03,1.836760E+03,1.860414E-01,1.516251E-01
08:30:00,5.312928E+03,1.977600E+03,1.875050E-01,1.632514E-01
08:45:00,5.357501E+03,2.124117E+03,1.890776E-01,1.753462E-01
09:00:00,5.404501E+03,2.276721E+03,1.907358E-01,1.879436E-01
09:15:00,5.427824E+03,2.453601E+03,1.915583E-01,2.025450E-01
09:30:00,5.450006E+03,2.630762E+03,1.923407E-01,2.171698E-01
09:45:00,5.471708E+03,2.806364E+03,1.931062E-01,2.316659E-01
10:00:00,5.493001E+03,2.978679E+03,1.938574E-01,2.458907E-01
10:15:00,5.499417E+03,3.159739E+03,1.940835E-01,2.608377E-01
10:30:00,5.504243E+03,3.336721E+03,1.942537E-01,2.754480E-01
10:45:00,5.507973E+03,3.507770E+03,1.943852E-01,2.895684E-01
11:00:00,5.510938E+03,3.672587E+03,1.944898E-01,3.031749E-01
11:15:00,5.512872E+03,3.826928E+03,1.945580E-01,3.159164E-01
11:30:00,5.514393E+03,3.971675E+03,1.946117E-01,3.278658E-01
11:45:00,5.515689E+03,4.108925E+03,1.946574E-01,3.391971E-01
12:00:00,5.516813E+03,4.241126E+03,1.946971E-01,3.501114E-01
12:15:00,5.517685E+03,4.375965E+03,1.947279E-01,3.612441E-01
12:30:00,5.518540E+03,4.516700E+03,1.947581E-01,3.728641E-01
12:45:00,5.519370E+03,4.665355E+03,1.947874E-01,3.851375E-01
13:00:00,5.520173E+03,4.822624E+03,1.948158E-01,3.981229E-01
13:15:00,5.521362E+03,4.985327E+03,1.948577E-01,4.115574E-01
13:30:00,5.522452E+03,5.151589E+03,1.948962E-01,4.252853E-01
13:45:00,5.523467E+03,5.318243E+03,1.949320E-01,4.390499E-01
14:00:00,5.524418E+03,5.483001E+03,1.949656E-01,4.526579E-01
14:15:00,5.524893E+03,5.640160E+03,1.949823E-01,4.656374E-01
14:30:00,5.525221E+03,5.786517E+03,1.949938E-01,4.777252E-01
14:45:00,5.525430E+03,5.919897E+03,1.950012E-01,4.887352E-01
15:00:00,5.525543E+03,6.038181E+03,1.950051E-01,4.984952E-01
15:15:00,5.518844E+03,6.146438E+03,1.947687E-01,5.074270E-01
15:30:00,5.510325E+03,6.236926E+03,1.944681E-01,5.148901E-01
15:45:00,5.500689E+03,6.308296E+03,1.941281E-01,5.207762E-01
16:00:00,5.490191E+03,6.359210E+03,1.937577E-01,5.249751E-01
16:15:00,5.460845E+03,6.414764E+03,1.927221E-01,5.295569E-01
16:30:00,5.427345E+03,6.459975E+03,1.915401E-01,5.332868E-01
16:45:00,5.391151E+03,6.492032E+03,1.902631E-01,5.359308E-01
17:00:00,5.352884E+03,6.511285E+03,1.889129E-01,5.375188E-01
17:15:00,5.298797E+03,6.530175E+03,1.870045E-01,5.390774E-01
17:30:00,5.243705E+03,6.533570E+03,1.850606E-01,5.393561E-01
17:45:00,5.187685E+03,6.519511E+03,1.830841E-01,5.381949E-01
18:00:00,5.130999E+03,6.482744E+03,1.810842E-01,5.351595E-01
