Time,LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,4.218156E+03,3.973530E+03,1.488858E-01,3.280036E-01
00:30:00,4.250153E+03,3.838920E+03,1.500151E-01,3.168918E-01
00:45:00,4.280828E+03,3.711408E+03,1.510977E-01,3.063658E-01
01:00:00,4.310620E+03,3.590382E+03,1.521491E-01,2.963754E-01
01:15:00,4.329156E+03,3.487599E+03,1.528033E-01,2.878909E-01
01:30:00,4.344598E+03,3.393899E+03,1.533482E-01,2.801561E-01
01:45:00,4.358118E+03,3.307880E+03,1.538254E-01,2.730554E-01
02:00:00,4.370181E+03,3.228851E+03,1.542511E-01,2.665317E-01
02:15:00,4.378807E+03,3.157468E+03,1.545556E-01,2.606392E-01
02:30:00,4.386071E+03,3.091254E+03,1.548120E-01,2.551734E-01
02:45:00,4.392319E+03,3.029680E+03,1.550325E-01,2.500907E-01
03:00:00,4.397785E+03,2.972387E+03,1.552254E-01,2.453613E-01
03:15:00,4.402392E+03,2.918168E+03,1.553880E-01,2.408857E-01
03:30:00,4.406515E+03,2.866564E+03,1.555335E-01,2.366259E-01
03:45:00,4.410259E+03,2.817325E+03,1.556656E-01,2.325614E-01
04:00:00,4.413680E+03,2.770248E+03,1.557864E-01,2.286753E-01
04:15:00,4.410426E+03,2.732992E+03,1.556715E-01,2.256000E-01
04:30:00,4.404968E+03,2.700621E+03,1.554789E-01,2.229278E-01
04:45:00,4.398054E+03,2.672247E+03,1.552349E-01,2.205857E-01
05:00:00,4.390002E+03,2.647493E+03,1.549507E-01,2.185423E-01
05:15:00,4.372001E+03,2.638426E+03,1.543154E-01,2.177939E-01
05:30:00,4.351110E+03,2.637843E+03,1.535781E-01,2.177458E-01
05:45:00,4.328294E+03,2.645202E+03,1.527728E-01,2.183532E-01
06:00:00,4.304013E+03,2.696805E+03,1.519159E-01,2.226129E-01
06:15:00,4.282401E+03,2.832327E+03,1.511532E-01,2.337998E-01
06:30:00,4.261911E+03,3.069671E+03,1.504300E-01,2.533920E-01
06:45:00,4.241974E+03,3.402221E+03,1.497264E-01,2.808433E-01
07:00:00,4.222408E+03,3.783211E+03,1.490359E-01,3.122935E-01
07:15:00,4.215809E+03,4.153844E+03,1.488030E-01,3.428888E-01
07:30:00,4.211247E+03,4.499710E+03,1.486421E-01,3.714398E-01
07:45:00,4.207976E+03,4.820551E+03,1.485266E-01,3.979248E-01
08:00:00,4.205662E+03,5.120510E+03,1.484450E-01,4.226859E-01
08:15:00,4.242449E+03,5.358816E+03,1.497435E-01,4.423576E-01
08:30:00,4.283998E+03,5.573468E+03,1.512098E-01,4.600764E-01
08:45:00,4.328615E+03,5.770664E+03,1.527843E-01,4.763543E-01
09:00:00,4.375607E+03,5.954989E+03,1.544426E-01,4.915694E-01
09:15:00,4.398819E+03,6.148707E+03,1.552615E-01,5.075599E-01
09:30:00,4.420856E+03,6.332198E+03,1.560390E-01,5.227061E-01
09:45:00,4.442413E+03,6.504710E+03,1.567995E-01,5.369459E-01
10:00:00,4.463571E+03,6.665464E+03,1.575461E-01,5.502152E-01
10:15:00,4.469967E+03,6.826626E+03,1.577716E-01,5.635181E-01
10:30:00,4.474757E+03,6.973565E+03,1.579405E-01,5.756471E-01
10:45:00,4.478437E+03,7.104840E+03,1.580703E-01,5.864830E-01
11:00:00,4.481353E+03,7.219535E+03,1.581732E-01,5.959504E-01
11:15:00,4.483242E+03,7.314720E+03,1.582398E-01,6.038072E-01
11:30:00,4.484726E+03,7.391794E+03,1.582921E-01,6.101688E-01
11:45:00,4.485985E+03,7.454172E+03,1.583366E-01,6.153174E-01
12:00:00,4.487073E+03,7.506417E+03,1.583750E-01,6.196297E-01
12:15:00,4.487915E+03,7.557878E+03,1.584047E-01,6.238768E-01
12:30:00,4.488742E+03,7.614712E+03,1.584339E-01,6.285675E-01
12:45:00,4.489545E+03,7.684674E+03,1.584623E-01,6.343415E-01
13:00:00,4.490322E+03,7.773566E+03,1.584897E-01,6.416776E-01
13:15:00,4.491482E+03,7.883047E+03,1.585306E-01,6.507135E-01
13:30:00,4.492543E+03,8.013943E+03,1.585681E-01,6.615172E-01
13:45:00,4.493530E+03,8.162936E+03,1.586029E-01,6.738134E-01
14:00:00,4.494453E+03,8.325676E+03,1.586355E-01,6.872444E-01
14:15:00,4.494899E+03,8.495121E+03,1.586512E-01,7.012287E-01
14:30:00,4.495198E+03,8.665994E+03,1.586618E-01,7.153308E-01
14:45:00,4.495381E+03,8.833007E+03,1.586682E-01,7.291161E-01
15:00:00,4.495469E+03,8.991476E+03,1.586713E-01,7.421976E-01
15:15:00,4.488759E+03,9.143470E+03,1.584344E-01,7.547463E-01
15:30:00,4.480221E+03,9.279729E+03,1.581331E-01,7.659972E-01
15:45:00,4.470575E+03,9.397238E+03,1.577926E-01,7.757011E-01
16:00:00,4.460084E+03,9.493311E+03,1.574224E-01,7.836345E-01
16:15:00,4.430845E+03,9.591496E+03,1.563905E-01,7.917417E-01
16:30:00,4.397440E+03,9.676552E+03,1.552116E-01,7.987647E-01
16:45:00,4.361372E+03,9.745930E+03,1.539387E-01,8.044931E-01
17:00:00,4.323278E+03,9.797014E+03,1.525944E-01,8.087118E-01
17:15:00,4.269395E+03,9.841619E+03,1.506928E-01,8.123954E-01
17:30:00,4.214554E+03,9.862282E+03,1.487574E-01,8.141028E-01
17:45:00,4.158828E+03,9.853809E+03,1.467909E-01,8.134052E-01
18:00:00,4.102459E+03,9.811095E+03,1.448017E-01,8.098808E-01
18:15:00,4.050904E+03,9.714425E+03,1.429825E-01,8.019022E-01
18:30:00,4.000100E+03,9.557427E+03,1.411897E-01,7.889434E-01
18:45:00,3.949663E+03,9.326170E+03,1.394099E-01,7.698543E-01
