Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Ground Temperature [C](Each Call),LIVING_UNIT1:Zone Mean Air Temperature [C](Each Call),ATTIC_UNIT1:Zone Mean Air Temperature [C](Each Call),LIVING_UNIT1:Zone Predicted Sensible Load to Setpoint Heat Transfer Rate [W](Hourly),ATTIC_UNIT1:Zone Predicted Sensible Load to Setpoint Heat Transfer Rate [W](Hourly),MAIN GAS HEATING COIL_UNIT1:Heating Coil Heating Rate [W](Hourly),DX COOLING COIL_UNIT1:Cooling Coil Total Cooling Rate [W](Hourly) 
 12/21  00:15:00,,18.0,22.219999999999943,-4.682155958277747 
 12/21  00:30:00,,18.0,22.22000000000003,-4.682297313607727 
 12/21  00:45:00,,18.0,22.22000000000019,-4.682499835099761 
 12/21  01:00:00,-0.3,18.0,22.22000000000002,-4.6827597100674229,5631.171343450469,0.0,5186.225600741584,0.0 
 12/21  01:15:00,,18.0,22.220000000000128,-4.683070897354639 
 12/21  01:30:00,,18.0,22.22000000000004,-4.683425566451718 
 12/21  01:45:00,,18.0,22.219999999999954,-4.683815174762984 
 12/21  02:00:00,-0.3,18.0,22.219999999999997,-4.684199931766218,5676.434313481794,0.0,5227.912127331735,0.0 
 12/21  02:15:00,,18.0,22.220000000000007,-4.684626461157235 
 12/21  02:30:00,,18.0,22.22000000000003,-4.685051835983765 
 12/21  02:45:00,,18.0,22.220000000000046,-4.685466079622641 
 12/21  03:00:00,-0.3,18.0,22.220000000000188,-4.6858850813033598,5698.809477980471,0.0,5248.519323217955,0.0 
 12/21  03:15:00,,18.0,22.220000000000085,-4.686307749814017 
 12/21  03:30:00,,18.0,22.219999999999954,-4.686724884088243 
 12/21  03:45:00,,18.0,22.22000000000023,-4.687131016831018 
 12/21  04:00:00,-0.3,18.0,22.220000000000117,-4.687524276502308,5718.597352932082,0.0,5266.743663661413,0.0 
 12/21  04:15:00,,18.0,22.219999999999965,-4.687935295422567 
 12/21  04:30:00,,18.0,22.220000000000089,-4.688309328086097 
 12/21  04:45:00,,18.0,22.21999999999992,-4.688580109123352 
 12/21  05:00:00,-0.3,18.0,22.2200000000001,-4.688808165040865,5705.81814998297,0.0,5254.974206571612,0.0 
 12/21  05:15:00,,18.0,22.219999999999997,-4.689157006107339 
 12/21  05:30:00,,18.0,22.220000000000004,-4.689518384227439 
 12/21  05:45:00,,18.0,22.220000000000107,-4.689784835048677 
 12/21  06:00:00,-0.3,18.0,22.219999999999986,-4.689988199174016,5643.128444901198,0.0,5197.237914498617,0.0 
 12/21  06:15:00,,18.0,22.21999999999987,-4.690179744245884 
 12/21  06:30:00,,18.0,22.220000000000029,-4.690342140156853 
 12/21  06:45:00,,18.0,22.219999999999876,-4.69044703644149 
 12/21  07:00:00,-0.3,18.0,22.22000000000005,-4.690504154359562,5585.556907172144,0.0,5144.215378931327,0.0 
 12/21  07:15:00,,18.0,22.21999999999995,-4.690527136442536 
 12/21  07:30:00,,18.0,22.219999999999989,-4.6905183359168849 
 12/21  07:45:00,,18.0,22.219999999999904,-4.690487297650751 
 12/21  08:00:00,-0.3,18.0,22.220000000000036,-4.6904384703221819,5584.105025968756,0.0,5142.878217796028,0.0 
 12/21  08:15:00,,18.0,22.220000000000096,-4.690338522205726 
 12/21  08:30:00,,18.0,22.219999999999826,-4.690211403501893 
 12/21  08:45:00,,18.0,22.220000000000007,-4.690092195785123 
 12/21  09:00:00,-0.3,18.0,22.219999999999979,-4.689980665997105,5747.831456450072,0.0,5293.667841036384,0.0 
 12/21  09:15:00,,18.0,22.220000000000103,-4.689865283289788 
 12/21  09:30:00,,18.0,22.2200000000001,-4.689768284195793 
 12/21  09:45:00,,18.0,22.22000000000013,-4.689697844267521 
 12/21  10:00:00,-0.3,18.0,22.219999999999904,-4.6896502441382339,5822.84810648792,0.0,5362.757067270024,0.0 
 12/21  10:15:00,,18.0,22.22000000000015,-4.689628348485567 
 12/21  10:30:00,,18.0,22.21999999999984,-4.689626718506017 
 12/21  10:45:00,,18.0,22.219999999999965,-4.689640076902868 
 12/21  11:00:00,-0.3,18.0,22.22000000000006,-4.689667659283968,5833.177682274898,0.0,5372.270453939143,0.0 
 12/21  11:15:00,,18.0,22.219999999999975,-4.689708927185224 
 12/21  11:30:00,,18.0,22.219999999999986,-4.689761800342721 
 12/21  11:45:00,,18.0,22.219999999999947,-4.689823703515818 
 12/21  12:00:00,-0.3,18.0,22.220000000000039,-4.68989241465515,5838.13355495794,0.0,5376.834739451933,0.0 
 12/21  12:15:00,,18.0,22.21999999999997,-4.6899660855876379 
 12/21  12:30:00,,18.0,22.220000000000199,-4.69004310319172 
 12/21  12:45:00,,18.0,22.22000000000019,-4.690122102287338 
 12/21  13:00:00,-0.3,18.0,22.219999999999954,-4.690202018335397,5841.2359540485999,0.0,5379.692003173256,0.0 
 12/21  13:15:00,,18.0,22.22000000000007,-4.690282060809452 
 12/21  13:30:00,,18.0,22.220000000000068,-4.6903616323431909 
 12/21  13:45:00,,18.0,22.220000000000068,-4.690440266491518 
 12/21  14:00:00,-0.3,18.0,22.220000000000046,-4.690517600866348,5846.659789310108,0.0,5384.687275306227,0.0 
 12/21  14:15:00,,18.0,22.220000000000057,-4.690593357832216 
 12/21  14:30:00,,18.0,22.21999999999994,-4.69066731796389 
 12/21  14:45:00,,18.0,22.2200000000001,-4.690739287763211 
 12/21  15:00:00,-0.3,18.0,22.220000000000178,-4.690809076701759,5849.835130217911,0.0,5387.611717363266,0.0 
 12/21  15:15:00,,18.0,22.22000000000009,-4.690902809368541 
 12/21  15:30:00,,18.0,22.220000000000167,-4.690993337431381 
 12/21  15:45:00,,18.0,22.21999999999989,-4.691065781121693 
 12/21  16:00:00,-0.3,18.0,22.220000000000174,-4.691115208862213,5820.643647680961,0.0,5360.726793282009,0.0 
 12/21  16:15:00,,18.0,22.220000000000117,-4.6911711472273949 
 12/21  16:30:00,,18.0,22.220000000000018,-4.691221667703196 
 12/21  16:45:00,,18.0,22.220000000000053,-4.691249737385875 
 12/21  17:00:00,-0.3,18.0,22.22000000000004,-4.6912505987459929,5706.1910611362459,0.0,5255.31765223368,0.0 
 12/21  17:15:00,,18.0,22.220000000000135,-4.691219462684578 
 12/21  17:30:00,,18.0,22.220000000000039,-4.691154288895815 
 12/21  17:45:00,,18.0,22.220000000000107,-4.691051118299837 
 12/21  18:00:00,-0.3,18.0,22.22000000000026,-4.690904934779684,5516.85070058931,0.0,5080.937977876196,0.0 
 12/21  18:15:00,,18.0,22.220000000000029,-4.690705529220487 
 12/21  18:30:00,,18.0,22.219999999999968,-4.69046490964173 
 12/21  18:45:00,,18.0,22.219999999999894,-4.690184267505143 
 12/21  19:00:00,-0.3,18.0,22.21999999999997,-4.689859311573082,5343.59743536695,0.0,4921.374280608561,0.0 
 12/21  19:15:00,,18.0,22.219999999999947,-4.689478096536303 
 12/21  19:30:00,,18.0,22.219999999999915,-4.68906777821461 
 12/21  19:45:00,,18.0,22.220000000000068,-4.688632823305228 
 12/21  20:00:00,-0.3,18.0,22.220000000000078,-4.688167249558382,5284.96891318489,0.0,4867.378277978091,0.0 
 12/21  20:15:00,,18.0,22.22000000000006,-4.687674056198803 
 12/21  20:30:00,,18.0,22.220000000000075,-4.687160692309681 
 12/21  20:45:00,,18.0,22.22000000000004,-4.6866341030745108 
 12/21  21:00:00,-0.3,18.0,22.220000000000217,-4.686100488016697,5259.707413943133,0.0,4844.112810441953,0.0 
 12/21  21:15:00,,18.0,22.219999999999989,-4.685547776302721 
 12/21  21:30:00,,18.0,22.220000000000096,-4.6850138046749889 
