Time,LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,5.573563E+03,2.668460E+03,1.967029E-01,2.202915E-01
00:30:00,5.596260E+03,2.548726E+03,1.975038E-01,2.104067E-01
00:45:00,5.618605E+03,2.430692E+03,1.982922E-01,2.006624E-01
01:00:00,5.640810E+03,2.314362E+03,1.990758E-01,1.910587E-01
01:15:00,5.653082E+03,2.211556E+03,1.995087E-01,1.825715E-01
01:30:00,5.663700E+03,2.113390E+03,1.998834E-01,1.744687E-01
01:45:00,5.673513E+03,2.019507E+03,2.002297E-01,1.667195E-01
02:00:00,5.682731E+03,1.929810E+03,2.005549E-01,1.593158E-01
02:15:00,5.689383E+03,1.845072E+03,2.007897E-01,1.523214E-01
02:30:00,5.695457E+03,1.763426E+03,2.010040E-01,1.455810E-01
02:45:00,5.701149E+03,1.684373E+03,2.012049E-01,1.390546E-01
03:00:00,5.706615E+03,1.607793E+03,2.013977E-01,1.327323E-01
03:15:00,5.711618E+03,1.532598E+03,2.015743E-01,1.265244E-01
03:30:00,5.716428E+03,1.458623E+03,2.017440E-01,1.204171E-01
03:45:00,5.721087E+03,1.385833E+03,2.019084E-01,1.144077E-01
04:00:00,5.725604E+03,1.314264E+03,2.020678E-01,1.084991E-01
04:15:00,5.724086E+03,1.251264E+03,2.020142E-01,1.032979E-01
04:30:00,5.721053E+03,1.192055E+03,2.019072E-01,9.840980E-02
04:45:00,5.717151E+03,1.136110E+03,2.017695E-01,9.379110E-02
05:00:00,5.712559E+03,1.083296E+03,2.016075E-01,8.943099E-02
05:15:00,5.699031E+03,1.051467E+03,2.011301E-01,8.680318E-02
05:30:00,5.683625E+03,1.068126E+03,2.005865E-01,8.817847E-02
05:45:00,5.667139E+03,1.158751E+03,2.000048E-01,9.566040E-02
06:00:00,5.649821E+03,1.322342E+03,1.993938E-01,1.091661E-01
06:15:00,5.635051E+03,1.545376E+03,1.988726E-01,1.275783E-01
06:30:00,5.620980E+03,1.786686E+03,1.983761E-01,1.474982E-01
06:45:00,5.607050E+03,2.012286E+03,1.978846E-01,1.661202E-01
07:00:00,5.593129E+03,2.215800E+03,1.973934E-01,1.829185E-01
07:15:00,5.591346E+03,2.391991E+03,1.973306E-01,1.974616E-01
07:30:00,5.590720E+03,2.554861E+03,1.973085E-01,2.109058E-01
07:45:00,5.590646E+03,2.709108E+03,1.973060E-01,2.236383E-01
08:00:00,5.590936E+03,2.861938E+03,1.973162E-01,2.362541E-01
08:15:00,5.628720E+03,2.972750E+03,1.986497E-01,2.454014E-01
08:30:00,5.669612E+03,3.080572E+03,2.000925E-01,2.543018E-01
08:45:00,5.712039E+03,3.191503E+03,2.015894E-01,2.634590E-01
09:00:00,5.755617E+03,3.306265E+03,2.031269E-01,2.729323E-01
09:15:00,5.775229E+03,3.442848E+03,2.038184E-01,2.842072E-01
09:30:00,5.793745E+03,3.576737E+03,2.044714E-01,2.952599E-01
09:45:00,5.811982E+03,3.706045E+03,2.051146E-01,3.059345E-01
10:00:00,5.830089E+03,3.829006E+03,2.057533E-01,3.160851E-01
10:15:00,5.833889E+03,3.957423E+03,2.058871E-01,3.266866E-01
10:30:00,5.836674E+03,4.078661E+03,2.059852E-01,3.366952E-01
10:45:00,5.838975E+03,4.191216E+03,2.060663E-01,3.459870E-01
11:00:00,5.840941E+03,4.295535E+03,2.061356E-01,3.545994E-01
11:15:00,5.842273E+03,4.388403E+03,2.061826E-01,3.622664E-01
11:30:00,5.843518E+03,4.471919E+03,2.062265E-01,3.691612E-01
11:45:00,5.844679E+03,4.549642E+03,2.062675E-01,3.755785E-01
12:00:00,5.845767E+03,4.625522E+03,2.063059E-01,3.818435E-01
12:15:00,5.846683E+03,4.708951E+03,2.063382E-01,3.887324E-01
12:30:00,5.847638E+03,4.805176E+03,2.063719E-01,3.966781E-01
12:45:00,5.848605E+03,4.917723E+03,2.064061E-01,4.059708E-01
13:00:00,5.849573E+03,5.048238E+03,2.064403E-01,4.167477E-01
13:15:00,5.850955E+03,5.193953E+03,2.064891E-01,4.287799E-01
13:30:00,5.852271E+03,5.352261E+03,2.065355E-01,4.418513E-01
13:45:00,5.853542E+03,5.518845E+03,2.065804E-01,4.556104E-01
14:00:00,5.854775E+03,5.689721E+03,2.066239E-01,4.697237E-01
14:15:00,5.855564E+03,5.857054E+03,2.066517E-01,4.835435E-01
14:30:00,5.856245E+03,6.015670E+03,2.066757E-01,4.966436E-01
14:45:00,5.856846E+03,6.161614E+03,2.066968E-01,5.086909E-01
15:00:00,5.857383E+03,6.291538E+03,2.067158E-01,5.194118E-01
15:15:00,5.851597E+03,6.409324E+03,2.065115E-01,5.291300E-01
15:30:00,5.844605E+03,6.506692E+03,2.062648E-01,5.371607E-01
15:45:00,5.836950E+03,6.582374E+03,2.059947E-01,5.434025E-01
16:00:00,5.828842E+03,6.635625E+03,2.057087E-01,5.477942E-01
16:15:00,5.803307E+03,6.690903E+03,2.048076E-01,5.523532E-01
16:30:00,5.774944E+03,6.734170E+03,2.038068E-01,5.559223E-01
16:45:00,5.744987E+03,6.763727E+03,2.027499E-01,5.583599E-01
17:00:00,5.713793E+03,6.781497E+03,2.016494E-01,5.598254E-01
17:15:00,5.667355E+03,6.800710E+03,2.000108E-01,5.614106E-01
17:30:00,5.620306E+03,6.806540E+03,1.983509E-01,5.618904E-01
17:45:00,5.572680E+03,6.796613E+03,1.966706E-01,5.610702E-01
18:00:00,5.524503E+03,6.763777E+03,1.949710E-01,5.583593E-01
18:15:00,5.480725E+03,6.689777E+03,1.934267E-01,5.522494E-01
18:30:00,5.437299E+03,6.570197E+03,1.918948E-01,5.423774E-01
18:45:00,5.393875E+03,6.394736E+03,1.903628E-01,5.278918E-01
19:00:00,5.350353E+03,6.147758E+03,1.888274E-01,5.075023E-01
19:15:00,5.334688E+03,5.815511E+03,1.882750E-01,4.800743E-01
19:30:00,5.319976E+03,5.469216E+03,1.877560E-01,4.514869E-01
19:45:00,5.305644E+03,5.154609E+03,1.872503E-01,4.255159E-01
20:00:00,5.291549E+03,4.904540E+03,1.867528E-01,4.048730E-01
20:15:00,5.283488E+03,4.724281E+03,1.864683E-01,3.899936E-01
20:30:00,5.277030E+03,4.588522E+03,1.862402E-01,3.787875E-01
20:45:00,5.271412E+03,4.470342E+03,1.860417E-01,3.690330E-01
21:00:00,5.266389E+03,4.360891E+03,1.858643E-01,3.599990E-01
21:15:00,5.272382E+03,4.241131E+03,1.860757E-01,3.501139E-01
21:30:00,5.282616E+03,4.117973E+03,1.864366E-01,3.399485E-01
21:45:00,5.295178E+03,3.992473E+03,1.868798E-01,3.295893E-01
22:00:00,5.309485E+03,3.864851E+03,1.873846E-01,3.190546E-01
22:15:00,5.337950E+03,3.725913E+03,1.883891E-01,3.075858E-01
22:30:00,5.368152E+03,3.587468E+03,1.894548E-01,2.961578E-01
22:45:00,5.399737E+03,3.450110E+03,1.905693E-01,2.848196E-01
23:00:00,5.432467E+03,3.314254E+03,1.917243E-01,2.736052E-01
23:15:00,5.461593E+03,3.182605E+03,1.927520E-01,2.627375E-01
23:30:00,5.490707E+03,3.051656E+03,1.937793E-01,2.519269E-01
23:45:00,5.520088E+03,2.921089E+03,1.948160E-01,2.411477E-01
24:00:00,5.549828E+03,2.790700E+03,1.958654E-01,2.303833E-01
Peak,5.857383E+03,6.806540E+03,2.067158E-01,5.618904E-01

Peak Vol Flow (m3/s),,,1.717079E-01,4.667327E-01
