Time,LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,4.755595E+03,4.195958E+03,1.678544E-01,3.463643E-01
00:30:00,4.787117E+03,4.053301E+03,1.689669E-01,3.345883E-01
00:45:00,4.817325E+03,3.918361E+03,1.700330E-01,3.234492E-01
01:00:00,4.846658E+03,3.790433E+03,1.710682E-01,3.128890E-01
01:15:00,4.864714E+03,3.681307E+03,1.717054E-01,3.038808E-01
01:30:00,4.879694E+03,3.581834E+03,1.722341E-01,2.956695E-01
01:45:00,4.892788E+03,3.490608E+03,1.726962E-01,2.881389E-01
02:00:00,4.904462E+03,3.406927E+03,1.731082E-01,2.812313E-01
02:15:00,4.912730E+03,3.331298E+03,1.734000E-01,2.749883E-01
02:30:00,4.919675E+03,3.261182E+03,1.736451E-01,2.692004E-01
02:45:00,4.925643E+03,3.196026E+03,1.738557E-01,2.638220E-01
03:00:00,4.930863E+03,3.135454E+03,1.740400E-01,2.588219E-01
03:15:00,4.935255E+03,3.078112E+03,1.741949E-01,2.540885E-01
03:30:00,4.939185E+03,3.023485E+03,1.743337E-01,2.495792E-01
03:45:00,4.942756E+03,2.971297E+03,1.744597E-01,2.452712E-01
04:00:00,4.946022E+03,2.921328E+03,1.745750E-01,2.411464E-01
04:15:00,4.942609E+03,2.881337E+03,1.744544E-01,2.378453E-01
04:30:00,4.937006E+03,2.846407E+03,1.742567E-01,2.349619E-01
04:45:00,4.929981E+03,2.815664E+03,1.740088E-01,2.324242E-01
05:00:00,4.921850E+03,2.788738E+03,1.737218E-01,2.302016E-01
05:15:00,4.903780E+03,2.778068E+03,1.730841E-01,2.293208E-01
05:30:00,4.882853E+03,2.776580E+03,1.723455E-01,2.291980E-01
05:45:00,4.860052E+03,2.783983E+03,1.715408E-01,2.298092E-01
06:00:00,4.835835E+03,2.860276E+03,1.706862E-01,2.361069E-01
06:15:00,4.814349E+03,3.078032E+03,1.699279E-01,2.540820E-01
06:30:00,4.794019E+03,3.473385E+03,1.692104E-01,2.867171E-01
06:45:00,4.774256E+03,4.037202E+03,1.685129E-01,3.332589E-01
07:00:00,4.754873E+03,4.690825E+03,1.678288E-01,3.872141E-01
07:15:00,4.748481E+03,5.330426E+03,1.676033E-01,4.400122E-01
07:30:00,4.744126E+03,5.917986E+03,1.674497E-01,4.885146E-01
07:45:00,4.741043E+03,6.449277E+03,1.673409E-01,5.323720E-01
08:00:00,4.738898E+03,6.929887E+03,1.672652E-01,5.720455E-01
08:15:00,4.775897E+03,7.318835E+03,1.685712E-01,6.041524E-01
08:30:00,4.817643E+03,7.660705E+03,1.700444E-01,6.323726E-01
08:45:00,4.862408E+03,7.963615E+03,1.716242E-01,6.573767E-01
09:00:00,4.909490E+03,8.232760E+03,1.732856E-01,6.795933E-01
09:15:00,4.932702E+03,8.492588E+03,1.741044E-01,7.010407E-01
09:30:00,4.954687E+03,8.720163E+03,1.748800E-01,7.198257E-01
09:45:00,4.976165E+03,8.915496E+03,1.756377E-01,7.359493E-01
10:00:00,4.997232E+03,9.080249E+03,1.763810E-01,7.495483E-01
10:15:00,5.003507E+03,9.227306E+03,1.766022E-01,7.616869E-01
10:30:00,5.008171E+03,9.344633E+03,1.767666E-01,7.713714E-01
10:45:00,5.011737E+03,9.433206E+03,1.768924E-01,7.786822E-01
11:00:00,5.014553E+03,9.493758E+03,1.769917E-01,7.836801E-01
11:15:00,5.016354E+03,9.519198E+03,1.770552E-01,7.857797E-01
11:30:00,5.017763E+03,9.519112E+03,1.771049E-01,7.857718E-01
11:45:00,5.018953E+03,9.502252E+03,1.771469E-01,7.843794E-01
12:00:00,5.019978E+03,9.477591E+03,1.771831E-01,7.823433E-01
12:15:00,5.020762E+03,9.464299E+03,1.772108E-01,7.812451E-01
12:30:00,5.021539E+03,9.473087E+03,1.772382E-01,7.819696E-01
12:45:00,5.022295E+03,9.508924E+03,1.772649E-01,7.849264E-01
13:00:00,5.023028E+03,9.577703E+03,1.772908E-01,7.906018E-01
13:15:00,5.024147E+03,9.690409E+03,1.773303E-01,7.999036E-01
13:30:00,5.025170E+03,9.839949E+03,1.773665E-01,8.122461E-01
13:45:00,5.026120E+03,1.002625E+04,1.774000E-01,8.276217E-01
14:00:00,5.027011E+03,1.024590E+04,1.774314E-01,8.457494E-01
14:15:00,5.027425E+03,1.048942E+04,1.774460E-01,8.658478E-01
14:30:00,5.027693E+03,1.074664E+04,1.774554E-01,8.870767E-01
14:45:00,5.027847E+03,1.100703E+04,1.774608E-01,9.085697E-01
15:00:00,5.027909E+03,1.126135E+04,1.774630E-01,9.295632E-01
15:15:00,5.021154E+03,1.150351E+04,1.772246E-01,9.495551E-01
15:30:00,5.012574E+03,1.172518E+04,1.769217E-01,9.678571E-01
15:45:00,5.002904E+03,1.192223E+04,1.765805E-01,9.841280E-01
16:00:00,4.992409E+03,1.208944E+04,1.762101E-01,9.979343E-01
16:15:00,4.963145E+03,1.225287E+04,1.751773E-01,1.011428E+00
16:30:00,4.929842E+03,1.239023E+04,1.740020E-01,1.022769E+00
16:45:00,4.893914E+03,1.249564E+04,1.727341E-01,1.031472E+00
17:00:00,4.855988E+03,1.256446E+04,1.713957E-01,1.037156E+00
17:15:00,4.802302E+03,1.260962E+04,1.695011E-01,1.040885E+00
17:30:00,4.747591E+03,1.261277E+04,1.675704E-01,1.041148E+00
17:45:00,4.692043E+03,1.256712E+04,1.656102E-01,1.037382E+00
18:00:00,4.635911E+03,1.246571E+04,1.636295E-01,1.029012E+00
18:15:00,4.584654E+03,1.228172E+04,1.618208E-01,1.013826E+00
18:30:00,4.534182E+03,1.200062E+04,1.600399E-01,9.906231E-01
18:45:00,4.484186E+03,1.159748E+04,1.582757E-01,9.573462E-01
19:00:00,4.434435E+03,1.103375E+04,1.565201E-01,9.108120E-01
19:15:00,4.413270E+03,1.028677E+04,1.557735E-01,8.491507E-01
19:30:00,4.393930E+03,9.495546E+03,1.550910E-01,7.838371E-01
19:45:00,4.375630E+03,8.759318E+03,1.544452E-01,7.230628E-01
20:00:00,4.358101E+03,8.159214E+03,1.538265E-01,6.735252E-01
20:15:00,4.347683E+03,7.727099E+03,1.534588E-01,6.378548E-01
20:30:00,4.339942E+03,7.395565E+03,1.531854E-01,6.104871E-01
