Time,LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,3.910774E+03,3.848353E+03,1.380368E-01,3.176706E-01
00:30:00,3.943021E+03,3.718030E+03,1.391748E-01,3.069127E-01
00:45:00,3.973948E+03,3.594544E+03,1.402664E-01,2.967191E-01
01:00:00,4.003990E+03,3.477276E+03,1.413266E-01,2.870389E-01
01:15:00,4.022802E+03,3.377850E+03,1.419906E-01,2.788314E-01
01:30:00,4.038510E+03,3.287199E+03,1.425449E-01,2.713483E-01
01:45:00,4.052283E+03,3.203934E+03,1.430310E-01,2.644750E-01
02:00:00,4.064581E+03,3.127371E+03,1.434651E-01,2.581549E-01
02:15:00,4.073429E+03,3.058318E+03,1.437773E-01,2.524547E-01
02:30:00,4.080891E+03,2.994264E+03,1.440407E-01,2.471672E-01
02:45:00,4.087316E+03,2.934684E+03,1.442675E-01,2.422491E-01
03:00:00,4.092938E+03,2.879228E+03,1.444659E-01,2.376713E-01
03:15:00,4.097682E+03,2.826770E+03,1.446333E-01,2.333411E-01
03:30:00,4.101930E+03,2.776873E+03,1.447832E-01,2.292222E-01
03:45:00,4.105787E+03,2.729296E+03,1.449194E-01,2.252949E-01
04:00:00,4.109310E+03,2.683847E+03,1.450437E-01,2.215432E-01
04:15:00,4.106172E+03,2.648109E+03,1.449329E-01,2.185931E-01
04:30:00,4.100821E+03,2.617161E+03,1.447441E-01,2.160385E-01
04:45:00,4.093999E+03,2.590110E+03,1.445033E-01,2.138055E-01
05:00:00,4.086021E+03,2.566574E+03,1.442218E-01,2.118627E-01
05:15:00,4.068098E+03,2.558387E+03,1.435892E-01,2.111869E-01
05:30:00,4.047261E+03,2.558324E+03,1.428538E-01,2.111817E-01
05:45:00,4.024477E+03,2.565723E+03,1.420497E-01,2.117925E-01
06:00:00,4.000202E+03,2.606899E+03,1.411929E-01,2.151914E-01
06:15:00,3.978546E+03,2.708464E+03,1.404286E-01,2.235753E-01
06:30:00,3.957993E+03,2.882531E+03,1.397033E-01,2.379441E-01
06:45:00,3.937981E+03,3.124087E+03,1.389970E-01,2.578842E-01
07:00:00,3.918330E+03,3.399604E+03,1.383035E-01,2.806279E-01
07:15:00,3.911620E+03,3.666598E+03,1.380667E-01,3.026681E-01
07:30:00,3.906868E+03,3.920294E+03,1.378990E-01,3.236106E-01
07:45:00,3.903416E+03,4.162880E+03,1.377772E-01,3.436357E-01
08:00:00,3.900953E+03,4.398718E+03,1.376903E-01,3.631038E-01
08:15:00,3.937557E+03,4.586544E+03,1.389823E-01,3.786084E-01
08:30:00,3.979022E+03,4.762275E+03,1.404457E-01,3.931145E-01
08:45:00,4.023569E+03,4.928811E+03,1.420178E-01,4.068614E-01
09:00:00,4.070498E+03,5.086306E+03,1.436739E-01,4.198619E-01
09:15:00,4.093706E+03,5.253457E+03,1.444926E-01,4.336594E-01
09:30:00,4.115758E+03,5.408329E+03,1.452707E-01,4.464433E-01
09:45:00,4.137350E+03,5.550091E+03,1.460325E-01,4.581449E-01
10:00:00,4.158553E+03,5.679996E+03,1.467807E-01,4.688677E-01
10:15:00,4.165017E+03,5.813044E+03,1.470086E-01,4.798501E-01
10:30:00,4.169877E+03,5.936792E+03,1.471800E-01,4.900648E-01
10:45:00,4.173624E+03,6.050626E+03,1.473121E-01,4.994610E-01
11:00:00,4.176601E+03,6.153614E+03,1.474172E-01,5.079619E-01
11:15:00,4.178544E+03,6.242591E+03,1.474857E-01,5.153064E-01
11:30:00,4.180075E+03,6.318812E+03,1.475397E-01,5.215978E-01
11:45:00,4.181378E+03,6.386566E+03,1.475857E-01,5.271902E-01
12:00:00,4.182508E+03,6.452410E+03,1.476256E-01,5.326250E-01
12:15:00,4.183387E+03,6.527157E+03,1.476566E-01,5.387944E-01
12:30:00,4.184249E+03,6.614646E+03,1.476870E-01,5.460157E-01
12:45:00,4.185083E+03,6.711572E+03,1.477165E-01,5.540156E-01
13:00:00,4.185888E+03,6.813159E+03,1.477449E-01,5.623997E-01
13:15:00,4.187074E+03,6.916149E+03,1.477868E-01,5.708999E-01
13:30:00,4.188161E+03,7.022872E+03,1.478252E-01,5.797085E-01
13:45:00,4.189171E+03,7.140112E+03,1.478608E-01,5.893839E-01
14:00:00,4.190117E+03,7.271933E+03,1.478942E-01,6.002630E-01
14:15:00,4.190585E+03,7.414240E+03,1.479107E-01,6.120075E-01
14:30:00,4.190905E+03,7.561505E+03,1.479219E-01,6.241612E-01
14:45:00,4.191108E+03,7.707796E+03,1.479291E-01,6.362360E-01
15:00:00,4.191214E+03,7.848671E+03,1.479328E-01,6.478652E-01
15:15:00,4.184542E+03,7.987413E+03,1.476973E-01,6.593197E-01
15:30:00,4.176040E+03,8.116465E+03,1.473973E-01,6.699754E-01
15:45:00,4.166424E+03,8.233802E+03,1.470579E-01,6.796645E-01
16:00:00,4.155956E+03,8.336708E+03,1.466884E-01,6.881618E-01
16:15:00,4.126768E+03,8.446333E+03,1.456583E-01,6.972128E-01
16:30:00,4.093395E+03,8.543702E+03,1.444805E-01,7.052520E-01
16:45:00,4.057340E+03,8.623045E+03,1.432081E-01,7.118028E-01
17:00:00,4.019233E+03,8.680491E+03,1.418633E-01,7.165464E-01
17:15:00,3.965306E+03,8.728233E+03,1.399601E-01,7.204888E-01
17:30:00,3.910400E+03,8.752099E+03,1.380224E-01,7.224603E-01
17:45:00,3.854587E+03,8.751184E+03,1.360528E-01,7.223864E-01
18:00:00,3.798112E+03,8.724183E+03,1.340598E-01,7.201589E-01
18:15:00,3.746427E+03,8.656075E+03,1.322360E-01,7.145379E-01
18:30:00,3.695476E+03,8.544457E+03,1.304380E-01,7.053250E-01
18:45:00,3.644876E+03,8.379314E+03,1.286524E-01,6.916935E-01
19:00:00,3.594509E+03,8.143836E+03,1.268749E-01,6.722559E-01
19:15:00,3.572695E+03,7.817626E+03,1.261053E-01,6.453283E-01
19:30:00,3.552712E+03,7.470980E+03,1.254001E-01,6.167135E-01
19:45:00,3.533874E+03,7.142788E+03,1.247353E-01,5.896217E-01
20:00:00,3.515809E+03,6.865244E+03,1.240977E-01,5.667109E-01
20:15:00,3.504781E+03,6.645428E+03,1.237085E-01,5.485653E-01
20:30:00,3.496430E+03,6.458192E+03,1.234136E-01,5.331092E-01
20:45:00,3.489840E+03,6.284268E+03,1.231809E-01,5.187518E-01
21:00:00,3.484684E+03,6.117227E+03,1.229988E-01,5.049627E-01
21:15:00,3.492405E+03,5.937266E+03,1.232713E-01,4.901071E-01
21:30:00,3.506556E+03,5.752639E+03,1.237706E-01,4.748664E-01
21:45:00,3.524956E+03,5.566328E+03,1.244200E-01,4.594867E-01
22:00:00,3.546564E+03,5.379983E+03,1.251825E-01,4.441044E-01
22:15:00,3.583922E+03,5.185017E+03,1.265011E-01,4.280104E-01
22:30:00,3.624500E+03,4.994137E+03,1.279332E-01,4.122537E-01
22:45:00,3.667368E+03,4.808596E+03,1.294462E-01,3.969377E-01
23:00:00,3.712017E+03,4.629143E+03,1.310220E-01,3.821241E-01
23:15:00,3.753303E+03,4.459742E+03,1.324791E-01,3.681402E-01
23:30:00,3.794293E+03,4.296584E+03,1.339258E-01,3.546716E-01
23:45:00,3.835388E+03,4.139009E+03,1.353762E-01,3.416639E-01
24:00:00,3.876557E+03,3.986744E+03,1.368292E-01,3.290945E-01
Peak,4.191214E+03,8.752099E+03,1.479328E-01,7.224603E-01

Peak Vol Flow (m3/s),,,1.278631E-01,6.244458E-01
