Time,LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,5.195399E+03,2.613532E+03,1.833575E-01,2.157570E-01
00:30:00,5.218067E+03,2.501049E+03,1.841574E-01,2.064708E-01
00:45:00,5.240412E+03,2.389893E+03,1.849459E-01,1.972942E-01
01:00:00,5.262620E+03,2.280061E+03,1.857295E-01,1.882270E-01
01:15:00,5.274865E+03,2.183403E+03,1.861615E-01,1.802474E-01
01:30:00,5.285474E+03,2.090949E+03,1.865359E-01,1.726161E-01
01:45:00,5.295308E+03,2.002270E+03,1.868829E-01,1.652965E-01
02:00:00,5.304549E+03,1.917202E+03,1.872090E-01,1.582749E-01
02:15:00,5.311221E+03,1.836634E+03,1.874444E-01,1.516248E-01
02:30:00,5.317320E+03,1.758912E+03,1.876597E-01,1.452083E-01
02:45:00,5.323041E+03,1.683691E+03,1.878615E-01,1.389983E-01
03:00:00,5.328535E+03,1.610987E+03,1.880554E-01,1.329960E-01
03:15:00,5.333569E+03,1.539760E+03,1.882330E-01,1.271156E-01
03:30:00,5.338407E+03,1.469772E+03,1.884038E-01,1.213376E-01
03:45:00,5.343098E+03,1.400957E+03,1.885693E-01,1.156564E-01
04:00:00,5.347646E+03,1.333360E+03,1.887298E-01,1.100757E-01
04:15:00,5.346123E+03,1.274227E+03,1.886760E-01,1.051938E-01
04:30:00,5.343098E+03,1.218774E+03,1.885693E-01,1.006158E-01
04:45:00,5.339222E+03,1.166486E+03,1.884326E-01,9.629902E-02
05:00:00,5.334657E+03,1.117263E+03,1.882715E-01,9.223528E-02
05:15:00,5.321121E+03,1.087250E+03,1.877938E-01,8.975749E-02
05:30:00,5.305719E+03,1.098862E+03,1.872503E-01,9.071610E-02
05:45:00,5.289258E+03,1.172982E+03,1.866695E-01,9.683539E-02
06:00:00,5.271966E+03,1.310097E+03,1.860593E-01,1.081552E-01
06:15:00,5.257260E+03,1.499996E+03,1.855405E-01,1.238318E-01
06:30:00,5.243240E+03,1.699519E+03,1.850457E-01,1.403019E-01
06:45:00,5.229335E+03,1.886609E+03,1.845551E-01,1.557448E-01
07:00:00,5.215436E+03,2.057206E+03,1.840647E-01,1.698258E-01
07:15:00,5.213703E+03,2.204668E+03,1.840037E-01,1.819975E-01
07:30:00,5.213113E+03,2.348178E+03,1.839829E-01,1.938436E-01
07:45:00,5.213055E+03,2.485501E+03,1.839808E-01,2.051792E-01
08:00:00,5.213360E+03,2.620060E+03,1.839916E-01,2.162868E-01
08:15:00,5.251222E+03,2.708969E+03,1.853278E-01,2.236259E-01
08:30:00,5.292164E+03,2.794719E+03,1.867724E-01,2.307044E-01
08:45:00,5.334593E+03,2.883254E+03,1.882695E-01,2.380128E-01
09:00:00,5.378170E+03,2.974755E+03,1.898069E-01,2.455660E-01
09:15:00,5.397734E+03,3.083317E+03,1.904967E-01,2.545277E-01
09:30:00,5.416219E+03,3.186953E+03,1.911487E-01,2.630830E-01
09:45:00,5.434458E+03,3.285766E+03,1.917920E-01,2.712401E-01
10:00:00,5.452572E+03,3.368675E+03,1.924310E-01,2.780845E-01
10:15:00,5.456360E+03,3.481527E+03,1.925644E-01,2.874009E-01
10:30:00,5.459142E+03,3.585349E+03,1.926624E-01,2.959718E-01
10:45:00,5.461458E+03,3.685216E+03,1.927440E-01,3.042162E-01
11:00:00,5.463439E+03,3.796727E+03,1.928139E-01,3.134223E-01
11:15:00,5.464787E+03,3.871888E+03,1.928614E-01,3.196274E-01
11:30:00,5.466050E+03,3.949110E+03,1.929060E-01,3.260027E-01
11:45:00,5.467229E+03,4.026293E+03,1.929476E-01,3.323752E-01
12:00:00,5.468334E+03,4.099574E+03,1.929866E-01,3.384255E-01
12:15:00,5.469269E+03,4.191474E+03,1.930196E-01,3.460136E-01
12:30:00,5.470240E+03,4.293330E+03,1.930539E-01,3.544239E-01
12:45:00,5.471222E+03,4.402239E+03,1.930885E-01,3.634160E-01
13:00:00,5.472204E+03,4.517991E+03,1.931232E-01,3.729739E-01
13:15:00,5.473599E+03,4.637734E+03,1.931725E-01,3.828617E-01
13:30:00,5.474929E+03,4.776694E+03,1.932194E-01,3.943356E-01
13:45:00,5.476215E+03,4.922287E+03,1.932648E-01,4.063611E-01
14:00:00,5.477463E+03,5.069321E+03,1.933088E-01,4.185055E-01
14:15:00,5.478265E+03,5.232188E+03,1.933371E-01,4.319560E-01
14:30:00,5.478961E+03,5.378892E+03,1.933616E-01,4.440725E-01
14:45:00,5.479578E+03,5.495237E+03,1.933834E-01,4.536761E-01
15:00:00,5.480131E+03,5.609509E+03,1.934029E-01,4.631052E-01
15:15:00,5.474332E+03,5.706664E+03,1.931982E-01,4.711208E-01
15:30:00,5.467340E+03,5.785297E+03,1.929515E-01,4.776055E-01
15:45:00,5.459703E+03,5.873561E+03,1.926820E-01,4.848868E-01
16:00:00,5.451613E+03,5.940694E+03,1.923966E-01,4.904250E-01
16:15:00,5.426038E+03,6.009426E+03,1.914941E-01,4.960950E-01
16:30:00,5.397652E+03,6.070513E+03,1.904925E-01,5.011356E-01
16:45:00,5.367709E+03,6.112852E+03,1.894360E-01,5.046285E-01
17:00:00,5.336527E+03,6.141632E+03,1.883359E-01,5.070031E-01
17:15:00,5.290110E+03,6.171624E+03,1.866981E-01,5.094782E-01
17:30:00,5.243080E+03,6.186714E+03,1.850388E-01,5.107225E-01
17:45:00,5.195468E+03,6.184939E+03,1.833590E-01,5.105754E-01
18:00:00,5.147300E+03,6.159623E+03,1.816596E-01,5.084853E-01
18:15:00,5.103538E+03,6.095065E+03,1.801158E-01,5.031549E-01
18:30:00,5.060109E+03,5.998472E+03,1.785837E-01,4.951806E-01
18:45:00,5.016663E+03,5.857403E+03,1.770510E-01,4.835342E-01
19:00:00,4.973114E+03,5.659116E+03,1.755145E-01,4.671644E-01
19:15:00,4.957439E+03,5.390536E+03,1.749618E-01,4.449922E-01
19:30:00,4.942702E+03,5.103892E+03,1.744419E-01,4.213291E-01
