Time,LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:SACRAMENTO METROPOLITAN AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,5.239705E+03,2.467118E+03,1.849208E-01,2.036698E-01
00:30:00,5.262015E+03,2.362928E+03,1.857081E-01,1.950683E-01
00:45:00,5.284011E+03,2.259371E+03,1.864842E-01,1.865191E-01
01:00:00,5.305887E+03,2.156569E+03,1.872562E-01,1.780322E-01
01:15:00,5.317963E+03,2.066507E+03,1.876822E-01,1.705970E-01
01:30:00,5.328511E+03,1.980221E+03,1.880544E-01,1.634749E-01
01:45:00,5.338291E+03,1.897373E+03,1.883995E-01,1.566366E-01
02:00:00,5.347487E+03,1.817831E+03,1.887240E-01,1.500711E-01
02:15:00,5.354154E+03,1.742471E+03,1.889593E-01,1.438509E-01
02:30:00,5.360263E+03,1.669665E+03,1.891749E-01,1.378403E-01
02:45:00,5.365997E+03,1.599088E+03,1.893772E-01,1.320136E-01
03:00:00,5.371514E+03,1.530777E+03,1.895719E-01,1.263740E-01
03:15:00,5.376569E+03,1.463634E+03,1.897503E-01,1.208308E-01
03:30:00,5.381440E+03,1.397452E+03,1.899221E-01,1.153670E-01
03:45:00,5.386164E+03,1.332179E+03,1.900888E-01,1.099781E-01
04:00:00,5.390749E+03,1.267852E+03,1.902506E-01,1.046675E-01
04:15:00,5.389395E+03,1.211873E+03,1.902028E-01,1.000459E-01
04:30:00,5.386607E+03,1.159372E+03,1.901045E-01,9.571159E-02
04:45:00,5.382970E+03,1.109831E+03,1.899761E-01,9.162157E-02
05:00:00,5.378678E+03,1.063112E+03,1.898247E-01,8.776461E-02
05:15:00,5.365535E+03,1.035485E+03,1.893609E-01,8.548374E-02
05:30:00,5.350606E+03,1.043098E+03,1.888341E-01,8.611229E-02
05:45:00,5.334618E+03,1.098235E+03,1.882700E-01,9.066435E-02
06:00:00,5.317770E+03,1.198204E+03,1.876755E-01,9.891741E-02
06:15:00,5.303401E+03,1.332733E+03,1.871685E-01,1.100229E-01
06:30:00,5.289707E+03,1.474861E+03,1.866853E-01,1.217549E-01
06:45:00,5.276112E+03,1.607520E+03,1.862056E-01,1.327045E-01
07:00:00,5.262496E+03,1.729172E+03,1.857252E-01,1.427454E-01
07:15:00,5.260920E+03,1.835037E+03,1.856697E-01,1.514836E-01
